"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"442272"	"facility"	"commercial"	"echo_VAN020115"	"WINDMILL POINT RESORT AND YACHT HARBOR"	"inactive"	"56 WINDJAMMER LN"	""	"WHITE STONE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440812"	""	""	"POINT (-76.2923 37.61682)"	"POINT (-76.2923 37.61682)"
"442273"	"facility"	"commercial"	"echo_VAN020157"	"REGATTA POINT YACHT CLUB"	"inactive"	"137 NEPTUNE LN"	""	"DELTAVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440813"	""	""	"POINT (-76.31086 37.55918)"	"POINT (-76.31086 37.55918)"
"442274"	"facility"	"unknown"	"echo_VAN020160"	"NORVIEW MARINA"	"inactive"	"18691 GENERAL PULLER HWY"	""	"DELTAVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440814"	""	""	"POINT (-76.31302 37.55462)"	"POINT (-76.31302 37.55462)"
"442275"	"facility"	"wwtp"	"echo_VAN020162"	"CAMP RED ARROW WWTP"	"active"	"19262 MULFORD CAMP RD"	""	"CULPEPER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440815"	""	""	"POINT (-77.846277 38.443421)"	"POINT (-77.846277 38.443421)"
"442276"	"facility"	"wwtp"	"echo_VAN030045"	"CAROLINE COUNTY REGIONAL WWTP"	"active"	"12609 MILL CREEK RD"	""	"RUTHER GLEN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440816"	""	""	"POINT (-77.422447 37.96271)"	"POINT (-77.422447 37.96271)"
"442277"	"facility"	"manufacturing"	"echo_VAN030046"	"GORDONSVILLE SEWAGE TREATMENT PLANT"	"active"	"735 RED HILL RD"	""	"GORDONSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440817"	""	""	"POINT (-78.223645 38.08212)"	"POINT (-78.223645 38.08212)"
"442278"	"facility"	"unknown"	"echo_VAN030047"	"PLAINS MARKETING LP YORKTOWN"	"active"	"2201 GOODWIN NECK RD"	""	"YORKTOWN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440818"	""	""	"POINT (-76.45366 37.21022)"	"POINT (-76.45366 37.21022)"
"442279"	"facility"	"wwtp"	"echo_VAN030048"	"PARHAM LANDING WWTP"	"active"	"7800 PARHAM LANDING RD"	""	"WEST POINT"	""	""	""	"6115"	"1"	""	""	""	""	""	"440819"	""	""	"POINT (-76.8589 37.51482)"	"POINT (-76.8589 37.51482)"
"442280"	"facility"	"unknown"	"echo_VAN030049"	"WESTROCK CP LLC - WEST POINT"	"active"	"1901 MAIN ST"	""	"WEST POINT"	""	""	""	"6115"	"1"	""	""	""	""	""	"440820"	""	""	"POINT (-76.8053 37.5392)"	"POINT (-76.8053 37.5392)"
"442281"	"facility"	"unknown"	"echo_VAN030051"	"HANOVER COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"active"	"7516 COUNTY COMPLEX RD"	""	"HANOVER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440821"	""	""	"POINT (-77.36642 37.76446)"	"POINT (-77.36642 37.76446)"
"442282"	"facility"	"unknown"	"echo_VAN030052"	"HRSD - YORK RIVER AGGREGATE NUTRIENT DISCHARGE"	"active"	"1434 AIR RAIL AVE"	""	"VIRGINIA BEACH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440822"	""	""	"POINT (-76.189009 36.895692)"	"POINT (-76.189009 36.895692)"
"442283"	"facility"	"wwtp"	"echo_VAN030110"	"LAKE LAND OR WASTEWATER TREATMENT PLANT"	"active"	"200 KENT DR"	""	"RUTHER GLEN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440823"	""	""	"POINT (-77.552249 38.008878)"	"POINT (-77.552249 38.008878)"
"442284"	"facility"	"public water supply"	"echo_VAN030119"	"SHENANDOAH CROSSING STP"	"active"	"174 HORSESHOE CIR"	""	"GORDONSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440824"	""	""	"POINT (-78.14306 38.07986)"	"POINT (-78.14306 38.07986)"
"442285"	"facility"	"industrial"	"echo_VAN030133"	"BEAR ISLAND PAPER COMPANY"	"active"	"10026 OLD RIDGE RD"	""	"ASHLAND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440825"	""	""	"POINT (-77.4375 37.8181)"	"POINT (-77.4375 37.8181)"
"442286"	"facility"	"public water supply"	"echo_VAN030146"	"LAKE ANNA ENVIRONMENTAL SERVICES STP"	"inactive"	"2983 NEW BRIDGE RD"	""	"MINERAL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440826"	""	""	"POINT (-77.827121 38.08437)"	"POINT (-77.827121 38.08437)"
"442287"	"facility"	"unknown"	"echo_VAN030154"	"LOUISA COUNTY WATER AUTHORITY - AGGREGATE NUTRIENT"	"active"	"23 LOUDIN LANE"	""	"LOUISA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440827"	""	""	"POINT (-77.9719 38.01542)"	"POINT (-77.9719 38.01542)"
"442288"	"facility"	"unknown"	"echo_VAN030156"	"WOODFORD ESTATES MHC LIMITED LIABILITY CORPORATION"	"inactive"	"12392 COUSTEAU ST"	""	"WOODFORD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440828"	""	""	"POINT (-77.520332 38.091378)"	"POINT (-77.520332 38.091378)"
"442289"	"facility"	"public water supply"	"echo_VAN040063"	"BUENA VISTA STP"	"active"	"301 W 10TH STREET"	""	"BUENA VISTA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440829"	""	""	"POINT (-79.3645 37.72405)"	"POINT (-79.3645 37.72405)"
"442290"	"facility"	"wwtp"	"echo_VAN040065"	"COVINGTON CITY - WASTEWATER TREATMENT PLANT"	"active"	"711 WEST PARK ST"	""	"COVINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440830"	""	""	"POINT (-79.995574 37.759154)"	"POINT (-79.995574 37.759154)"
"442291"	"facility"	"unknown"	"echo_VAN040066"	"GP BIG ISLAND LLC"	"active"	"9363 LEE JACKSON HWY"	""	"BIG ISLAND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440831"	""	""	"POINT (-79.355595 37.532832)"	"POINT (-79.355595 37.532832)"
"442292"	"facility"	"industrial"	"echo_VAN040067"	"MOHAWK INDUSTRIES INC"	"active"	"404 ANDERSON ST"	""	"GLASGOW"	""	""	""	"6115"	"1"	""	""	""	""	""	"440832"	""	""	"POINT (-79.446543 37.636098)"	"POINT (-79.446543 37.636098)"
"442293"	"facility"	"unknown"	"echo_VAN040068"	"LEXINGTON-ROCKBRIDGE REGIONAL WQCF"	"active"	"135 BOB AKINS CIRCLE"	""	"LEXINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440833"	""	""	"POINT (-79.414588 37.795135)"	"POINT (-79.414588 37.795135)"
"442294"	"facility"	"unknown"	"echo_VAN040069"	"ALLEGHANY COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"active"	"9212 WINTERBERRY AVE SU A"	""	"COVINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440834"	""	""	"POINT (-79.886469 37.793175)"	"POINT (-79.886469 37.793175)"
"442295"	"facility"	"unknown"	"echo_VAN040070"	"WESTROCK VIRGINIA CORPORATION - COVINGTON"	"active"	"104 E RIVERSIDE ST"	""	"COVINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440835"	""	""	"POINT (-79.992817 37.796355)"	"POINT (-79.992817 37.796355)"
"442296"	"facility"	"wwtp"	"echo_VAN040071"	"RUTLEDGE CREEK WWTP"	"active"	"448 INDUSTRIAL PARK DRIVE"	""	"AMHERST"	""	""	""	"6115"	"1"	""	""	""	""	""	"440836"	""	""	"POINT (-79.02912 37.58492)"	"POINT (-79.02912 37.58492)"
"442297"	"facility"	"unknown"	"echo_VAN040072"	"BWXT NUCLEAR OPERATIONS GROUP INC"	"active"	"1570 MT ATHOS RD - RT 726"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440837"	""	""	"POINT (-79.0553 37.4091)"	"POINT (-79.0553 37.4091)"
"442298"	"facility"	"manufacturing"	"echo_VAN040073"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"active"	"861 FIBRE PLANT RD"	""	"RIVERVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440838"	""	""	"POINT (-78.9103 37.5108)"	"POINT (-78.9103 37.5108)"
"442299"	"facility"	"public water supply"	"echo_VAN040074"	"LAKE MONTICELLO STP"	"active"	"3086 SOUTH BOSTON RD"	""	"PALMYRA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440839"	""	""	"POINT (-78.29935 37.91735)"	"POINT (-78.29935 37.91735)"
"442300"	"facility"	"wwtp"	"echo_VAN040075"	"LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT"	"active"	"2301 CONCORD TPKE"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440840"	""	""	"POINT (-79.113797 37.395561)"	"POINT (-79.113797 37.395561)"
"442301"	"facility"	"unknown"	"echo_VAN040076"	"MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC"	"active"	"695 MOORES CREEK LANE"	""	"CHARLOTTESVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440841"	""	""	"POINT (-78.460485 38.017507)"	"POINT (-78.460485 38.017507)"
"442302"	"facility"	"commercial"	"echo_VAN040077"	"DOC POWHATAN CORRECTIONAL CENTER"	"active"	"3200 WOODS WAY"	""	"STATE FARM"	""	""	""	"6115"	"1"	""	""	""	""	""	"440842"	""	""	"POINT (-77.83314 37.63801)"	"POINT (-77.83314 37.63801)"
"442303"	"facility"	"unknown"	"echo_VAN040078"	"THE SUSTAINABILITY PARK LLC"	"active"	"13101 N ENON CHURCH RD"	""	"CHESTER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440843"	""	""	"POINT (-77.31651 37.35376)"	"POINT (-77.31651 37.35376)"
"442304"	"facility"	"industrial"	"echo_VAN040079"	"E I DU PONT DE NEMOURS AND COMPANY - SPRUANCE PLT"	"active"	"5401 JEFFERSON DAVIS HWY"	""	"RICHMOND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440844"	""	""	"POINT (-77.43415 37.45093)"	"POINT (-77.43415 37.45093)"
"442305"	"facility"	"unknown"	"echo_VAN040080"	"CHESTERFIELD COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"active"	"DEPT OF PUBLIC UTILITIES"	""	"CHESTERFIELD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440845"	""	""	"POINT (-77.504951 37.378179)"	"POINT (-77.504951 37.378179)"
"442306"	"facility"	"industrial"	"echo_VAN040081"	"HENRICO COUNTY WATER RECLAMATION FACILITY"	"active"	"9101 WRVA RD"	""	"RICHMOND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440846"	""	""	"POINT (-77.32345 37.41572)"	"POINT (-77.32345 37.41572)"
"442307"	"facility"	"unknown"	"echo_VAN040082"	"ADVANSIX RESINS & CHEMICALS LLC"	"active"	"905 E RANDOLPH RD"	""	"HOPEWELL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440847"	""	""	"POINT (-77.275759 37.299074)"	"POINT (-77.275759 37.299074)"
"442308"	"facility"	"unknown"	"echo_VAN040083"	"HOPEWELL WATER RENEWAL"	"active"	"231 HUMMEL ROSS RD"	""	"HOPEWELL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440848"	""	""	"POINT (-77.26249 37.29322)"	"POINT (-77.26249 37.29322)"
"442309"	"facility"	"unknown"	"echo_VAN040084"	"PHILIP MORRIS USA INCORPORATED - PARK 500"	"active"	"4100 BERMUDA HUNDRED RD"	""	"CHESTER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440849"	""	""	"POINT (-77.27738 37.3404)"	"POINT (-77.27738 37.3404)"
"442310"	"facility"	"wwtp"	"echo_VAN040085"	"RICHMOND WWTP"	"active"	"1400 BRANDER ST"	""	"RICHMOND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440850"	""	""	"POINT (-77.422183 37.522046)"	"POINT (-77.422183 37.522046)"
"442311"	"facility"	"fossilpower"	"echo_VAN040086"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	"active"	"500 COXENDALE RD"	""	"CHESTER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440851"	""	""	"POINT (-77.3779 37.3821)"	"POINT (-77.3779 37.3821)"
"442312"	"facility"	"wwtp"	"echo_VAN040087"	"SOUTH CENTRAL WASTEWATER AUTHORITY WWTF"	"active"	"900 MAGAZINE RD"	""	"PETERSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440852"	""	""	"POINT (-77.39709 37.23754)"	"POINT (-77.39709 37.23754)"
"442313"	"facility"	"unknown"	"echo_VAN040089"	"TYSON FARMS INCORPORATED - GLEN ALLEN"	"active"	"13264 MOUNTAIN RD"	""	"GLEN ALLEN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440853"	""	""	"POINT (-77.5525 37.697222)"	"POINT (-77.5525 37.697222)"
"442314"	"facility"	"unknown"	"echo_VAN040090"	"HRSD - JAMES RIVER - AGGREGATE NUTRIENT DISCHARGE"	"active"	"1434 AIR RAIL AVE"	""	"VIRGINIA BEACH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440854"	""	""	"POINT (-76.189009 36.895692)"	"POINT (-76.189009 36.895692)"
"442315"	"facility"	"wwtp"	"echo_VAN040097"	"FARMVILLE ADVANCED WWTP"	"active"	"P.O. DRAWER 368"	""	"FARMVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440855"	""	""	"POINT (-78.437 37.3247)"	"POINT (-78.437 37.3247)"
"442316"	"facility"	"wwtp"	"echo_VAN040100"	"CREWE WWTP"	"active"	"125 E CAROLINE AVE"	""	"CREWE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440856"	""	""	"POINT (-78.12415 37.17562)"	"POINT (-78.12415 37.17562)"
"442317"	"facility"	"public water supply"	"echo_VAN040103"	"WINTERGREEN STONEY CREEK STP"	"inactive"	"1098 STONEY CREEK EAST"	""	"WINTERGREEN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440857"	""	""	"POINT (-78.862478 37.898979)"	"POINT (-78.862478 37.898979)"
"442318"	"facility"	"wwtp"	"echo_VAN040104"	"DILLWYN WWTP"	"active"	"PO BOX 249"	""	"DILLWYN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440858"	""	""	"POINT (-78.461388 37.534444)"	"POINT (-78.461388 37.534444)"
"442319"	"facility"	"unknown"	"echo_VAN040105"	"AMELIA CH SAN DIST - AGGREGATE NUTRIENT DISCHARGE"	"inactive"	"ROUTE 627 AT SMACKS CREEK"	""	"AMELIA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440859"	""	""	"POINT (-77.933833 37.337722)"	"POINT (-77.933833 37.337722)"
"442320"	"facility"	"wwtp"	"echo_VAN040106"	"PALMYRA AREA WWTP"	"inactive"	"12964 JAMES MADISON HWY"	""	"PALMYRA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440860"	""	""	"POINT (-78.26964 37.85481)"	"POINT (-78.26964 37.85481)"
"442321"	"facility"	"commercial"	"echo_VAN040118"	"DOC - AUGUSTA CORRECTIONAL CENTER"	"active"	"1821 ESTALINE VALLEY ROAD"	""	"CRAIGSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440861"	""	""	"POINT (-79.36742 38.05839)"	"POINT (-79.36742 38.05839)"
"442322"	"facility"	"wwtp"	"echo_VAN040126"	"CENTRAL WWTP"	"inactive"	"3717 CENTRAL PLAINS ROAD"	""	"PALMYRA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440862"	""	""	"POINT (-78.27297 37.825588)"	"POINT (-78.27297 37.825588)"
"442323"	"facility"	"unknown"	"echo_VAN040127"	"SUFFOLK CITY - G ROBERT HOUSE JR WTP"	"active"	"100 BOB HOUSE PKWY"	""	"SUFFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440863"	""	""	"POINT (-76.572 36.86369)"	"POINT (-76.572 36.86369)"
"442324"	"facility"	"public water supply"	"echo_VAN040132"	"DEER PARK STP"	"inactive"	"RTE 250 0.25 MI FROM INTERSECTION RTES 250 AND 15"	""	"ZION CROSSROADS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440864"	""	""	"POINT (-78.165457 38.148931)"	"POINT (-78.165457 38.148931)"
"442325"	"facility"	"manufacturing"	"echo_VAN040140"	"FINCASTLE TOWN - REGIONAL SEWAGE TREATMENT PLANT"	"inactive"	"RT 220 N"	""	"FINCASTLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440865"	""	""	"POINT (-79.879444 37.516667)"	"POINT (-79.879444 37.516667)"
"442326"	"facility"	"public water supply"	"echo_VAN040141"	"KESWICK STP"	"inactive"	"701 CLUB DR"	""	"KESWICK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440866"	""	""	"POINT (-78.36611 38.01577)"	"POINT (-78.36611 38.01577)"
"442327"	"facility"	"public water supply"	"echo_VAN040143"	"EHEART SUBDIVISION STP"	"inactive"	"STATE ROUTES 670 & 607"	""	"ORANGE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440867"	""	""	"POINT (-78.355 38.191667)"	"POINT (-78.355 38.191667)"
"442328"	"facility"	"wwtp"	"echo_VAN040145"	"OILVILLE WASTEWATER TREATMENT PLANT"	"inactive"	"OILVILLE RD"	""	"OILVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440868"	""	""	"POINT (-77.780278 37.707778)"	"POINT (-77.780278 37.707778)"
"442329"	"facility"	"wwtp"	"echo_VAN040173"	"MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)"	"active"	"HERMITAGE RD"	""	"MANAKIN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440869"	""	""	"POINT (-77.728611 37.608333)"	"POINT (-77.728611 37.608333)"
"442330"	"facility"	"wwtp"	"echo_VAN050001"	"CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT"	"active"	"1270 BAYSHORE RD"	""	"CAPE CHARLES"	""	""	""	"6115"	"1"	""	""	""	""	""	"440870"	""	""	"POINT (-76.0157 37.2628)"	"POINT (-76.0157 37.2628)"
"442331"	"facility"	"wwtp"	"echo_VAN050002"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"active"	"23656 NORTH ST"	""	"ONANCOCK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440871"	""	""	"POINT (-75.747799 37.717132)"	"POINT (-75.747799 37.717132)"
"442332"	"facility"	"commercial"	"echo_VAN050003"	"RIVERSIDE SHORE MEMORIAL HOSPITAL"	"active"	"9507 HOSPITAL AVE"	""	"NASSAWADOX"	""	""	""	"6115"	"1"	""	""	""	""	""	"440872"	""	""	"POINT (-75.863752 37.47444)"	"POINT (-75.863752 37.47444)"
"442333"	"facility"	"unknown"	"echo_VAN050004"	"TANGIER TOWN"	"active"	"7448 WASTEWATER TREATMENT PLANT RD"	""	"ACCOMAC"	""	""	""	"6115"	"1"	""	""	""	""	""	"440873"	""	""	"POINT (-76.009722 37.827778)"	"POINT (-76.009722 37.827778)"
"442334"	"facility"	"unknown"	"echo_VAN050005"	"TYSON FARMS INC - TEMPERANCEVILLE"	"active"	"11224 LANKFORD HWY"	""	"TEMPERANCEVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440874"	""	""	"POINT (-75.555278 37.885)"	"POINT (-75.555278 37.885)"
"442335"	"facility"	"public water supply"	"echo_VAR040029"	"CITY OF SUFFOLK - MS4"	"inactive"	"442 WEST WASHINGTON STREET"	""	"SUFFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440875"	""	""	"POINT (-76.5892 36.72964)"	"POINT (-76.5892 36.72964)"
"442336"	"facility"	"unknown"	"echo_VAR040035"	"JOINT BASE LANGLEY EUSTIS (JBLE)"	"inactive"	"1407 WASHINGTON BOULEVARD"	""	"FORT EUSTIS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440876"	""	""	"POINT (-76.602274 37.121274)"	"POINT (-76.602274 37.121274)"
"442337"	"facility"	"unknown"	"echo_VAR040057"	"CITY OF ALEXANDRIA"	"inactive"	"2900 BUSINESS CENTER DRIVE"	""	"ALEXANDRIA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440877"	""	""	"POINT (-77.08071 38.80547)"	"POINT (-77.08071 38.80547)"
"442338"	"facility"	"commercial"	"echo_VAR040071"	"STAFFORD COUNTY PUBLIC SCHOOLS"	"inactive"	"25 WYATT LANE"	""	"FREDERICKSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440878"	""	""	"POINT (-77.47103 38.36571)"	"POINT (-77.47103 38.36571)"
"442339"	"facility"	"public water supply"	"echo_VAR040075"	"MS4-HARRISONBURG, VIRGINIA"	"inactive"	"345 SOUTH MAIN STREEET"	""	"HARRISONBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440879"	""	""	"POINT (-78.86947 38.44603)"	"POINT (-78.86947 38.44603)"
"442340"	"facility"	"commercial"	"echo_VAR040100"	"PRINCE WILLIAM COUNTY SCHOOL DIVISION"	"inactive"	"14800 JOPLIN ROAD"	""	"MANASSAS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440880"	""	""	"POINT (-77.43694 38.62878)"	"POINT (-77.43694 38.62878)"
"442341"	"facility"	"commercial"	"echo_VAR040104"	"FAIRFAX COUNTY PUBLIC SCHOOLS"	"inactive"	"8115 GATEHOUSE ROAD, SUITE 5400"	""	"FALLS CHURCH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440881"	""	""	"POINT (-77.22439 38.86894)"	"POINT (-77.22439 38.86894)"
"442342"	"facility"	"commercial"	"echo_VAR040113"	"FREDERICK COUNTY PUBLIC SCHOOLS"	"inactive"	"1415 AMHERST STREET"	""	"WINCHESTER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440882"	""	""	"POINT (-78.18631 39.1911)"	"POINT (-78.18631 39.1911)"
"442343"	"facility"	"public water supply"	"echo_VAR040114"	"NORFOLK NAVAL STATION-MS4"	"inactive"	"9079 HAMPTON BLVD"	""	"NORFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440883"	""	""	"POINT (-76.31861 36.93793)"	"POINT (-76.31861 36.93793)"
"442344"	"facility"	"unknown"	"echo_VAR050014"	"VAUGHANS FURNITURE CO."	"inactive"	"P.O. BOX 1489"	""	"GALAX"	""	""	""	"6115"	"1"	""	""	""	""	""	"440884"	""	""	"POINT (-80.929865 36.65991)"	"POINT (-80.929865 36.65991)"
"442345"	"facility"	"industrial"	"echo_VAR050046"	"PERMATILE CONCRETE, COPR."	"inactive"	"100 BEACON RD"	""	"BRISTOL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440885"	""	""	"POINT (-82.134449 36.61102)"	"POINT (-82.134449 36.61102)"
"442346"	"facility"	"unknown"	"echo_VAR050123"	"ESTES EXPRESS LINES"	"inactive"	"HIGHWAY 11"	""	"DRAPER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440886"	""	""	"POINT (-80.950793 36.937046)"	"POINT (-80.950793 36.937046)"
"442347"	"facility"	"unknown"	"echo_VAR050140"	"GOOCHS RECYCLING"	"inactive"	"4901 BLACK HOLLOW ROAD"	""	"DUBLIN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440887"	""	""	"POINT (-80.71814 37.11955)"	"POINT (-80.71814 37.11955)"
"442348"	"facility"	"commercial"	"echo_VAR050168"	"LYNCHBURG REGIONAL AIRPORT"	"inactive"	"4308 WARDS ROAD"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440888"	""	""	"POINT (-79.189783 37.3427)"	"POINT (-79.189783 37.3427)"
"442349"	"facility"	"unknown"	"echo_VAR050202"	"GEM CITY IRON&METAL RECYCLING"	"inactive"	"P.O. BOX 1230"	""	"PULASKI"	""	""	""	"6115"	"1"	""	""	""	""	""	"440889"	""	""	"POINT (-80.768567 37.060064)"	"POINT (-80.768567 37.060064)"
"442350"	"facility"	"industrial"	"echo_VAR050214"	"SHREDDED PRODUCTS CO"	"inactive"	"P.O. BOX 159"	""	"MONTVALE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440890"	""	""	"POINT (-79.729167 37.382222)"	"POINT (-79.729167 37.382222)"
"442351"	"facility"	"manufacturing"	"echo_VAR050222"	"GLAD MANUFACTURING"	"inactive"	"317 ZANE SNEAD DRIVE"	""	"AMHERST"	""	""	""	"6115"	"1"	""	""	""	""	""	"440891"	""	""	"POINT (-79.03431 37.59184)"	"POINT (-79.03431 37.59184)"
"442352"	"facility"	"unknown"	"echo_VAR050256"	"TAYLOR-RAMSEY CORP."	"inactive"	"UNKNOWN"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440892"	""	""	"POINT (-78.668194 37.522251)"	"POINT (-78.668194 37.522251)"
"442353"	"facility"	"unknown"	"echo_VAR050275"	"OLD DOMINION AUTO SALVAGE"	"inactive"	"2948 ORANGE AVE N.E."	""	"ROANOKE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440893"	""	""	"POINT (-79.89931 37.29667)"	"POINT (-79.89931 37.29667)"
"442354"	"facility"	"unknown"	"echo_VAR050452"	"MARVIN V. TEMPLETON & SONS"	"inactive"	"LAWYERS ROAD"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440894"	""	""	"POINT (-79.160354 37.380903)"	"POINT (-79.160354 37.380903)"
"442355"	"facility"	"commercial"	"echo_VAR050462"	"SOUTHERN STATES COOPERATIVE"	"inactive"	"1003 WALNUT AVE"	""	"VINTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440895"	""	""	"POINT (-79.908892 37.27913)"	"POINT (-79.908892 37.27913)"
"442356"	"facility"	"unknown"	"echo_VAR050504"	"STAUTON METAL RECYCLERS"	"inactive"	"511 BRIDGE ST."	""	"STAUNTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440896"	""	""	"POINT (-79.07906 38.14362)"	"POINT (-79.07906 38.14362)"
"442357"	"facility"	"unknown"	"echo_VAR050511"	"WAYTEC ELECTRONIC"	"inactive"	"1104 MCCONVILLE RD"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440897"	""	""	"POINT (-79.21977 37.38089)"	"POINT (-79.21977 37.38089)"
"442358"	"facility"	"unknown"	"echo_VAR050513"	"WEYERHOUSER"	"inactive"	"UNKNOWN"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440898"	""	""	"POINT (-79.16081 37.37857)"	"POINT (-79.16081 37.37857)"
"442359"	"facility"	"unknown"	"echo_VAR050527"	"R.R. CONNELLEY PRINTING CO."	"inactive"	"4201 MURRAY PLACE"	""	"LYNCHBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440899"	""	""	"POINT (-79.169362 37.378333)"	"POINT (-79.169362 37.378333)"
"442360"	"facility"	"industrial"	"echo_VAR050577"	"ANDERSON LUMBER, INC"	"inactive"	"8700 OTTERBURN RD"	""	"AMELIA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440900"	""	""	"POINT (-77.98876 37.334)"	"POINT (-77.98876 37.334)"
