"DEQ.ID.of.Source"	"FacilityName"	"FacilityID"	"Latitude"	"Longitude"	"flag"	"Corrected_Latitude"	"Corrected_Longitude"
64007	"GODWIN'S NURSERY/PENINSULA PRO"	857	0.1	0	"vwuds_flag_coord"	37.650532	-75.74024
64009	"ALGONQUIN HILLS SERVICE AREA"	73	0.1	0	"vwuds_flag_coord"	38.686388888	-77.426944444
64011	"HARVEY WOOD & SON"	941	0.1	0	"vwuds_flag_coord"	36.752218	-79.558911
64012	"C.F. BASKERVILLE & SON"	301	0.1	0	"vwuds_flag_coord"	36.975823	-77.769672
64013	"J L WALKER"	1100	0.1	0	"vwuds_flag_coord"	36.882585	-79.654938
64014	"EUGENE EDMONDS"	688	0.1	0	"vwuds_flag_coord"	36.953647	-79.358828
64015	"ROBERT E NUCKOLS"	1851	0.1	0	"vwuds_flag_coord"	36.845531	-79.500991
64017	"ROBERT W YEATTS"	1860	0.1	0	"vwuds_flag_coord"	36.835279	-79.365416
64018	"CIRCLE M"	412	0.1	0	"vwuds_flag_coord"	37.254197	-79.190452
64020	"W A ABBOTT JR"	2274	0.1	0	"vwuds_flag_coord"	36.765819	-78.92894
64021	"ENFIELD SOD - ENFIELD FARM"	684	0.1	0	"vwuds_flag_coord"	37.721944444	-77.025277777
64022	"WOLF TRAP NURSERY"	2418	0.1	0	"vwuds_flag_coord"	38.955846	-77.272594
64023	"BLACKWATER HOG FARM"	185	0.1	0	"vwuds_flag_coord"	36.677473	-75.984732
64024	"THOMAS E. GIBBS"	2160	0.1	0	"vwuds_flag_coord"	37.08481	-77.651962
64025	"LAKE WILDERNESS SERVICE AREA"	1254	0.1	0	"vwuds_flag_coord"	38.312777777	-77.739166666
64031	"D MAYNARD REYNOLDS"	522	0.1	0	"vwuds_flag_coord"	36.833978	-79.484813
64032	"BAYSHORE FARMS"	123	0.1	0	"vwuds_flag_coord"	37.260859	-76.020079
64033	"ROBERT L SEWARD"	1854	0.1	0	"vwuds_flag_coord"	36.701528	-77.918639
64035	"ROY BARNHART"	1890	0.1	0	"vwuds_flag_coord"	38.345488	-78.7499
64036	"ACOMA FARMS INC"	58	0.1	0	"vwuds_flag_coord"	37.502767	-77.903529
64037	"Household, Barn and Lawn"	1036	99	-99	"vwuds_flag_coord"	38.429939	-77.422312
64038	"EMERSON BROTHERS"	678	0.1	0	"vwuds_flag_coord"	36.717135	-79.458133
64039	"EMERSON BROTHERS"	678	0.1	0	"vwuds_flag_coord"	36.717135	-79.458133
64040	"TICONDEROGA FARMS"	2169	0.1	0	"vwuds_flag_coord"	38.889722	-77.534994
64042	"BURRUSS AND BURRUSS INC"	286	0.1	0	"vwuds_flag_coord"	37.930828	-77.346883
64043	"WILLIAMS CATTLE CO LLC"	2384	0.1	0	"vwuds_flag_coord"	36.767728	-76.61927
64044	"HOPELAND FARM"	1029	0.1	0	"vwuds_flag_coord"	37.829618	-75.623322
64045	"T HUME DIXON JR"	2119	0.1	0	"vwuds_flag_coord"	37.189942	-75.948728
64048	"Painter Complex"	1626	0.1	0	"vwuds_flag_coord"	37.584361111	-75.790861111
64049	"Farm Ponds"	715	0.1	0	"vwuds_flag_coord"	36.7225	-79.4925
64050	"MARK NEWMAN"	1374	0.1	0	"vwuds_flag_coord"	37.349656	-75.936077
64052	"BASS FARMS"	109	0.1	0	"vwuds_flag_coord"	37.161864	-79.070868
64053	"DONALD L MOORE"	596	0.1	0	"vwuds_flag_coord"	36.820314	-79.522199
64055	"KINGS GREAT FARMS INC"	1211	0.1	0	"vwuds_flag_coord"	36.724878	-76.587005
64056	"CREEKSIDE FARMS INC"	494	0.1	0	"vwuds_flag_coord"	38.477373	-78.967916
64057	"DEAN HICKMAN"	559	0.1	0	"vwuds_flag_coord"	37.618333333	-75.730833333
64058	"W E HUNTER"	2277	0.1	0	"vwuds_flag_coord"	36.664567	-76.593792
64059	"CLAIBORNE FARMS"	415	0.1	0	"vwuds_flag_coord"	36.694307	-78.490812
64063	"BRUCE H ADAMS"	258	0.1	0	"vwuds_flag_coord"	37.080327	-79.291279
64064	"TERRY A. MOORE"	2136	0.1	0	"vwuds_flag_coord"	36.834621	-79.439792
64065	"A L BAILEY FARMS"	49	0.1	0	"vwuds_flag_coord"	37.009043	-77.006576
64066	"Newman South Farm"	1523	0.1	0	"vwuds_flag_coord"	37.621666666	-75.783333333
64068	"MAXWELL NEWTON"	1399	0.1	0	"vwuds_flag_coord"	37.165381	-77.478367
64069	"GORDON BROTHERS ENTERPRISES"	867	0.1	0	"vwuds_flag_coord"	36.607828	-78.595987
64070	"BLACKWATER HOG FARM"	185	0.1	0	"vwuds_flag_coord"	36.677473	-75.984732
64071	"THOMAS M BURTON"	2163	0.1	0	"vwuds_flag_coord"	36.78995	-78.831587
64072	"MRS EMILY JEFFERSON"	1483	0.1	0	"vwuds_flag_coord"	36.939766	-79.831602
64073	"RIVER MONT FARMS"	1823	0.1	0	"vwuds_flag_coord"	38.242318	-79.058308
64075	"MARK NEWMAN"	1374	0.1	0	"vwuds_flag_coord"	37.349656	-75.936077
64076	"JOHN N MILLS & SONS - 3 FARMS"	1161	0.1	0	"vwuds_flag_coord"	37.772957	-77.307285
64077	"BASS FARMS"	109	0.1	0	"vwuds_flag_coord"	37.161864	-79.070868
64082	"Duer Home Farm"	616	0.1	0	"vwuds_flag_coord"	37.588117	-75.783198
64083	"COLLIE FARM INC"	456	0.1	0	"vwuds_flag_coord"	36.645685	-79.311185
64084	"CARL V SHELL"	325	0.1	0	"vwuds_flag_coord"	37.138961	-77.510152
64089	"L G DOSS"	1225	0.1	0	"vwuds_flag_coord"	36.900511	-79.508674
64090	"C.F. BASKERVILLE & SON"	301	0.1	0	"vwuds_flag_coord"	36.975823	-77.769672
64091	"Linsky Plant Farm"	1306	0.1	0	"vwuds_flag_coord"	36.7908	-76.338486
64092	"SUFFOLK AND ISLE OF WIGHT"	2092	99	-99	"vwuds_flag_coord"	36.806056	-76.623569
64094	"BEN J WYATT"	146	0.1	0	"vwuds_flag_coord"	36.942173	-79.146042
64097	"SEVEN SPRINGS FARMS INC"	1946	0.1	0	"vwuds_flag_coord"	36.894109	-78.048547
64098	"REMINGTON SERVICE AREA"	1785	99	-99	"vwuds_flag_coord"	38.547222222	-77.8025
64099	"Jones 3 Farm"	1169	NA	NA	"vwuds_flag_coord"	37.186627	-75.943875
64101	"MARK NEWMAN"	1374	0.1	0	"vwuds_flag_coord"	37.349656	-75.936077
64109	"TICONDEROGA FARMS"	2169	0.1	0	"vwuds_flag_coord"	38.889371	-77.537345
64120	"JOHN N MILLS & SONS - 3 FARMS"	1161	0.1	0	"vwuds_flag_coord"	37.772957	-77.307285
64121	"EVELYN F PELL"	690	0.1	0	"vwuds_flag_coord"	37.368771	-77.523806
64124	"THOMAS L KEATTS"	2162	0.1	0	"vwuds_flag_coord"	36.569444444	-79.621666666
64125	"GLENVAR EAST SERVICE AREA"	845	99	-99	"vwuds_flag_coord"	37.283333333	-80.136666666
64126	"Van Kesteren Farms Incorporated"	2229	99	-99	"vwuds_flag_coord"	37.710406	-75.700399
64132	"Bennetts Creek Wholesale Nursery"	147	0.1	0	"vwuds_flag_coord"	36.874687	-76.466247
64138	"CHEROKEE POINT FARMS"	387	0.1	0	"vwuds_flag_coord"	37.469246	-75.930752
64140	"Painter Complex"	1626	0.1	0	"vwuds_flag_coord"	37.562738888	-75.794127777
64145	"KINGS GREAT FARMS INC"	1211	0.1	0	"vwuds_flag_coord"	36.724878	-76.587005
64146	"GORDON BROTHERS ENTERPRISES"	867	0.1	0	"vwuds_flag_coord"	36.607828	-78.595987
64148	"MESSER LANDSCAPE INC"	1427	0.1	0	"vwuds_flag_coord"	38.166842	-79.097315
64150	"Barry D Knight Hog Farm"	104	0.1	0.1	"vwuds_flag_coord"	36.677481	-75.984743
64153	"FLOWER DEW HUNDRED"	741	37	77	"vwuds_flag_coord"	37	-77
64165	"FLOWER DEW HUNDRED"	741	37	77	"vwuds_flag_coord"	37	-77
64175	"PLAIN DEALING FARM"	1683	0.1	0	"vwuds_flag_coord"	37.933967	-77.610159
64185	"Newman Farms"	1521	0.1	0	"vwuds_flag_coord"	37.352222222	-75.913888888
64190	"PLAIN DEALING FARM"	1683	0.1	0.1	"vwuds_flag_coord"	37.933967	-77.610159
64204	"CHEROKEE POINT FARMS"	387	0.1	0	"vwuds_flag_coord"	37.469246	-75.930752
64208	"ROCKBRIDGE COUNTY WELL SOURCES"	1867	99	-99	"vwuds_flag_coord"	37.792783	-79.472461
64212	"ROBERT L HANKS"	1853	0.1	0	"vwuds_flag_coord"	36.976707	-78.3796
64227	"Grange Hall School"	880	99	-99	"vwuds_flag_coord"	37.38861	-77.76624
64246	"Farms"	718	99	-99	"vwuds_flag_coord"	36.762834	-79.65384
64251	"Spillman Farm"	2039	99	-99	"vwuds_flag_coord"	38.502193	-77.893606
64256	"Henry Fitzgerald Farm"	962	99	-99	"vwuds_flag_coord"	37.71264	-78.933318
64263	"GRAINFIELD FARM"	878	0.1	0	"vwuds_flag_coord"	37.247333	-76.950928
64273	"LAKE LAND 'OR SERVICE AREA"	1242	99	-99	"vwuds_flag_coord"	38.025277777	-77.572777777
64308	"Mayhew Farm"	1403	99	-99	"vwuds_flag_coord"	38.673076	-77.48862
64309	"SMALL SYSTEMS"	1990	99	-99	"vwuds_flag_coord"	37.775289	-77.521187
64329	"MANAKIN FARMS SERVICE AREA"	1358	0.1	0	"vwuds_flag_coord"	37.604166666	-77.716666666
64334	"VPI & SU  TIDEWATER AREC"	2271	0.1	0	"vwuds_flag_coord"	36.68	-76.758055555
64343	"BUSHSWAMP FARMS"	291	0.1	0	"vwuds_flag_coord"	37.70542	-75.807656
64344	"CRESCENT DALE FARMS"	496	0.1	0	"vwuds_flag_coord"	37.717976	-75.665869
64346	"MELVIN D OWEN"	1422	0.1	0	"vwuds_flag_coord"	36.75055	-79.359585
64354	"INGLESIDE PLANTATION NURSERIES"	1082	0.1	0	"vwuds_flag_coord"	38.151928	-77.005976
64356	"HILLSIDE ACRES"	994	0.1	0	"vwuds_flag_coord"	38.782959	-78.729291
64359	"CARL BOUSMAN"	324	0.1	0	"vwuds_flag_coord"	36.915178	-79.667625
64362	"WEAVERS BERRIES"	2333	0.1	0	"vwuds_flag_coord"	38.086574	-79.142979
64363	"FULTON C CONNER"	794	0.1	0	"vwuds_flag_coord"	36.942888	-78.805002
64364	"W A PROSISE"	2275	0.1	0	"vwuds_flag_coord"	37.149648	-77.88191
64366	"ALVIN MEADOWS"	85	0.1	0	"vwuds_flag_coord"	38.380516	-78.257436
64367	"KELLEY FARMS INC."	1182	0.1	0	"vwuds_flag_coord"	37.979139	-75.530233
64368	"SIX-O-FIVE VILLAGE"	1982	99	-99	"vwuds_flag_coord"	37.97353	-77.915601
64372	"DAVID HUDSON"	545	0.1	0	"vwuds_flag_coord"	36.688634	-78.864849
64373	"GORDEN WINFIELD, III"	866	0.1	0	"vwuds_flag_coord"	37.077463	-77.585843
64374	"CONCORD CONCENTRATOR SITE"	472	36.5218	-77.3443	"vwuds_flag_coord"	36.5218	-77.3443
64378	"MANAKIN FARMS SERVICE AREA"	1358	0.1	0	"vwuds_flag_coord"	37.604166666	-77.716666666
64386	"WILLIAMSBURG COUNTRY CLUB"	2386	0.1	0	"vwuds_flag_coord"	37.243546	-76.639854
64387	"L. WAYNE OSBORNE"	1229	0.1	0	"vwuds_flag_coord"	36.847187	-79.591445
64389	"SYDNOR - small well systems"	2114	0.1	0	"vwuds_flag_coord"	37.526263	-76.419289
64390	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64392	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64393	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.544109	-77.441791
64394	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.526263	-76.419289
64395	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.526263	-76.419289
64396	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.526263	-76.419289
64397	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.544109	-77.441791
64400	"OAKWOOD SERVICE AREA"	1586	-99	-99	"vwuds_flag_coord"	37.375034	-79.856067
64401	"Marshall-Johnson-Grapeland Complex"	1381	0.1	0	"vwuds_flag_coord"	37.601666666	-75.826111111
64402	"Walker Farm"	2285	0.1	0	"vwuds_flag_coord"	37.615366666	-75.807072222
64405	"Roxbury Industrial Center"	1889	99	-99	"vwuds_flag_coord"	37.455095	-77.147237
64407	"GRAINFIELD FARM"	878	-77.248406	37.70033	"vwuds_flag_coord"	37.70033	-77.248406
64412	"AUBREY H LEWIS"	37	0.1	0	"vwuds_flag_coord"	37.729653	-75.656599
64414	"FOREST LODGE SERVICE AREA"	752	0.1	0.1	"vwuds_flag_coord"	37.98757	-78.535921
64415	"ALVIN RICE JR"	1	0.1	0	"vwuds_flag_coord"	36.970408	-77.846933
64416	"EUGENE EDMONDS"	688	0.1	0	"vwuds_flag_coord"	36.953647	-79.358828
64417	"TIMBER RIDGE FRUIT FARM"	2171	0.1	0	"vwuds_flag_coord"	39.259377	-78.380591
64418	"MERRYVALE FARMS"	1426	-76.43805	37.5577	"vwuds_flag_coord"	37.5577	-76.43805
64426	"Farms"	718	-99	-99	"vwuds_flag_coord"	36.762834	-79.65384
64429	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64430	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64431	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64432	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64433	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64435	"TANKARD NURSERIES"	2128	0.1	0	"vwuds_flag_coord"	37.513303	-75.836241
64436	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64437	"SHENANDOAH BREWERY "	1956	-38.3635918333	-78.6802726639	"vwuds_flag_coord"	38.363591833	-78.680272663
64439	"JERRIDALE FARM"	1141	0.1	0	"vwuds_flag_coord"	38.336507	-78.782618
64442	"EUGENE EDMONDS"	688	0.1	0	"vwuds_flag_coord"	36.953647	-79.358828
64444	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64445	"WINDMERE POINT"	2402	-99	99	"vwuds_flag_coord"	37.06581	-79.623465
64450	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64451	"CREEK RUN FARM"	493	-99	-99	"vwuds_flag_coord"	38.190853	-79.404675
64458	"J L WALKER"	1100	0.1	0	"vwuds_flag_coord"	36.882585	-79.654938
64460	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64461	"HARD ACRES FARM"	934	-99	-99	"vwuds_flag_coord"	37.304274	-78.082425
64462	"INGLESIDE PLANTATION NURSERIES"	1082	0.1	0	"vwuds_flag_coord"	38.151928	-77.005976
64463	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64464	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64465	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64476	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64479	"Newman South"	1522	0.1	0	"vwuds_flag_coord"	37.345546	-75.910283
64481	"COX FARMS"	489	0.1	0	"vwuds_flag_coord"	37.096179	-76.841469
64483	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64484	"Warren Bain Farms"	2298	0.1	0	"vwuds_flag_coord"	37.075127	-77.565731
64485	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64488	"CARL BOUSMAN"	324	0.1	0	"vwuds_flag_coord"	36.915178	-79.667625
64494	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64496	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64498	"SYDNOR - BRAXTON'S LANDING"	2111	-99	-99	"vwuds_flag_coord"	37.559846	-77.415355
64499	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.544109	-77.441791
64504	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64505	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64507	"Farms"	718	-99	-99	"vwuds_flag_coord"	36.821862	-79.478908
64510	"RAY A BENNETT"	1765	0.1	0	"vwuds_flag_coord"	36.973822	-79.194883
64512	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.526263	-76.419289
64514	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.544109	-77.441791
64515	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.544109	-77.441791
64516	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	37.526263	-76.419289
64517	"CHERITON AND HOLLYDALE FARMS"	384	-99	-99	"vwuds_flag_coord"	37.312327	-75.927192
64519	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64521	"T HUME DIXON JR"	2119	0.1	0	"vwuds_flag_coord"	37.189942	-75.948728
64522	"RIVER BEND COUNTRY CLUB"	1820	0	0	"vwuds_flag_coord"	39.021261	-77.28689
64524	"RIVER BEND COUNTRY CLUB"	1820	0	0	"vwuds_flag_coord"	39.021261	-77.28689
64525	"BLACKWATER VALLEY FARM"	188	0.1	0	"vwuds_flag_coord"	37.025	-80.022777777
64527	"OAKWOOD SERVICE AREA"	1586	-99	-99	"vwuds_flag_coord"	37.375034	-79.856067
64528	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64531	"RAY NEWMAN"	1767	0.1	0	"vwuds_flag_coord"	36.873685	-76.118763
64534	"Farms"	718	-99	-99	"vwuds_flag_coord"	36.821862	-79.478908
64536	"SYDNOR - small well systems"	2114	-99	-99	"vwuds_flag_coord"	38.076055	-78.100844
64537	"RIVER BEND COUNTRY CLUB"	1820	0	0	"vwuds_flag_coord"	39.021261	-77.28689
64538	"RIVER BEND COUNTRY CLUB"	1820	0	0	"vwuds_flag_coord"	39.021261	-77.28689
64539	"DAVID L ADAMS"	546	0.1	0	"vwuds_flag_coord"	36.709622	-79.410198
64540	"KING GEORGE COUNTY WELL SYSTEM"	1207	0	0	"vwuds_flag_coord"	38.213222	-77.033334
64542	"SYDNOR - small well systems"	2114	0.1	0	"vwuds_flag_coord"	37.526263	-76.419289
64545	"CHERITON AND HOLLYDALE FARMS"	384	-99	-99	"vwuds_flag_coord"	37.312327	-75.927192
64551	"Van Kesteren Farms Incorporated"	2229	-99	-99	"vwuds_flag_coord"	37.710406	-75.700399
64552	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64553	"YAROS FARMS INC"	2445	-99	-99	"vwuds_flag_coord"	37.198628	-75.979423
64554	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64555	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64556	"HARTLAND INSTITUTE"	940	0	0	"vwuds_flag_coord"	38.333215	-78.099092
64559	"Farms"	718	-99	-99	"vwuds_flag_coord"	37.063439	-79.134524
64563	"TURNER FAMILY FARMS LLC"	2208	-99	-99	"vwuds_flag_coord"	37.149611	-77.524913
64564	"CHERITON AND HOLLYDALE FARMS"	384	-99	-99	"vwuds_flag_coord"	37.312327	-75.927192
64566	"Somerset"	2018	-99	-99	"vwuds_flag_coord"	38.207564	-78.21806
64568	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64571	"GOLD LEAF FARMS INC"	858	99	-99	"vwuds_flag_coord"	36.726775	-79.297798
64572	"Renwood @ Curles Neck"	1786	99	-99	"vwuds_flag_coord"	37.247318	-76.950949
64578	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64579	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64580	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64581	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64582	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64583	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64584	"SMALL SYSTEMS"	1990	99	-99	"vwuds_flag_coord"	37.775289	-77.521187
64585	"COX FARMS"	489	0.1	0	"vwuds_flag_coord"	37.096179	-76.841469
64586	"HARTLAND INSTITUTE"	940	0	0	"vwuds_flag_coord"	38.333215	-78.099092
64587	"DONALD L MOORE"	596	99	-99	"vwuds_flag_coord"	36.820314	-79.522199
64588	"Farms"	718	-99	-99	"vwuds_flag_coord"	37.063439	-79.134524
64589	"GORDEN WINFIELD, III"	866	99	-99	"vwuds_flag_coord"	37.077463	-77.585843
64591	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64592	"RONALD W CREWS"	1879	-99	-99	"vwuds_flag_coord"	36.707346	-78.7433
64594	"RONALD W CREWS"	1879	-99	-99	"vwuds_flag_coord"	36.707346	-78.7433
64595	"Townfield"	2194	0	0	"vwuds_flag_coord"	37.287392	-75.994516
64596	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64597	"APPLE TREE VILLAGE S3/STEEPLEC"	15	-99	-99	"vwuds_flag_coord"	37.355667	-79.897819
64598	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64602	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64603	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64604	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64605	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64606	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64607	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64608	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64609	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64610	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64612	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64613	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64614	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64615	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64620	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64621	"OAKWOOD SERVICE AREA"	1586	-99	-99	"vwuds_flag_coord"	37.375034	-79.856067
64622	"OAKWOOD SERVICE AREA"	1586	-99	-99	"vwuds_flag_coord"	37.375034	-79.856067
64624	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64625	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64626	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64627	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64628	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64629	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64630	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64631	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64632	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64633	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
64634	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
64636	"Farms"	718	-99	-99	"vwuds_flag_coord"	36.843719	-79.440562
64640	"ENFIELD SOD - ENFIELD FARM"	684	0.1	0	"vwuds_flag_coord"	37.721944444	-77.025277777
64686	"Bexley Mobile Home Park"	165	89.999998477547	-9.84375	"vwuds_flag_coord"	37.104595	-77.361633
64714	"CHESDIN MANOR SUBDIVISION"	395	99	-99	"vwuds_flag_coord"	37.27313	-77.611296
64715	"STONY SPRINGS SUBDIVISION"	2077	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
64716	"ROLLING ACRES I"	1875	99	-99	"vwuds_flag_coord"	36.588451	-77.534641
64720	"SPRING HILL FARM"	2043	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64721	"SPRING HILL FARM"	2043	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64722	"SUNNYBROOK SUBDIVISION"	2099	99	-99	"vwuds_flag_coord"	37.08537	-77.358167
64724	"Amelia Courthouse"	2	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64725	"Amelia Courthouse"	2	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64726	"Amelia Courthouse"	2	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64731	"Amelia Courthouse"	2	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64733	"SPRING HILL FARM"	2043	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64769	"Guilford Heights Subdivision"	910	37	76	"vwuds_flag_coord"	37	-76
64842	"GREEN HILL DAIRY"	890	0.1	0	"vwuds_flag_coord"	36.907907	-81.704097
64846	"LOVES SERVICE AREA"	1329	99	-99	"vwuds_flag_coord"	36.578068	-80.739046
64847	"LOVES SERVICE AREA"	1329	99	-99	"vwuds_flag_coord"	36.578068	-80.739046
64852	"CARROLL COUNTY REGIONAL"	332	36	80	"vwuds_flag_coord"	36.776666666	-80.706388888
64947	"BLAND SERVICE AREA"	191	0.1	0	"vwuds_flag_coord"	37.28605	-81.168062
64948	"BLAND SERVICE AREA"	191	0.1	0	"vwuds_flag_coord"	37.28605	-81.168062
64953	"DEBORAH GOAD / DONALD BRADY"	560	0.1	0	"vwuds_flag_coord"	36.704869	-80.617251
64962	"DONALD BRADY"	595	0.1	0	"vwuds_flag_coord"	36.742315	-80.772943
64991	"PLASTERCO PLANT"	1687	0.1	0	"vwuds_flag_coord"	36.8625	-81.789444444
65003	"HILLS FARM INC"	991	0.1	0	"vwuds_flag_coord"	36.71125	-80.694578
65004	"HILLS FARM INC"	991	0.1	0	"vwuds_flag_coord"	36.71125	-80.694578
65016	"INDEPENDENCE SERVICE AREA"	1067	0.1	0	"vwuds_flag_coord"	36.623611111	-81.138888888
