"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_link_facility_mps"	"dh_geofield"
"transfer"	"FROM VA0059137"	"outfall"	"echo_VA0059137001"	"active"	"echo_VA0059137"	"POINT (-80.8980555554621 36.9336111109452)"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161001"	"active"	"echo_VA0059161"	"POINT (-77.3558760001113 37.2848339996724)"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161002"	"active"	"echo_VA0059161"	"POINT (-77.3243611110743 37.2458333334868)"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161003"	"active"	"echo_VA0059161"	"POINT (-77.3288888887026 37.2441666665301)"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161006"	"active"	"echo_VA0059161"	"POINT (-77.3556710000719 37.286103999935)"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161008"	"active"	"echo_VA0059161"	"POINT (-77.355814000187 37.2850359999826)"
"transfer"	"FROM VA0059170"	"outfall"	"echo_VA0059170001"	"active"	"echo_VA0059170"	"POINT (-78.1016666663134 38.9141666665999)"
"transfer"	"FROM VA0060194"	"outfall"	"echo_VA0060194001"	"active"	"echo_VA0060194"	"POINT (-77.3858333335148 37.3869444442753)"
"transfer"	"FROM VA0060275"	"outfall"	"echo_VA0060275001"	"active"	"echo_VA0060275"	"POINT (-82.2911111110969 37.3044444446874)"
"transfer"	"FROM VA0060330"	"outfall"	"echo_VA0060330001"	"active"	"echo_VA0060330"	"POINT (-77.9514444448423 38.2621666668652)"
"transfer"	"FROM VA0060348"	"outfall"	"echo_VA0060348001"	"active"	"echo_VA0060348"	"POINT (-77.5620629996783 38.4021930002799)"
"transfer"	"FROM VA0060364"	"outfall"	"echo_VA0060364001"	"active"	"echo_VA0060364"	"POINT (-79.8794444443983 37.5166666664513)"
"transfer"	"FROM VA0060429"	"outfall"	"echo_VA0060429001"	"active"	"echo_VA0060429"	"POINT (-77.2650599998946 38.2482399997068)"
"transfer"	"FROM VA0060445"	"outfall"	"echo_VA0060445001"	"active"	"echo_VA0060445"	"POINT (-79.7430199998398 36.689430000113)"
"transfer"	"FROM VA0060500"	"outfall"	"echo_VA0060500001"	"active"	"echo_VA0060500"	"POINT (-77.6166666666255 39.1916666667314)"
"transfer"	"FROM VA0060526"	"outfall"	"echo_VA0060526001"	"active"	"echo_VA0060526"	"POINT (-76.1841666662784 36.6113888889586)"
"transfer"	"FROM VA0060569"	"outfall"	"echo_VA0060569001"	"active"	"echo_VA0060569"	"POINT (-76.2902979997566 37.6172019999863)"
"transfer"	"FROM VA0060585"	"outfall"	"echo_VA0060585001"	"active"	"echo_VA0060585"	"POINT (-77.0763888889298 37.3433333330673)"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593001"	"active"	"echo_VA0060593"	"POINT (-79.3630555551717 36.560555555638)"
"transfer"	"FROM VA0060640"	"outfall"	"echo_VA0060640001"	"active"	"echo_VA0060640"	"POINT (-78.9299999998825 38.3394444445592)"
"transfer"	"FROM VA0060712"	"outfall"	"echo_VA0060712001"	"active"	"echo_VA0060712"	"POINT (-76.2783333330975 37.8347222218866)"
"transfer"	"FROM VA0060798"	"outfall"	"echo_VA0060798001"	"active"	"echo_VA0060798"	"POINT (-82.7455555559959 36.924999999862)"
"transfer"	"FROM VA0060844"	"outfall"	"echo_VA0060844001"	"active"	"echo_VA0060844"	"POINT (-80.5261111115472 37.1913888885957)"
"transfer"	"FROM VA0060879"	"outfall"	"echo_VA0060879001"	"active"	"echo_VA0060879"	"POINT (-78.2999999998803 38.2813888891232)"
"transfer"	"FROM VA0060887"	"outfall"	"echo_VA0060887001"	"active"	"echo_VA0060887"	"POINT (-77.5497222218846 38.0305555557001)"
"transfer"	"FROM VA0060968"	"outfall"	"echo_VA0060968001"	"active"	"echo_VA0060968"	"POINT (-77.3952777775426 38.4472222220687)"
"transfer"	"FROM VA0061042"	"outfall"	"echo_VA0061042001"	"active"	"echo_VA0061042"	"POINT (-79.1144444440107 37.3472222222716)"
"transfer"	"FROM VA0061158"	"outfall"	"echo_VA0061158001"	"active"	"echo_VA0061158"	"POINT (-78.0693888893096 37.1236111114638)"
"transfer"	"FROM VA0061158"	"outfall"	"echo_VA0061158201"	"active"	"echo_VA0061158"	"POINT (-78.0649499999788 37.1217299999521)"
"transfer"	"FROM VA0061247"	"outfall"	"echo_VA0061247001"	"active"	"echo_VA0061247"	"POINT (-78.8463888888931 37.5438888885802)"
"transfer"	"FROM VA0061280"	"outfall"	"echo_VA0061280001"	"active"	"echo_VA0061280"	"POINT (-77.530277777928 39.2291666668155)"
"transfer"	"FROM VA0061298"	"outfall"	"echo_VA0061298001"	"active"	"echo_VA0061298"	"POINT (-77.5974999997211 38.1563888887123)"
"transfer"	"FROM VA0061301"	"outfall"	"echo_VA0061301001"	"active"	"echo_VA0061301"	"POINT (-77.6144444448184 38.1186111111532)"
"transfer"	"FROM VA0061379"	"outfall"	"echo_VA0061379001"	"active"	"echo_VA0061379"	"POINT (-77.8350000000499 36.8594444447915)"
"transfer"	"FROM VA0061409"	"outfall"	"echo_VA0061409001"	"active"	"echo_VA0061409"	"POINT (-77.5197222220983 38.0900000000827)"
"transfer"	"FROM VA0061549"	"outfall"	"echo_VA0061549001"	"active"	"echo_VA0061549"	"POINT (-78.4375000000234 38.9427777780535)"
"transfer"	"FROM VA0061590"	"outfall"	"echo_VA0061590001"	"active"	"echo_VA0061590"	"POINT (-77.9688888886334 38.4655555554016)"
"transfer"	"FROM VA0061751"	"outfall"	"echo_VA0061751001"	"active"	"echo_VA0061751"	"POINT (-80.5258333335967 37.1475000003551)"
"transfer"	"FROM VA0061859"	"outfall"	"echo_VA0061859001"	"active"	"echo_VA0061859"	"POINT (-77.0438888884877 36.6736111114643)"
"transfer"	"FROM VA0061913"	"outfall"	"echo_VA0061913001"	"active"	"echo_VA0061913"	"POINT (-82.6041666663429 37.137499999706)"
"transfer"	"FROM VA0061964"	"outfall"	"echo_VA0061964001"	"active"	"echo_VA0061964"	"POINT (-78.1791666668841 39.0586111114338)"
"transfer"	"FROM VA0062031"	"outfall"	"echo_VA0062031001"	"active"	"echo_VA0062031"	"POINT (-79.1500000001114 37.2980555554861)"
"transfer"	"FROM VA0062154"	"outfall"	"echo_VA0062154001"	"active"	"echo_VA0062154"	"POINT (-77.3702777781699 37.7883333336482)"
"transfer"	"FROM VA0062189"	"outfall"	"echo_VA0062189001"	"active"	"echo_VA0062189"	"POINT (-77.7961111112385 39.0063888887731)"
"transfer"	"FROM VA0062219"	"outfall"	"echo_VA0062219001"	"active"	"echo_VA0062219"	"POINT (-80.2093611107276 37.2304999997974)"
"transfer"	"FROM VA0062421"	"outfall"	"echo_VA0062421001"	"active"	"echo_VA0062421"	"POINT (-78.6375000003948 36.6319444441244)"
"transfer"	"FROM VA0062481"	"outfall"	"echo_VA0062481001"	"active"	"echo_VA0062481"	"POINT (-78.9075959996286 38.2178260002691)"
"transfer"	"FROM VA0062499"	"outfall"	"echo_VA0062499001"	"active"	"echo_VA0062499"	"POINT (-77.2500555555867 36.7294444447846)"
"transfer"	"FROM VA0062529"	"outfall"	"echo_VA0062529001"	"active"	"echo_VA0062529"	"POINT (-77.928333 38.491666)"
"transfer"	"FROM VA0062561"	"outfall"	"echo_VA0062561001"	"active"	"echo_VA0062561"	"POINT (-81.3072222222823 37.2761111108739)"
"transfer"	"FROM VA0062642"	"outfall"	"echo_VA0062642001"	"active"	"echo_VA0062642"	"POINT (-78.4611111114404 38.6852777775137)"
"transfer"	"FROM VA0062669"	"outfall"	"echo_VA0062669001"	"active"	"echo_VA0062669"	"POINT (-77.3902777780273 36.948888889021)"
"transfer"	"FROM VA0062685"	"outfall"	"echo_VA0062685001"	"active"	"echo_VA0062685"	"POINT (-80.562194444047 37.1826666663863)"
"transfer"	"FROM VA0062731"	"outfall"	"echo_VA0062731001"	"active"	"echo_VA0062731"	"POINT (-78.085000000065 37.7124999998486)"
"transfer"	"FROM VA0062812"	"outfall"	"echo_VA0062812001"	"active"	"echo_VA0062812"	"POINT (-78.188095000035 38.9438099999701)"
"transfer"	"FROM VA0062880"	"outfall"	"echo_VA0062880001"	"active"	"echo_VA0062880"	"POINT (-78.219166666599 38.6580555556849)"
"transfer"	"FROM VA0062961"	"outfall"	"echo_VA0062961001"	"active"	"echo_VA0062961"	"POINT (-77.9533333332886 38.2474999996699)"
"transfer"	"FROM VA0063029"	"outfall"	"echo_VA0063029001"	"active"	"echo_VA0063029"	"POINT (-76.5086111112056 37.6111111109379)"
"transfer"	"FROM VA0063037"	"outfall"	"echo_VA0063037001"	"active"	"echo_VA0063037"	"POINT (-77.8863888885476 37.5588888887074)"
"transfer"	"FROM VA0063177"	"outfall"	"echo_VA0063177001"	"active"	"echo_VA0063177"	"POINT (-77.41802900001 37.5170239998175)"
"transfer"	"FROM VA0063347"	"outfall"	"echo_VA0063347001"	"active"	"echo_VA0063347"	"POINT (-78.2030555553532 38.3386111111065)"
"transfer"	"FROM VA0063606"	"outfall"	"echo_VA0063606001"	"active"	"echo_VA0063606"	"POINT (-75.616583333389 37.7602499996922)"
"transfer"	"FROM VA0063614"	"outfall"	"echo_VA0063614001"	"active"	"echo_VA0063614"	"POINT (-78.1524999998085 36.5988888892272)"
"transfer"	"FROM VA0063614"	"outfall"	"echo_VA0063614002"	"active"	"echo_VA0063614"	"POINT (-78.1514611107589 36.5985833333199)"
"transfer"	"FROM VA0063649"	"outfall"	"echo_VA0063649001"	"active"	"echo_VA0063649"	"POINT (-77.6822222225124 37.6041666668563)"
"transfer"	"FROM VA0063657"	"outfall"	"echo_VA0063657001"	"active"	"echo_VA0063657"	"POINT (-79.1363888886231 37.4786111113095)"
"transfer"	"FROM VA0063673"	"outfall"	"echo_VA0063673001"	"active"	"echo_VA0063673"	"POINT (-82.04425 36.75145)"
"transfer"	"FROM VA0063690"	"outfall"	"echo_VA0063690001"	"active"	"echo_VA0063690"	"POINT (-77.3472222226538 37.3802777777959)"
"transfer"	"FROM VA0063738"	"outfall"	"echo_VA0063738001"	"active"	"echo_VA0063738"	"POINT (-79.6263888887246 37.2444444442938)"
"transfer"	"FROM VA0063843"	"outfall"	"echo_VA0063843001"	"active"	"echo_VA0063843"	"POINT (-79.3436111112152 36.9466666664423)"
"transfer"	"FROM VA0064009"	"outfall"	"echo_VA0064009001"	"active"	"echo_VA0064009"	"POINT (-82.8433333334762 36.6875000001996)"
"transfer"	"FROM VA0064181"	"outfall"	"echo_VA0064181001"	"active"	"echo_VA0064181"	"POINT (-78.1902777777163 38.684722222275)"
"transfer"	"FROM VA0064271"	"outfall"	"echo_VA0064271001"	"active"	"echo_VA0064271"	"POINT (-81.7908333331162 37.0297222224646)"
"transfer"	"FROM VA0064394"	"outfall"	"echo_VA0064394001"	"active"	"echo_VA0064394"	"POINT (-78.5659459998937 38.5879270003445)"
"transfer"	"FROM VA0064424"	"outfall"	"echo_VA0064424001"	"active"	"echo_VA0064424"	"POINT (-81.1115100002379 36.6003099996564)"
"transfer"	"FROM VA0064599"	"outfall"	"echo_VA0064599001"	"active"	"echo_VA0064599"	"POINT (-80.0969722225748 37.508611111245)"
"transfer"	"FROM VA0064726"	"outfall"	"echo_VA0064726001"	"active"	"echo_VA0064726"	"POINT (-77.7047222221275 38.504444444151)"
"transfer"	"FROM VA0064751"	"outfall"	"echo_VA0064751001"	"active"	"echo_VA0064751"	"POINT (-82.0816666666976 37.0819444444517)"
"transfer"	"FROM VA0064793"	"outfall"	"echo_VA0064793001"	"active"	"echo_VA0064793"	"POINT (-78.972619999904 38.1889399997556)"
"transfer"	"FROM VA0065196"	"outfall"	"echo_VA0065196001"	"active"	"echo_VA0065196"	"POINT (-75.5398611112594 37.9538055555873)"
"transfer"	"FROM VA0065315"	"outfall"	"echo_VA0065315001"	"active"	"echo_VA0065315"	"POINT (-81.9566666662409 36.674166666917)"
"transfer"	"FROM VA0065323"	"outfall"	"echo_VA0065323001"	"active"	"echo_VA0065323"	"POINT (-81.8175000001917 36.6872222221342)"
"transfer"	"FROM VA0065358"	"outfall"	"echo_VA0065358001"	"active"	"echo_VA0065358"	"POINT (-78.1373055555298 38.5252777777022)"
"transfer"	"FROM VA0065374"	"outfall"	"echo_VA0065374001"	"active"	"echo_VA0065374"	"POINT (-78.8277777778896 38.2861111113048)"
"transfer"	"FROM VA0065471"	"outfall"	"echo_VA0065471001"	"active"	"echo_VA0065471"	"POINT (-82.7958333335901 36.7113888888984)"
"transfer"	"FROM VA0065552"	"outfall"	"echo_VA0065552001"	"active"	"echo_VA0065552"	"POINT (-78.074060000328 39.1768100001904)"
"transfer"	"FROM VA0065714"	"outfall"	"echo_VA0065714001"	"active"	"echo_VA0065714"	"POINT (-81.3402777777271 36.6022222223304)"
"transfer"	"FROM VA0066303"	"outfall"	"echo_VA0066303001"	"active"	"echo_VA0066303"	"POINT (-79.8633333331524 38.009444444146)"
"transfer"	"FROM VA0066311"	"outfall"	"echo_VA0066311001"	"active"	"echo_VA0066311"	"POINT (-82.4633333334892 36.7777777779968)"
"transfer"	"FROM VA0066460"	"outfall"	"echo_VA0066460001"	"active"	"echo_VA0066460"	"POINT (-78.4816666663005 37.5683333335832)"
"transfer"	"FROM VA0066532"	"outfall"	"echo_VA0066532001"	"active"	"echo_VA0066532"	"POINT (-80.5345489995873 36.6383639997504)"
"transfer"	"FROM VA0066630"	"outfall"	"echo_VA0066630001"	"active"	"echo_VA0066630"	"POINT (-77.261388888959 37.3058333334342)"
"transfer"	"FROM VA0066630"	"outfall"	"echo_VA0066630101"	"active"	"echo_VA0066630"	"POINT (-77.2572222223969 37.2952777780637)"
"transfer"	"FROM VA0066869"	"outfall"	"echo_VA0066869001"	"active"	"echo_VA0066869"	"POINT (-78.1861149999611 37.1733329998046)"
"transfer"	"FROM VA0066877"	"outfall"	"echo_VA0066877001"	"active"	"echo_VA0066877"	"POINT (-79.0186999995828 38.0187499997334)"
"transfer"	"FROM VA0067032"	"outfall"	"echo_VA0067032001"	"active"	"echo_VA0067032"	"POINT (-82.3964200001015 37.1057190002891)"
"transfer"	"FROM VA0067059"	"outfall"	"echo_VA0067059001"	"active"	"echo_VA0067059"	"POINT (-80.9075000003882 36.8524999999372)"
"transfer"	"FROM VA0067067"	"outfall"	"echo_VA0067067001"	"active"	"echo_VA0067067"	"POINT (-78.1483329999715 38.9516209998481)"
"transfer"	"FROM VA0067105"	"outfall"	"echo_VA0067105001"	"active"	"echo_VA0067105"	"POINT (-77.6624999997071 37.7480555557314)"
"transfer"	"FROM VA0067245"	"outfall"	"echo_VA0067245002"	"active"	"echo_VA0067245"	"POINT (-79.940833333723 37.1180555553251)"
"transfer"	"FROM VA0067318"	"outfall"	"echo_VA0067318001"	"active"	"echo_VA0067318"	"POINT (-76.7588888891712 36.8447222223247)"
"transfer"	"FROM VA0067351"	"outfall"	"echo_VA0067351001"	"active"	"echo_VA0067351"	"POINT (-82.5821719996179 36.6121710001481)"
"transfer"	"FROM VA0067423"	"outfall"	"echo_VA0067423001"	"active"	"echo_VA0067423"	"POINT (-76.009722222079 37.8277777775932)"
"transfer"	"FROM VA0067521"	"outfall"	"echo_VA0067521001"	"active"	"echo_VA0067521"	"POINT (-82.0002777775154 37.383611110891)"
"transfer"	"FROM VA0067555"	"outfall"	"echo_VA0067555001"	"active"	"echo_VA0067555"	"POINT (-79.8763029999171 37.048906999698)"
"transfer"	"FROM VA0067571"	"outfall"	"echo_VA0067571001"	"active"	"echo_VA0067571"	"POINT (-82.2980555553671 37.2100000000602)"
"transfer"	"FROM VA0067881"	"outfall"	"echo_VA0067881001"	"active"	"echo_VA0067881"	"POINT (-80.9730555553768 36.7113888888984)"
"transfer"	"FROM VA0067938"	"outfall"	"echo_VA0067938001"	"active"	"echo_VA0067938"	"POINT (-77.5477777780279 39.1488888887915)"
"transfer"	"FROM VA0067954"	"outfall"	"echo_VA0067954001"	"active"	"echo_VA0067954"	"POINT (-77.9938888889044 38.0083333334914)"
"transfer"	"FROM VA0067962"	"outfall"	"echo_VA0067962001"	"active"	"echo_VA0067962"	"POINT (-78.8499999995542 38.1422222225522)"
"transfer"	"FROM VA0068110"	"outfall"	"echo_VA0068110001"	"active"	"echo_VA0068110"	"POINT (-77.4450000001341 38.2819444445655)"
"transfer"	"FROM VA0068144"	"outfall"	"echo_VA0068144001"	"active"	"echo_VA0068144"	"POINT (-80.8980555554621 36.9336111109452)"
"transfer"	"FROM VA0068209"	"outfall"	"echo_VA0068209001"	"active"	"echo_VA0068209"	"POINT (-76.3279722225734 36.6635555553049)"
"transfer"	"FROM VA0068314"	"outfall"	"echo_VA0068314001"	"active"	"echo_VA0068314"	"POINT (-77.462500000234 37.8880555552521)"
"transfer"	"FROM VA0068438"	"outfall"	"echo_VA0068438001"	"active"	"echo_VA0068438"	"POINT (-81.9152777776719 37.2422222221222)"
"transfer"	"FROM VA0068543"	"outfall"	"echo_VA0068543001"	"active"	"echo_VA0068543"	"POINT (-79.0566666662454 37.2013888891127)"
"transfer"	"FROM VA0068586"	"outfall"	"echo_VA0068586001"	"active"	"echo_VA0068586"	"POINT (-77.8549999999073 38.5180555556505)"
"transfer"	"FROM VA0068934"	"outfall"	"echo_VA0068934001"	"active"	"echo_VA0068934"	"POINT (-77.4969444445328 38.229166666554)"
"transfer"	"FROM VA0069337"	"outfall"	"echo_VA0069337001"	"active"	"echo_VA0069337"	"POINT (-78.1313888890475 36.6986111110578)"
"transfer"	"FROM VA0070106"	"outfall"	"echo_VA0070106001"	"active"	"echo_VA0070106"	"POINT (-77.1563888892581 38.2536111109838)"
"transfer"	"FROM VA0070271"	"outfall"	"echo_VA0070271001"	"active"	"echo_VA0070271"	"POINT (-77.5352777774432 36.6816666669734)"
"transfer"	"FROM VA0070564"	"outfall"	"echo_VA0070564001"	"active"	"echo_VA0070564"	"POINT (-77.512412 37.164453)"
"transfer"	"FROM VA0070670"	"outfall"	"echo_VA0070670001"	"active"	"echo_VA0070670"	"POINT (-82.4677777780018 36.8233333333991)"
"transfer"	"FROM VA0071471"	"outfall"	"echo_VA0071471001"	"active"	"echo_VA0071471"	"POINT (-76.8751388891288 37.9109722221022)"
"transfer"	"FROM VA0071528"	"outfall"	"echo_VA0071528004"	"active"	"echo_VA0071528"	"POINT (-76.4969444444723 37.2486111108786)"
"transfer"	"FROM VA0071692"	"outfall"	"echo_VA0071692001"	"active"	"echo_VA0071692"	"POINT (-78.2269444447206 37.8152777778095)"
"transfer"	"FROM VA0071846"	"outfall"	"echo_VA0071846001"	"active"	"echo_VA0071846"	"POINT (-78.6802777778178 38.6016666666174)"
"transfer"	"FROM VA0071927"	"outfall"	"echo_VA0071927001"	"active"	"echo_VA0071927"	"POINT (-78.2872222222435 39.2413888891158)"
"transfer"	"FROM VA0072044"	"outfall"	"echo_VA0072044001"	"active"	"echo_VA0072044"	"POINT (-78.2277777776737 38.9613888887864)"
"transfer"	"FROM VA0072079"	"outfall"	"echo_VA0072079001"	"active"	"echo_VA0072079"	"POINT (-77.8283333337301 38.0858333330118)"
"transfer"	"FROM VA0072354"	"outfall"	"echo_VA0072354001"	"active"	"echo_VA0072354"	"POINT (-79.9472199996603 36.7275000000772)"
"transfer"	"FROM VA0072354"	"outfall"	"echo_VA0072354002"	"active"	"echo_VA0072354"	"POINT (-79.950559999667 36.7288900000621)"
"transfer"	"FROM VA0072389"	"outfall"	"echo_VA0072389001"	"active"	"echo_VA0072389"	"POINT (-79.8305555556581 37.2747222223292)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397001"	"active"	"echo_VA0072397"	"POINT (-80.0066666666621 37.4669444443189)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397002"	"active"	"echo_VA0072397"	"POINT (-80.0055555557585 37.4675000001012)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397003"	"active"	"echo_VA0072397"	"POINT (-80.0052777778081 37.4677777775136)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397004"	"active"	"echo_VA0072397"	"POINT (-80.0063888887116 37.463611111342)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397005"	"active"	"echo_VA0072397"	"POINT (-79.9738888891678 37.4550000001459)"
"transfer"	"FROM VA0072397"	"outfall"	"echo_VA0072397007"	"active"	"echo_VA0072397"	"POINT (-79.982777778193 37.4519444444444)"
"transfer"	"FROM VA0072729"	"outfall"	"echo_VA0072729001"	"active"	"echo_VA0072729"	"POINT (-76.838055555648 38.0855555554835)"
"transfer"	"FROM VA0072931"	"outfall"	"echo_VA0072931001"	"active"	"echo_VA0072931"	"POINT (-78.7072222219455 38.3483333331133)"
"transfer"	"FROM VA0072991"	"outfall"	"echo_VA0072991001"	"active"	"echo_VA0072991"	"POINT (-79.1208333332783 37.8527777781311)"
"transfer"	"FROM VA0073091"	"outfall"	"echo_VA0073091002"	"active"	"echo_VA0073091"	"POINT (-76.2894444448281 36.838333333518)"
"transfer"	"FROM VA0073091"	"outfall"	"echo_VA0073091003"	"active"	"echo_VA0073091"	"POINT (-76.2880555559741 36.8388888885929)"
"transfer"	"FROM VA0073156"	"outfall"	"echo_VA0073156001"	"active"	"echo_VA0073156"	"POINT (-79.5944444441834 37.9813888891196)"
"transfer"	"FROM VA0073245"	"outfall"	"echo_VA0073245001"	"active"	"echo_VA0073245"	"POINT (-78.6813888887214 38.3674999997491)"
"transfer"	"FROM VA0073245"	"outfall"	"echo_VA0073245002"	"active"	"echo_VA0073245"	"POINT (-78.6694444440377 38.3688888889633)"
"transfer"	"FROM VA0073300"	"outfall"	"echo_VA0073300001"	"active"	"echo_VA0073300"	"POINT (-77.2688888891301 37.2883333331368)"
"transfer"	"FROM VA0073300"	"outfall"	"echo_VA0073300101"	"active"	"echo_VA0073300"	"POINT (-77.2688888891301 37.2883333331368)"
"transfer"	"FROM VA0073300"	"outfall"	"echo_VA0073300102"	"active"	"echo_VA0073300"	"POINT (-77.2688888891301 37.2883333331368)"
"transfer"	"FROM VA0073318"	"outfall"	"echo_VA0073318001"	"active"	"echo_VA0073318"	"POINT (-76.5924166670298 37.6091388887311)"
"transfer"	"FROM VA0073504"	"outfall"	"echo_VA0073504001"	"active"	"echo_VA0073504"	"POINT (-77.420805555111 37.9650277777937)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636002"	"active"	"echo_VA0073636"	"POINT (-77.0265833332227 38.3255277774902)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636003"	"active"	"echo_VA0073636"	"POINT (-77.0244444445312 38.3293611108086)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636004"	"active"	"echo_VA0073636"	"POINT (-77.0323055557684 38.322750000321)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636006"	"active"	"echo_VA0073636"	"POINT (-77.0342222219199 38.3197777776057)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636007"	"active"	"echo_VA0073636"	"POINT (-77.0187222219854 38.3338333336065)"
"transfer"	"FROM VA0073636"	"outfall"	"echo_VA0073636009"	"active"	"echo_VA0073636"	"POINT (-77.0301944447821 38.3262222220631)"
"transfer"	"FROM VA0073733"	"outfall"	"echo_VA0073733001"	"active"	"echo_VA0073733"	"POINT (-78.7205555554833 36.8352777778538)"
"transfer"	"FROM VA0074047"	"outfall"	"echo_VA0074047001"	"active"	"echo_VA0074047"	"POINT (-78.8594444444803 37.8744444443755)"
"transfer"	"FROM VA0074161"	"outfall"	"echo_VA0074161001"	"active"	"echo_VA0074161"	"POINT (-80.9324999997609 36.9533333335236)"
"transfer"	"FROM VA0074179"	"outfall"	"echo_VA0074179001"	"active"	"echo_VA0074179"	"POINT (-79.5346499998092 37.04093999975)"
"transfer"	"FROM VA0074381"	"outfall"	"echo_VA0074381001"	"active"	"echo_VA0074381"	"POINT (-77.7122222222986 38.3972222218795)"
"transfer"	"FROM VA0074586"	"outfall"	"echo_VA0074586001"	"active"	"echo_VA0074586"	"POINT (-79.4369444441829 36.6272222220646)"
"transfer"	"FROM VA0074870"	"outfall"	"echo_VA0074870001"	"active"	"echo_VA0074870"	"POINT (-79.7522194445436 37.397777778048)"
"transfer"	"FROM VA0074934"	"outfall"	"echo_VA0074934001"	"active"	"echo_VA0074934"	"POINT (-77.5330555556361 39.221944444507)"
"transfer"	"FROM VA0074942"	"outfall"	"echo_VA0074942001"	"active"	"echo_VA0074942"	"POINT (-77.5364166669503 39.2139722221551)"
"transfer"	"FROM VA0075183"	"outfall"	"echo_VA0075183001"	"active"	"echo_VA0075183"	"POINT (-78.2947222224146 38.9038888887246)"
"transfer"	"FROM VA0075191"	"outfall"	"echo_VA0075191001"	"active"	"echo_VA0075191"	"POINT (-78.1536111107121 39.1075000003461)"
"transfer"	"FROM VA0075361"	"outfall"	"echo_VA0075361001"	"active"	"echo_VA0075361"	"POINT (-80.5269389998113 37.374999999936)"
"transfer"	"FROM VA0075451"	"outfall"	"echo_VA0075451001"	"active"	"echo_VA0075451"	"POINT (-79.9055555555728 37.5363888890981)"
"transfer"	"FROM VA0075515"	"outfall"	"echo_VA0075515001"	"active"	"echo_VA0075515"	"POINT (-82.9166666665864 36.7683333333684)"
"transfer"	"FROM VA0075574"	"outfall"	"echo_VA0075574001"	"active"	"echo_VA0075574"	"POINT (-80.1897222219363 37.8111111113218)"
"transfer"	"FROM VA0075981"	"outfall"	"echo_VA0075981001"	"active"	"echo_VA0075981"	"POINT (-78.4244444444361 38.0202777780962)"
"transfer"	"FROM VA0076015"	"outfall"	"echo_VA0076015001"	"active"	"echo_VA0076015"	"POINT (-79.8829400002729 36.9872199997133)"
"transfer"	"FROM VA0076244"	"outfall"	"echo_VA0076244001"	"active"	"echo_VA0076244"	"POINT (-78.4008250002466 38.0106870002297)"
"transfer"	"FROM VA0076350"	"outfall"	"echo_VA0076350001"	"active"	"echo_VA0076350"	"POINT (-79.7976500000012 37.6367799998599)"
"transfer"	"FROM VA0076392"	"outfall"	"echo_VA0076392001"	"active"	"echo_VA0076392"	"POINT (-77.4136111114939 38.2561111109668)"
"transfer"	"FROM VA0076473"	"outfall"	"echo_VA0076473001"	"active"	"echo_VA0076473"	"POINT (-76.5583333328988 36.8416666666986)"
"transfer"	"FROM VA0076678"	"outfall"	"echo_VA0076678001"	"active"	"echo_VA0076678"	"POINT (-78.1491666670978 38.0755555553019)"
"transfer"	"FROM VA0076805"	"outfall"	"echo_VA0076805001"	"active"	"echo_VA0076805"	"POINT (-77.8113888886329 38.5255555552995)"
"transfer"	"FROM VA0076830"	"outfall"	"echo_VA0076830001"	"active"	"echo_VA0076830"	"POINT (-78.7624999999532 36.5438888891467)"
"transfer"	"FROM VA0076881"	"outfall"	"echo_VA0076881001"	"active"	"echo_VA0076881"	"POINT (-78.4758333329338 36.7774999997004)"
"transfer"	"FROM VA0077259"	"outfall"	"echo_VA0077259001"	"active"	"echo_VA0077259"	"POINT (-77.5200000000488 36.7238888888945)"
"transfer"	"FROM VA0077399"	"outfall"	"echo_VA0077399002"	"active"	"echo_VA0077399"	"POINT (-78.7629710001314 38.5414339997979)"
"transfer"	"FROM VA0077402"	"outfall"	"echo_VA0077402001"	"active"	"echo_VA0077402"	"POINT (-78.6202777773471 38.8591666667391)"
"transfer"	"FROM VA0077411"	"outfall"	"echo_VA0077411001"	"active"	"echo_VA0077411"	"POINT (-77.8780833331286 38.6574444444573)"
"transfer"	"FROM VA0077828"	"outfall"	"echo_VA0077828001"	"active"	"echo_VA0077828"	"POINT (-82.4788888888341 36.9269444444255)"
"transfer"	"FROM VA0077895"	"outfall"	"echo_VA0077895001"	"active"	"echo_VA0077895"	"POINT (-80.0509444446584 37.3654444445555)"
