"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"address1"	"city"	"dh_link_admin_location"
"facility"	"VIRGINIA CAROLINA MEMBRANE FIL"	"unknown"	"echo_VA0092444"	"inactive"	"POINT (-81.133306 36.578056)"	"MOXLEY RIDGE ROAD"	"INDEPENDENCE"	"VA0092444"
"facility"	"CAMP RED ARROW WWTP"	"wwtp"	"echo_VA0092452"	"active"	"POINT (-77.846277 38.443421)"	"19262 MULFORD CAMP RD"	"CULPEPER"	"VA0092452"
"facility"	"DEER CREEK MOTORCOACH RESORT WWTP"	"wwtp"	"echo_VA0092461"	"active"	"POINT (-80.94261 36.56494)"	"2524 EDMONDS RD"	"GALAX"	"VA0092461"
"facility"	"CRAIGSVILLE WATER MICROFILTRA"	"unknown"	"echo_VA0092487"	"inactive"	"POINT (-79.349722 38.064444)"	"ESTALINE VALLEY RD"	"CRAIGSVILLE"	"VA0092487"
"facility"	"LYON SHIPYARD INCORPORATED - NORFOLK FACILITY"	"industrial"	"echo_VA0092495"	"inactive"	"POINT (-76.27197 36.84244)"	"1801 BROWN ST"	"NORFOLK"	"VA0092495"
"facility"	"FOSTER FALLS WWTP"	"wwtp"	"echo_VA0092509"	"active"	"POINT (-80.854901 36.883685)"	"176 ORPHANAGE DR"	"FOSTER FALLS"	"VA0092509"
"facility"	"FRIENDS OF CROOKED ROADS AT PO"	"unknown"	"echo_VA0092517"	"inactive"	"POINT (-80.8595 36.85282)"	"4836 FORT CHISWELL RD"	"AUSTINVILLE"	"VA0092517"
"facility"	"GREEN PLAINS HOPEWELL LLC"	"unknown"	"echo_VA0092525"	"active"	"POINT (-77.287761 37.29763)"	"701 S 6TH AVE"	"HOPEWELL"	"VA0092525"
"facility"	"KLOCKNER PENTAPLAST OF AMERICA"	"unknown"	"echo_VA0092533"	"inactive"	"POINT (-78.209438 38.118211)"	"3585 KLOCKNER RD"	"GORDONSVILLE"	"VA0092533"
"facility"	"PARAMONT CONTURA LLC - DEEP MINE 37 STP"	"public water supply"	"echo_VA0092541"	"active"	"POINT (-82.40041 37.18659)"	"1130 DWALE LN"	"CLINTWOOD"	"VA0092541"
"facility"	"DOROTHY'S INN"	"commercial"	"echo_VA0092550"	"active"	"POINT (-78.53585 38.84344)"	"17702 OLD VALLEY PK"	"EDINBURG"	"VA0092550"
"facility"	"LAKE MOONEY WATER TREATMENT FACILITY"	"industrial"	"echo_VA0092568"	"inactive"	"POINT (-77.538447 38.333834)"	"500 GREENBANK RD"	"FREDERICKSBURG"	"VA0092568"
"facility"	"PARAMONT CONTURA LLC - DEEP MINE 41"	"unknown"	"echo_VA0092576"	"active"	"POINT (-82.389147 37.097434)"	"1465 HERNDON RD"	"MCCLURE"	"VA0092576"
"facility"	"TRAVELERS INN - PETERSBURG"	"commercial"	"echo_VA0092584"	"active"	"POINT (-77.35739 37.08589)"	"16501 SUNNYBROOK RD"	"PETERSBURG"	"VA0092584"
"facility"	"EXETER SEWAGE TREATMENT WORKS"	"unknown"	"echo_VA0092592"	"active"	"POINT (-82.84493 36.875519)"	"932 EXETER RD"	"APPALACHIA"	"VA0092592"
"facility"	"ISLE OF WIGHT COUNTY - LANDFILL"	"industrial"	"echo_VA0092606"	"inactive"	"POINT (-76.681963 36.982957)"	"11213 WOODY ACRES WAY"	"SMITHFIELD"	"VA0092606"
"facility"	"LOVES TRAVEL STOP 399 - LAMBSBURG"	"unknown"	"echo_VA0092614"	"inactive"	"POINT (-80.739101 36.578572)"	"227 OLD PIPERS GAP RD"	"LAMBSBURG"	"VA0092614"
"facility"	"LAKE MONTICELLO WTP"	"unknown"	"echo_VA0092622"	"inactive"	"POINT (-78.33618 37.94102)"	"1 RUNNING WATER WAY"	"PALMYRA"	"VA0092622"
"facility"	"ASHBY WATER TREATMENT PLANT"	"manufacturing"	"echo_VA0092631"	"inactive"	"POINT (-79.19406 38.21171)"	"926 BUFFALO GAP HWY"	"CHURCHVILLE"	"VA0092631"
"facility"	"MR FUEL 4"	"unknown"	"echo_VA0092649"	"active"	"POINT (-77.46558 37.93901)"	"23818 ROGERS CLARK BLVD"	"RUTHER GLEN"	"VA0092649"
"facility"	"FLYING J TRAVEL PLAZA 749"	"unknown"	"echo_VA0092657"	"active"	"POINT (-77.47482 37.93383)"	"24279 ROGERS CLARK BLVD"	"RUTHER GLEN"	"VA0092657"
"facility"	"BLAND WWTP"	"wwtp"	"echo_VA0092665"	"inactive"	"POINT (-81.103333 37.092778)"	"ST RTE 605"	"BLAND"	"VA0092665"
"facility"	"RYE VALLEY WATER AUTH SPRING F"	"unknown"	"echo_VA0092673"	"inactive"	"POINT (-81.40451 36.80254)"	"4271 SUGAR GROVE HWY"	"SUGAR GROVE"	"VA0092673"
"facility"	"RIDGEVIEW HIGH AND MIDDLE SCHOOL"	"commercial"	"echo_VA0092681"	"active"	"POINT (-82.391388 37.136944)"	"310 WOLFPACK WAY"	"CLINTWOOD"	"VA0092681"
"facility"	"BUCKINGHAM COUNTY WATER SYSTEM"	"unknown"	"echo_VA0092690"	"inactive"	"POINT (-78.526544 37.572119)"	"2025 TROUBLESOME CREEK RD"	"BUCKINGHAM"	"VA0092690"
"facility"	"RSW REGIONAL JAIL WWTP"	"wwtp"	"echo_VA0092703"	"inactive"	"POINT (-78.17154 39.00247)"	"6601 WINCHESTER RD"	"FRONT ROYAL"	"VA0092703"
"facility"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	"unknown"	"echo_VA0092711"	"active"	"POINT (-76.31687 36.85313)"	"1500 SEABOARD RD"	"PORTSMOUTH"	"VA0092711"
"facility"	"RYDER ENTERPRISES WWTP"	"wwtp"	"echo_VA0092720"	"active"	"POINT (-78.41757 38.01615)"	"2305 HUNTERS WAY"	"CHARLOTTESVILLE"	"VA0092720"
"facility"	"FRIES HYDROELECTRIC FACILITY"	"industrial"	"echo_VA0092738"	"active"	"POINT (-80.982592 36.716676)"	"616 W MAIN ST"	"FRIES"	"VA0092738"
"facility"	"DOMINION ENERGY - VA CITY HYBRID ENERGY CENTER"	"unknown"	"echo_VA0092746"	"active"	"POINT (-82.339775 36.913815)"	"3425  RUSSELL CREEK RD"	"ST PAUL"	"VA0092746"
"facility"	"TRAP ROCK WATER TREATMENT PLANT"	"manufacturing"	"echo_VA0092754"	"active"	"POINT (-77.533333 39.047778)"	"NO STREET ADDRESS YET"	"ASHBURN"	"VA0092754"
"facility"	"FLYING J TRAVEL PLAZA 876"	"unknown"	"echo_VA0092762"	"active"	"POINT (-77.466742 37.938385)"	"23866 ROGERS CLARK BLVD"	"RUTHER GLEN"	"VA0092762"
"facility"	"FORT BELVOIR - US ARMY GARRISON"	"unknown"	"echo_VA0092771"	"active"	"POINT (-77.150418 38.703037)"	"9430 JACKSON LOOP"	"FORT BELVOIR"	"VA0092771"
"facility"	"ILUKA HICKORY CONCENTRATOR PLANT 2"	"industrial"	"echo_VA0092789"	"inactive"	"POINT (-77.55412 36.937557)"	"SR 659, JONES ROAD, SE OF INTERSECTION WITH MILLRU"	"STONY CREEK"	"VA0092789"
"facility"	"ATLANTIC WASTE DISPOSAL INC"	"unknown"	"echo_VA0092797"	"active"	"POINT (-77.177106 37.061279)"	"3474 ATLANTIC LN"	"WAVERLY"	"VA0092797"
"facility"	"SHORTS CREEK WWTP"	"wwtp"	"echo_VA0092843"	"inactive"	"POINT (-80.858665 36.853436)"	"INTERSECTION OF US RTE 52 AND CASTLETON RD"	"AUSTINVILLE"	"VA0092843"
"facility"	"LOVES TRAVEL STOPS AND COUNTRY STORES - MEADOWVIEW"	"unknown"	"echo_VA0092851"	"active"	"POINT (-81.85707 36.75681)"	"13365 GLENBROOK AVE"	"MEADOWVIEW"	"VA0092851"
"facility"	"WESTERN WASHINGTON COUNTY RECLAMATION FACILITY"	"industrial"	"echo_VA0092860"	"inactive"	"POINT (-82.104172 36.656947)"	"BORDWINE RD"	"BRISTOL"	"VA0092860"
"facility"	"PARAMONT CONTURA LLC -DEEP MINE 44 STP"	"public water supply"	"echo_VA0092878"	"active"	"POINT (-82.373021 37.058799)"	"1004 HAMMONDS RD"	"NORA"	"VA0092878"
"facility"	"BIG WALKER MOUNTAIN TUNNEL"	"unknown"	"echo_VA0092894"	"active"	"POINT (-81.121111 37.034444)"	"I-77"	"BLAND"	"VA0092894"
"facility"	"EAST RIVER MOUNTAIN TUNNEL"	"unknown"	"echo_VA0092908"	"active"	"POINT (-81.121944 37.266388)"	"INTERSTATE 77"	"BLAND"	"VA0092908"
"facility"	"BUCHANAN COUNTY PSA BIG ROCK CONAWAY WWTP"	"wwtp"	"echo_VA0092916"	"inactive"	"POINT (-82.209665 37.35032)"	"1122 CONAWAY RD"	"BIG ROCK"	"VA0092916"
"facility"	"LOUDOUN COUNTY MILLING COMPANY INCORPORATED"	"unknown"	"echo_VA0092924"	"active"	"POINT (-77.65028 39.14336)"	"39098 IRENE RD"	"HAMILTON"	"VA0092924"
"facility"	"COMMONWEALTH RECYCLED AGGREGATES INC"	"unknown"	"echo_VA0092932"	"active"	"POINT (-77.56886 38.78571)"	"7800 PINEY BRANCH LANE"	"BRISTOW"	"VA0092932"
"facility"	"C4GT LIMITED LIABILITY COMPANY"	"unknown"	"echo_VA0092941"	"inactive"	"POINT (-77.16429 37.44627)"	"3001 ROXBURY RD"	"CHARLES CITY"	"VA0092941"
"facility"	"GOSHEN SCOUT CAMP POND CLOSURE"	"unknown"	"echo_VA0092959"	"active"	"POINT (-79.499162 37.987252)"	"342 BURKE MEMORIAL HWY"	"GOSHEN"	"VA0092959"
"facility"	"HENRY COUNTY PSA - LOWER SMITH RIVER STP"	"public water supply"	"echo_VA0092967"	"inactive"	"POINT (-79.825673 36.621491)"	"1780 BECKHAM CHURCH RD"	"COLLINSVILLE"	"VA0092967"
"facility"	"MURPHY BROWN FARM - 1 THRU 5 - PROCTORS BRIDGE"	"agriculture"	"echo_VA0C50001"	"inactive"	"POINT (-76.8478 36.97225)"	"12520 BACON ST"	"IVOR"	"VA0C50001"
"facility"	"MURPHY BROWN FARM - 6 THRU 8 - BERLINDORY RD"	"agriculture"	"echo_VA0C50002"	"inactive"	"POINT (-76.994328 37.089253)"	"27409 BERLINDORY"	"WAKEFIELD"	"VA0C50002"
"facility"	"LYNCHBURG REDI MIX-AMHERST PLT"	"industrial"	"echo_VAG110020"	"inactive"	"POINT (-79.160354 37.380903)"	"P.O. BOX 10066"	"LYNCHBURG"	"VAG110020"
"facility"	"CONCROCK-TROUTVILLE PLANT"	"manufacturing"	"echo_VAG110024"	"inactive"	"POINT (-79.938933 37.270427)"	"P.O. BOX 55"	"ROANOKE"	"VAG110024"
"facility"	"TCS MATERIALS FERRY ROAD PLANT"	"manufacturing"	"echo_VAG110034"	"inactive"	"POINT (-76.18175 36.90658)"	"5899 FERRY RD"	"VIRGINIA BEACH"	"VAG110034"
"facility"	"NEW CANTON CONCRETE"	"industrial"	"echo_VAG110048"	"inactive"	"POINT (-78.350364 37.66517)"	"209 KRETE LANE"	"NEW CANTON"	"VAG110048"
"facility"	"CARDINAL CONCRETE CENTREVILLE"	"industrial"	"echo_VAG110063"	"inactive"	"POINT (-77.49278 38.82648)"	"15717 LEE HIGHWAY"	"CENTREVILLE"	"VAG110063"
"facility"	"ALLIED CONCRETE COMPANY - CHARLOTTESVILLE"	"industrial"	"echo_VAG110064"	"inactive"	"POINT (-78.48071 38.03966)"	"1000 HARRIS STREET"	"CHARLOTTESVILLE"	"VAG110064"
"facility"	"ALLIED CONCRETE CO."	"industrial"	"echo_VAG110065"	"inactive"	"POINT (-78.366542 38.252013)"	"581 LUCK STONE RD"	"RUCKERSVILLE"	"VAG110065"
"facility"	"TITAN VIRGINIA CENTREVILLE PLT"	"industrial"	"echo_VAG110074"	"inactive"	"POINT (-77.49389 38.82639)"	"15718 LEE HIGHWAY"	"CENTREVILLE"	"VAG110074"
"facility"	"C.R. BUTLER, INC"	"unknown"	"echo_VAG110082"	"inactive"	"POINT (-78.10599 38.24193)"	"259 BYRD STREET"	"ORANGE"	"VAG110082"
"facility"	"CARDINAL CONRETE DUMFRIES PLT."	"industrial"	"echo_VAG110092"	"inactive"	"POINT (-77.321522 38.568354)"	"217 CANAL RD."	"DUMFRIES"	"VAG110092"
"facility"	"COLONIAL CONCERET-FALMOUTH"	"unknown"	"echo_VAG110095"	"inactive"	"POINT (-77.48307 38.33599)"	"301 WARRENTON RD"	"FALMOUTH"	"VAG110095"
"facility"	"FELTON BRO. TRANSIT MIX, INC"	"unknown"	"echo_VAG110099"	"inactive"	"POINT (-78.668194 37.522251)"	"813 B LYNCHBURG AVE"	"BROOKNEAL"	"VAG110099"
"facility"	"PORT NORFOLK READY-MIX CONCRET"	"unknown"	"echo_VAG110117"	"inactive"	"POINT (-76.33332 36.85388)"	"FACILITY"	"PORTSMOUTH"	"VAG110117"
"facility"	"MARSHALL CONCRETE PRODUCTS"	"industrial"	"echo_VAG110153"	"inactive"	"POINT (-78.866883 36.686405)"	"1040 ALPHONSE DAIRY ROAD"	"SOUTH BOSTON"	"VAG110153"
"facility"	"POWHATAN READY MIX"	"unknown"	"echo_VAG110159"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"UNKNOWN"	"VAG110159"
"facility"	"WRIGHT'S READY-MIX"	"unknown"	"echo_VAG110175"	"inactive"	"POINT (-77.965006 37.359611)"	"15636 ELM COTTAGE ROAD"	"AMELIA"	"VAG110175"
"facility"	"MARSHALL CONCRETE PRODUCTS"	"industrial"	"echo_VAG110177"	"inactive"	"POINT (-79.6325 37.168333)"	"14418 MONETA ROAD"	"MONETA"	"VAG110177"
"facility"	"FELTON BROS. TRANSIT MIX, INC"	"unknown"	"echo_VAG110180"	"inactive"	"POINT (-78.668194 37.522251)"	"P.O. BOX 463"	"SOUTH BOSTON"	"VAG110180"
"facility"	"FELTON BROS. TRANSIT MIX, INC."	"unknown"	"echo_VAG110181"	"inactive"	"POINT (-78.476547 36.986723)"	"144 WEST ONTARIC RD."	"KEYSVILLE"	"VAG110181"
"facility"	"FELTON BROS. TRANSIT MIX, INC"	"unknown"	"echo_VAG110182"	"inactive"	"POINT (-78.15658 36.72003)"	"1241 PLANT RD."	"SOUTH HILL"	"VAG110182"
"facility"	"FELTON BROS. TRANSIT MIX, INC."	"unknown"	"echo_VAG110183"	"inactive"	"POINT (-78.668194 37.522251)"	"P.O. BOX 37"	"BOYTON"	"VAG110183"
"facility"	"DULLAS AIRPORT"	"commercial"	"echo_VAG110185"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"UNKNOWN"	"VAG110185"
"facility"	"ALLIED CONCRETE"	"industrial"	"echo_VAG110188"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"UNKNOWN"	"VAG110188"
"facility"	"FELTON BROS. TRANSIT MIX, INC."	"unknown"	"echo_VAG110193"	"inactive"	"POINT (-77.8506 36.75627)"	"301 SOUTH STREET"	"LAWRENCEVILLE"	"VAG110193"
"facility"	"ROXBURY READY MIX, INC."	"unknown"	"echo_VAG110198"	"inactive"	"POINT (-77.14677 37.4586)"	"CHARLES CITY PLANT"	"CHARLES CITY"	"VAG110198"
"facility"	"TRANSIT MIXED CONCRETE"	"industrial"	"echo_VAG111002"	"inactive"	"POINT (-79.054729 38.14619)"	"510 STATLER BLVD"	"STAUNTON"	"VAG111002"
"facility"	"ROANOKE CONCRETE SUPPLY CO"	"industrial"	"echo_VAG112005"	"inactive"	"POINT (-79.943331 37.255366)"	"51 RESERVE AVENUE"	"ROANOKE"	"VAG112005"
"facility"	"MARSHALL CONCRETE PRODUCTS"	"industrial"	"echo_VAG112007"	"inactive"	"POINT (-79.6325 37.168333)"	"14418 MONETE RD"	"MONETE"	"VAG112007"
"facility"	"LYNCHBURG READY MIX"	"unknown"	"echo_VAG112011"	"inactive"	"POINT (-79.19187 37.41414)"	"100 HALSEY RD."	"LYNCHBURG"	"VAG112011"
"facility"	"LYNCHBURG REDI-MIX"	"unknown"	"echo_VAG112012"	"inactive"	"POINT (-79.51157 37.33479)"	"802 RAILROAD AVE"	"BEDFORD"	"VAG112012"
"facility"	"CHANDLER CONCRETE CO. INC"	"industrial"	"echo_VAG112014"	"inactive"	"POINT (-79.839557 36.815443)"	"326 OLDE ROUTE 604"	"CLOVERDALE"	"VAG112014"
"facility"	"CHANDLER CONCRETE COMPANY"	"industrial"	"echo_VAG112016"	"inactive"	"POINT (-79.89675 37.38321)"	"326 OLDE ROUTE 604"	"CLOVERDALE"	"VAG112016"
"facility"	"ALLIED CONCRETE PROD."	"industrial"	"echo_VAG114034"	"inactive"	"POINT (-77.50651 36.68538)"	"120 COURTLAND ROAD"	"EMPORIA"	"VAG114034"
"facility"	"VIRGINIA CONCRETE-MANASSAS"	"industrial"	"echo_VAG116006"	"inactive"	"POINT (-77.525481 38.767202)"	"8558 VULCAN LANE"	"MANASSAS"	"VAG116006"
"facility"	"VIRGINIA CONCRETE-WOODBRIDGE"	"industrial"	"echo_VAG116008"	"inactive"	"POINT (-77.24419 38.66518)"	"936 ANNAPOLIS WAY"	"WOODBRIDGE"	"VAG116008"
"facility"	"VIRGINIA CONCRETE"	"industrial"	"echo_VAG116010"	"inactive"	"POINT (-78.668194 37.522251)"	"215 CANAL RD"	"DUMFRIES"	"VAG116010"
"facility"	"COLONIAL CONCRETE TARMAC, INC"	"industrial"	"echo_VAG116024"	"inactive"	"POINT (-77.320868 38.567517)"	"3440 CANAL RD"	"DUMFRIES"	"VAG116024"
"facility"	"VIRGINIA CONCRETE"	"industrial"	"echo_VAG116025"	"inactive"	"POINT (-77.16854 38.80065)"	"EDSAL ROAD AND INDUSTRIAL DR"	"SPRINGFIELD"	"VAG116025"
"facility"	"U.S.DOE-THOMAS JEFFERSON NATIO"	"unknown"	"echo_VAG250018"	"inactive"	"POINT (-76.521719 37.075978)"	"UNKNOWN"	"NEWPORT NEWS"	"VAG250018"
"facility"	"INGENCO DISTRIBUTED ENERGY"	"unknown"	"echo_VAG250029"	"inactive"	"POINT (-77.409386 37.21946)"	"2500 WEEKLEY RD"	"PETERSBURG"	"VAG250029"
"facility"	"VA TRACK AND EQUIPMENT"	"unknown"	"echo_VAG402056"	"inactive"	"POINT (-79.18358 37.3112)"	"13432 WARDS ROAD"	"LYNCHBURG"	"VAG402056"
"facility"	"ROCKYDALE RIVANNA QUARRY"	"mining"	"echo_VAG840204"	"inactive"	"POINT (-78.46021 38.11185)"	"2430 RIO MILLS ROAD"	"EARLYSVILLE"	"VAG840204"
"facility"	"SOLITE CORPORATION"	"unknown"	"echo_VAG844036"	"inactive"	"POINT (-78.324127 37.708435)"	"ROUTE 1 STATE RD 652"	"ARVONIA"	"VAG844036"
"facility"	"VULCAN MANASSAS QUARRY"	"mining"	"echo_VAG846009"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"UNKNOWN"	"VAG846009"
"facility"	"VOLCAN OCCOQUAN QUARRY"	"mining"	"echo_VAG846018"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"UNKNOWN"	"VAG846018"
"facility"	"LUCK STONE CORP."	"unknown"	"echo_VAG846024"	"inactive"	"POINT (-77.915542 38.443832)"	"18244 GERMARA HWY."	"CULPEPER"	"VAG846024"
"facility"	"LURAY WWTP"	"wwtp"	"echo_VAN010006"	"active"	"POINT (-78.458819 38.684558)"	"45 E MAIN STREET"	"LURAY"	"VAN010006"
"facility"	"MERCK SHARP & DOHME CORP - ELKTON PLANT"	"manufacturing"	"echo_VAN010007"	"active"	"POINT (-78.619953 38.400452)"	"2778 S EAST SIDE HWY"	"ELKTON"	"VAN010007"
"facility"	"ALMA PLANT"	"manufacturing"	"echo_VAN010008"	"active"	"POINT (-78.566111 38.59)"	"3426 HWY 340 BUSINESS WEST"	"STANLEY"	"VAN010008"
"facility"	"VPGC LLC-HINTON"	"unknown"	"echo_VAN010009"	"active"	"POINT (-78.976586 38.4684)"	"6349 RAWLEY PK"	"HINTON"	"VAN010009"
"facility"	"FRONT ROYAL STP"	"public water supply"	"echo_VAN010010"	"active"	"POINT (-78.186111 38.935277)"	"END OF MANASSAS AVE EXTENDED IN FRONT ROYAL"	"FRONT ROYAL"	"VAN010010"
"facility"	"GEORGE'S CHICKEN LLC"	"unknown"	"echo_VAN010011"	"active"	"POINT (-78.61057 38.87771)"	"19992 SENEDO ROAD"	"EDINBURG"	"VAN010011"
"facility"	"MT JACKSON STP"	"public water supply"	"echo_VAN010012"	"active"	"POINT (-78.630514 38.748131)"	"566 RED BANKS RD"	"MOUNT JACKSON"	"VAN010012"
"facility"	"NORTH FORK REGIONAL WWTP"	"wwtp"	"echo_VAN010014"	"inactive"	"POINT (-78.5322 38.82923)"	"850 AILEEN RD"	"EDINBURG"	"VAN010014"
"facility"	"STONEY CREEK SANITARY DISTRICT STP"	"public water supply"	"echo_VAN010015"	"active"	"POINT (-78.74458 38.83274)"	"211 RONDI LANE"	"BASYE"	"VAN010015"
"facility"	"BASHAM SIMMS WASTEWATER FACILITY"	"wwtp"	"echo_VAN010016"	"active"	"POINT (-77.71092 39.12141)"	"1001 S 20TH ST"	"PURCELLVILLE"	"VAN010016"
"facility"	"BROAD RUN WATER RECLAMATION"	"unknown"	"echo_VAN010017"	"active"	"POINT (-77.44522 39.03177)"	"44961 LOUDOUN WATER WAY"	"ASHBURN"	"VAN010017"
"facility"	"PWCSA - H L MOONEY WASTEWATER TREATMENT WORKS"	"wwtp"	"echo_VAN010018"	"active"	"POINT (-77.26961 38.61623)"	"1851 RIPPON BLVD"	"WOODBRIDGE"	"VAN010018"
"facility"	"UOSA - CENTREVILLE"	"unknown"	"echo_VAN010019"	"active"	"POINT (-77.45508 38.81142)"	"14631 COMPTON RD"	"CENTREVILLE"	"VAN010019"
"facility"	"VINT HILL FARMS STATION WWTP"	"wwtp"	"echo_VAN010020"	"active"	"POINT (-77.6846 38.74728)"	"4266 BACKE DR"	"WARRENTON"	"VAN010020"
"facility"	"ARLINGTON COUNTY WATER POLLUTION CONTROL FACILITY"	"wwtp"	"echo_VAN010021"	"active"	"POINT (-77.05692 38.8439)"	"3401 S GLEBE RD"	"ARLINGTON"	"VAN010021"
"facility"	"NOMAN M COLE JR POLLUTION CONTROL PLANT"	"wwtp"	"echo_VAN010022"	"active"	"POINT (-77.207057 38.704002)"	"9399 RICHMOND HWY"	"LORTON"	"VAN010022"
"facility"	"AQUIA WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN010023"	"active"	"POINT (-77.39547 38.44636)"	"75 COAL LANDING RD"	"STAFFORD"	"VAN010023"
"facility"	"MASSANUTTEN PUBLIC SERVICE CORPORATION STP"	"public water supply"	"echo_VAN010039"	"active"	"POINT (-78.71682 38.40488)"	"1550 RESORT DR"	"MCGAHEYSVILLE"	"VAN010039"
"facility"	"BERRYVILLE WWTP"	"wwtp"	"echo_VAN010040"	"active"	"POINT (-77.95567 39.13672)"	"362 PARSHALL RD"	"BERRYVILLE"	"VAN010040"
"facility"	"NAVAL SUPPORT FACILITY DAHLGREN"	"commercial"	"echo_VAN010041"	"active"	"POINT (-77.04521 38.330717)"	"17483 DAHLGREN RD"	"DAHLGREN"	"VAN010041"
"facility"	"NORTH RIVER WWTF"	"wwtp"	"echo_VAN010042"	"active"	"POINT (-78.92986 38.343547)"	"856 N RIVER RD"	"MOUNT CRAWFORD"	"VAN010042"
"facility"	"US MARINE CORPS - MCB QUANTICO - MAINSIDE STP"	"public water supply"	"echo_VAN010043"	"active"	"POINT (-77.298667 38.514917)"	"BUILDING 660"	"QUANTICO"	"VAN010043"
"facility"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	"unknown"	"echo_VAN010050"	"active"	"POINT (-78.883333 38.061111)"	"400 DUPONT BLVD"	"WAYNESBORO"	"VAN010050"
"facility"	"FWSA - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN010057"	"active"	"POINT (-78.16241 39.18415)"	"107 N KENT ST"	"WINCHESTER"	"VAN010057"
"facility"	"VIRGINIA AMERICAN WATER PRINCE WILLIAM - AGGREGATE"	"unknown"	"echo_VAN010058"	"active"	"POINT (-77.06699 38.80537)"	"2223 DUKE ST"	"ALEXANDRIA"	"VAN010058"
"facility"	"ALEXANDRIA RENEW ENTERPRISES WWTP"	"wwtp"	"echo_VAN010059"	"active"	"POINT (-77.0606 38.7989)"	"1500 EISENHOWER AVE"	"ALEXANDRIA"	"VAN010059"
"facility"	"KGCSA - POTOMAC AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN010060"	"active"	"POINT (-77.17971 38.26714)"	"10459 COURTHOUSE DR SU 201"	"KING GEORGE"	"VAN010060"
"facility"	"LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION"	"wwtp"	"echo_VAN010061"	"active"	"POINT (-77.525084 39.092386)"	"1391 RUSSELL BRANCH PKWY"	"LEESBURG"	"VAN010061"
"facility"	"TOWN OF BROADWAY REGIONAL WWTF"	"wwtp"	"echo_VAN010062"	"active"	"POINT (-78.75566 38.631934)"	"15524 NEW MARKET RD"	"TIMBERVILLE"	"VAN010062"
"facility"	"AUGUSTA CNTY SVC AUTH AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN010092"	"active"	"POINT (-78.97262 38.18894)"	"391 WAYNE AVE"	"VERONA"	"VAN010092"
"facility"	"ROUND HILL TOWN WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN010093"	"active"	"POINT (-77.757222 39.120556)"	"ROUTE 719 AND ROUTE 7 BYPASS"	"ROUND HILL"	"VAN010093"
"facility"	"WOODSTOCK STP"	"public water supply"	"echo_VAN010094"	"active"	"POINT (-78.48218 38.88199)"	"943 MILL ROAD"	"WOODSTOCK"	"VAN010094"
"facility"	"MILLERCOORS BREWING CO - SHENANDOAH BREWERY"	"industrial"	"echo_VAN010096"	"active"	"POINT (-78.681389 38.3675)"	"5135 SOUTH EASTSIDE HWY"	"ELKTON"	"VAN010096"
"facility"	"WAYNESBORO WWTP"	"wwtp"	"echo_VAN010098"	"active"	"POINT (-78.874625 38.080536)"	"930 ESSEX AVE"	"WAYNESBORO"	"VAN010098"
"facility"	"TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN010099"	"active"	"POINT (-76.994705 38.272693)"	"2301 MCKINNEY BOULEVARD"	"COLONIAL BEACH"	"VAN010099"
"facility"	"STRASBURG STP"	"public water supply"	"echo_VAN010102"	"active"	"POINT (-78.35444 38.97743)"	"495 MILLER DRIVE"	"STRASBURG"	"VAN010102"
"facility"	"BOYCE STP"	"public water supply"	"echo_VAN010107"	"active"	"POINT (-78.05713 39.09051)"	"125 EAST MAIN STREET"	"BOYCE"	"VAN010107"
"facility"	"MIDDLEBURG WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN010120"	"active"	"POINT (-77.728198 38.971563)"	"500 E WASHINGTON ST"	"MIDDLEBURG"	"VAN010120"
"facility"	"MIDDLETOWN STP"	"public water supply"	"echo_VAN010121"	"active"	"POINT (-78.288436 39.035016)"	"2480 THIRD ST"	"MIDDLETOWN"	"VAN010121"
"facility"	"LAKE HOLIDAY WWTP"	"wwtp"	"echo_VAN010123"	"inactive"	"POINT (-78.30804 39.312737)"	"S LAKEVIEW DR 0.6 MI W RTES 701/522 INTERSECTION"	"CROSS JUNCTION"	"VAN010123"
"facility"	"THE MADEIRA SCHOOL"	"commercial"	"echo_VAN010124"	"inactive"	"POINT (-77.23458 38.96506)"	"8328 GEORGETOWN PIKE"	"MCLEAN"	"VAN010124"
