"OutfallID"|"Outfall_Type"|"Hydrocode"|"Facility_Name"|"Outfall_Longitude"|"Outfall_Latitude"|"City"|"County"|"Use_Type"|"Permit_Status"
"VA0028398001"|"EXO"|"VA0028398"|"CHARLOTTESVILLE-ALBEMARLE AIRPORT INDUSTRIAL PARK"|-78.4588470002932|38.1355329999398|"CHARLOTTESVILLE"|"Albemarle"|"Commercial"|"Effective"
"VA0028461001"|"EXO"|"VA0028461"|"RAPPAHANNOCK COMMUNITY COLLEGE - GLENNS CAMPUS"|-76.6263888885433|37.5674999997045|"GLENNS"|"Middlesex"|"Commercial"|"Effective"
"VA0028622001"|"EXO"|"VA0028622"|"HARBOUR EAST VILLAGE WWTP"|-77.3722222220265|37.3566666667138|"CHESTER"|"Chesterfield"|"Municipal"|"Effective"
"VA0028916001"|"EXO"|"VA0028916"|"SKIPPERS WASTEWATER TREATMENT FACILITY"|-77.5719444444475|36.5947222220825|"SKIPPERS"|"Albemarle"|"Municipal"|"Admin Continued"
"VA0029084001"|"EXO"|"VA0029084"|"BELLAMY MANUFACTURING AND REPAIR COMPANY STP"|-82.4663888891477|36.6536111110085|"HILTONS"|"Scott"|"Industrial"|"Effective"
"VA0029254001"|"EXO"|"VA0029254"|"FERRUM TOWN  - SEWAGE TREATMENT PLANT"|-80.0097222223206|36.9263888890748|"FERRUM"|"Franklin"|"Municipal"|"Effective"
"VA0029319001"|"EXO"|"VA0029319"|"CHARLOTTE COUNTY SCHOOLS BACON DISTRICT ELEMENTARY"|-78.5661099999253|36.8883299997143|"SAXE"|"Charlotte"|"Commercial"|"Effective"
"VA0029335001"|"EXO"|"VA0029335"|"CHARLOTTE COUNTY SCHOOLS PHENIX ELEMENTARY SCHOOL"|-78.7400000003381|37.0841666668947|"PHENIX"|""|"Commercial"|"Effective"
"VA0029351001"|"EXO"|"VA0029351"|"THE TIDES UTILITIES LLC SOUTH"|-76.432583333503|37.6655000001731|"IRVINGTON"|"Lancaster"|"Municipal"|"Effective"
"VA0029416001"|"EXO"|"VA0029416"|"COLCHESTER UTILITIES INC"|-77.2208459995886|38.6689069997376|"LORTON"|"Fairfax"|"Municipal"|"Effective"
"VA0029475001"|"EXO"|"VA0029475"|"DBHDS - CATAWBA HOSPITAL"|-80.0972899998099|37.3860399996876|"CATAWBA"|"Roanoke"|"Commercial"|"Effective"
"VA0029513001"|"EXO"|"VA0029513"|"THORNBURG COMMUNITY SEWAGE TREATMENT PLANT"|-77.5158333334867|38.1359888885767|"WOODFORD"|"Spotsylvania"|"Municipal"|"Effective"
"VA0029556001"|"EXO"|"VA0029556"|"BLUE RIDGE SCHOOL STP"|-78.5886111107564|38.2641666664837|"ST GEORGE"|"Greene"|"Commercial"|"Effective"
"VA0029564001"|"EXO"|"VA0029564"|"DUFFIELD INDUSTRIAL PARK WWTP"|-82.7969444444937|36.7066666667377|"DUFFIELD"|"Scott"|"Municipal"|"Effective"
"VA0029599001"|"EXO"|"VA0029599"|"PENNINGTON GAP STP"|-83.0102777775046|36.7572222225076|"PENNINGTON GAP"|"Lee"|"Municipal"|"Admin Continued"
"VA0029688001"|"EXO"|"VA0029688"|"SMYTH COUNTY PUBLIC SCHOOLS - NORTHWOOD MIDDLE"|-81.6288888886031|36.928333333402|"SALTVILLE"|"Smyth"|"Commercial"|"Effective"
"VA0029769001"|"EXO"|"VA0029769"|"PO RIVER WATER AND SEWER WWTP"|-77.5416666667108|38.1458333332948|"SPOTSYLVANIA"|"Spotsylvania"|"Municipal"|"Effective"
"VA0029785006"|"EXO"|"VA0029785"|"LINCOLN TERMINAL COMPANY"|-77.4498359996178|38.2849580000889|"FREDERICKSBURG"|"Spotsylvania"|"Commercial"|"Effective"
"VA0029785007"|"EXO"|"VA0029785"|"LINCOLN TERMINAL COMPANY"|-77.451871|38.284314|"FREDERICKSBURG"|"Spotsylvania"|"Commercial"|"Effective"
"VA0029785202"|"EXO"|"VA0029785"|"LINCOLN TERMINAL COMPANY"|-77.451871|38.284314|"FREDERICKSBURG"|"Spotsylvania"|"Commercial"|"Effective"
"VA0029858001"|"EXO"|"VA0029858"|"CARVER ESTATES - SEWAGE TREATMENT PLANT"|-79.928955|36.664883|"MARTINSVILLE"|"Henry"|"Municipal"|"Terminated"
"VA0030121001"|"EXO"|"VA0030121"|"TRI-STATE CHRISTIAN SERVICE STP"|-78.3386111107413|39.1022222221087|"STRASBURG"|"Shenandoah"|"Municipal"|"Effective"
"VA0030589001"|"EXO"|"VA0030589"|"WASHINGTON COUNTY PUBLIC SCHOOLS - MEADOWVIEW ELEM"|-81.8574|36.75105|"MEADOWVIEW"|"Washington"|"Commercial"|"Terminated"
"VA0030767001"|"EXO"|"VA0030767"|"CENTRAL WWTP"|-78.2767069998718|37.8261380001817|"PALMYRA"|"Fluvanna"|"Municipal"|"Effective"
"VA0031011001"|"EXO"|"VA0031011"|"WINTERGREEN MOUNTAIN WWTP"|-78.9641666662308|37.9050000002584|"WINTERGREEN"|"Nelson"|"Municipal"|"Effective"
"VA0031194001"|"EXO"|"VA0031194"|"BRIARWOOD VILLAGE MOBILE HOME PARK STP"|-79.174170000179|37.2855599996609|"RUSTBURG"|"Campbell"|"Municipal"|"Effective"
"VA0031321001"|"EXO"|"VA0031321"|"RUTLEDGE CREEK WWTP"|-79.0305555559691|37.5836111108529|"AMHERST"|"Amherst"|"Municipal"|"Effective"
"VA0031763001"|"EXO"|"VA0031763"|"MARSHALL WASTEWATER TREATMENT PLANT"|-77.8569444446623|38.8572222225133|"MARSHALL"|"Fauquier"|"Municipal"|"Effective"
"VA0032000001"|"EXO"|"VA0032000"|"US DEPARTMENT OF DEFENSE - PENTAGON"|-77.0461111111932|38.8652777778588|"ARLINGTON"|"Arlington"|"Commercial"|"Effective"
"VA0032000002"|"EXO"|"VA0032000"|"US DEPARTMENT OF DEFENSE - PENTAGON"|-77.0434999997164|38.8686111114027|"ARLINGTON"|"Arlington"|"Commercial"|"Effective"
"VA0032034001"|"EXO"|"VA0032034"|"US ARMY - FORT A P HILL - WILCOX CAMP"|-77.2780555552075|38.1044444440995|"BOWLING GREEN"|"Caroline"|"Commercial"|"Effective"
"VA0032115001"|"EXO"|"VA0032115"|"MORRIS HILL SEWAGE TREATMENT PLANT"|-79.9491670001222|37.9483299997926|"COVINGTON"|""|"Municipal"|"Effective"
"VA0032123001"|"EXO"|"VA0032123"|"BOLAR MOUNTAIN"|-79.9816666663911|37.9802777775216|"WARM SPRINGS"|"Bath"|"Municipal"|"Effective"
"VA0050181001"|"EXO"|"VA0050181"|"MANASSAS CITY WATER TREATMENT PLANT"|-77.6213888890885|38.7611111110197|"NOKESVILLE"|"Prince William"|"Municipal"|"Effective"
"VA0050181002"|"EXO"|"VA0050181"|"MANASSAS CITY WATER TREATMENT PLANT"|-77.620277778185|38.7616666666797|"NOKESVILLE"|"Prince William"|"Municipal"|"Effective"
"VA0050181902"|"EXO"|"VA0050181"|"MANASSAS CITY WATER TREATMENT PLANT"|-77.620277778185|38.7616666666797|"NOKESVILLE"|"Prince William"|"Municipal"|"Effective"
"VA0050351001"|"EXO"|"VA0050351"|"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"|-82.0500000001069|37.2344444442008|"VANSANT"|""|"Industrial"|"Effective"
"VA0050351002"|"EXO"|"VA0050351"|"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"|-82.0444444446908|37.2333333333584|"VANSANT"|""|"Industrial"|"Effective"
"VA0050351003"|"EXO"|"VA0050351"|"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"|-82.0372222224701|37.2355555558326|"VANSANT"|""|"Industrial"|"Effective"
"VA0051373001"|"EXO"|"VA0051373"|"NATIONAL FRUIT PRODUCT COMPANY"|-78.1640709995573|39.1837459999827|"WINCHESTER"|""|"Industrial"|"Effective"
"VA0051373003"|"EXO"|"VA0051373"|"NATIONAL FRUIT PRODUCT COMPANY"|-78.16578|39.19453|"WINCHESTER"|""|"Industrial"|"Effective"
"VA0051446001"|"EXO"|"VA0051446"|"TRANSMONTAIGNE  MONTVALE PIEDMONT TERMINAL"|-79.7346388889189|37.3861944445861|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0051926001"|"EXO"|"VA0051926"|"COLONIAL PIPELINE COMPANY - MITCHELL JUNCTION"|-78.2349999998944|37.6655555554607|"COLUMBIA"|"Goochland"|"Industrial"|"Effective"
"VA0051926002"|"EXO"|"VA0051926"|"COLONIAL PIPELINE COMPANY - MITCHELL JUNCTION"|-78.2355555557953|37.6588888886132|"COLUMBIA"|"Goochland"|"Industrial"|"Effective"
"VA0052451001"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7286111114949|38.0083888888224|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451009"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7919444446764|38.0621111109172|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451013"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7901111107423|38.0621111109172|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451016"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7988888889465|38.0630555556506|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451020"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7901111107423|38.0621111109172|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451021"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7901111107423|38.0621111109172|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451028"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.7825833337642|38.0608888888646|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451101"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451103"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451104"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451105"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451107"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451108"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451109"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451110"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451111"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.787055555982|38.0627777778883|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451112"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451113"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451114"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451115"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451116"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451117"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052451118"|"EXO"|"VA0052451"|"DOMINION - NORTH ANNA POWER STATION"|-77.78419444426|38.0516111113546|"MINERAL"|"Louisa"|"Energy"|"Effective"
"VA0052621001"|"EXO"|"VA0052621"|"VALLEY MILK PRODUCTS"|-78.3600000003511|38.9850000001148|"STRASBURG"|"Shenandoah"|"Industrial"|"Effective"
"VA0052639001"|"EXO"|"VA0052639"|"NORFOLK SOUTHERN RAILWAY CO -WELLER YARD TERMINAL"|-82.1752777776158|37.3277777780889|"GRUNDY"|"Buchanan"|"Commercial"|"Effective"
"VA0052655004"|"EXO"|"VA0052655"|"ALBEMARLE US INC"|-82.7536111111697|36.7277777780271|"DUFFIELD"|"Scott"|"Industrial"|"Effective"
"VA0052655401"|"EXO"|"VA0052655"|"ALBEMARLE US INC"|-82.7536111111697|36.730555555538|"DUFFIELD"|"Scott"|"Industrial"|"Effective"
"VA0052850001"|"EXO"|"VA0052850"|"NRV REGIONAL WATER AUTHORITY WTP"|-80.5156666665384|37.1692222222698|"RADFORD"|"Montgomery"|"Municipal"|"Effective"
"VA0052906002"|"EXO"|"VA0052906"|"DOSWELL TRUCK STOP"|-77.4463888889881|37.8519444442185|"DOSWELL"|"Hanover"|"Commercial"|"Effective"
"VA0052906902"|"EXO"|"VA0052906"|"DOSWELL TRUCK STOP"|-77.4477777778422|37.8491666667069|"DOSWELL"|"Hanover"|"Commercial"|"Effective"
"VA0053813009"|"EXO"|"VA0053813"|"COLONNAS SHIPYARD INC"|-76.2794444440011|36.838333333518|"NORFOLK"|""|"Commercial"|"Effective"
"VA0054003001"|"EXO"|"VA0054003"|"SUNSET BAY UTILITIES - SOUTH"|-75.3816111114214|37.9323611110717|"CHINCOTEAGUE"|"Accomack"|"Municipal"|"Effective"
"VA0054381001"|"EXO"|"VA0054381"|"DGIF - MARION STATE FISH HATCHERY"|-81.4819444444322|36.8236111109005|"MARION"|"Smyth"|"Aquaculture"|"Effective"
"VA0054453001"|"EXO"|"VA0054453"|"NEW MARKET POULTRY LLC"|-78.6611111109135|38.6413888890103|"NEW MARKET"|"Shenandoah"|"Industrial"|"Effective"
"VA0054577001"|"EXO"|"VA0054577"|"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"|-79.735555555886|37.3830555554337|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0054577003"|"EXO"|"VA0054577"|"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"|-79.735555555886|37.3822222223821|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0054780001"|"EXO"|"VA0054780"|"RADFORD CITY - WATER TREATMENT PLANT"|-80.5932700003161|37.1108799999936|"RADFORD"|""|"Municipal"|"Effective"
"VA0055328001"|"EXO"|"VA0055328"|"MAGELLAN TERMINALS HOLDINGS LP - MONTVALE TERMINAL"|-79.7372222217922|37.3866666665621|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0055409001"|"EXO"|"VA0055409"|"IMTT - VIRGINIA LLC - RICHMOND"|-77.413888888546|37.5083333331331|"RICHMOND"|"Henrico"|"Commercial"|"Effective"
"VA0055409002"|"EXO"|"VA0055409"|"IMTT - VIRGINIA LLC - RICHMOND"|-77.413888888546|37.5094444443665|"RICHMOND"|"Henrico"|"Commercial"|"Effective"
"VA0055409003"|"EXO"|"VA0055409"|"IMTT - VIRGINIA LLC - RICHMOND"|-77.4122222226398|37.5080555554128|"RICHMOND"|"Henrico"|"Commercial"|"Effective"
"VA0056537001"|"EXO"|"VA0056537"|"CITY OF WILLIAMSBURG WATER FILTER PLANT"|-76.699999999604|37.2986111112379|"WILLIAMSBURG"|""|"Municipal"|"Effective"
"VA0057487001"|"EXO"|"VA0057487"|"STAFFORD COUNTY - ABEL LAKE WATER TREATMENT PLANT"|-77.4824|38.38819|"FALMOUTH"|"Stafford"|"Municipal"|"Terminated"
"VA0057576001"|"EXO"|"VA0057576"|"DOMINION TERMINAL ASSOCIATES LLP"|-76.4215833334915|36.9638888887878|"NEWPORT NEWS"|""|"Commercial"|"Effective"
"VA0058378001"|"EXO"|"VA0058378"|"KINDER MORGAN SOUTHEAST TERMINALS LLC - RICHMOND 2"|-77.4233330001971|37.4716669999307|"RICHMOND"|""|"Commercial"|"Effective"
"VA0058424001"|"EXO"|"VA0058424"|"AUSTINVILLE LIMESTONE COMPANY INCORPORATED"|-80.9341666665654|36.8433333334425|"AUSTINVILLE"|""|"Industrial"|"Effective"
"VA0058424002"|"EXO"|"VA0058424"|"AUSTINVILLE LIMESTONE COMPANY INCORPORATED"|-80.9149999996611|36.8438888888595|"AUSTINVILLE"|""|"Industrial"|"Effective"
"VA0059072001"|"EXO"|"VA0059072"|"SHERRILL COASTAL HOLDINGS LLC - SKIPPERS FACILITY"|-77.5252777775145|36.5508333335461|"SKIPPERS"|""|"Municipal"|"Effective"
"VA0059137001"|"EXO"|"VA0059137"|"DGIF - WYTHEVILLE FISH CULTURA"|-80.8980555554621|36.9336111109452|"MAX MEADOWS"|"Wythe"|"Aquaculture"|"Effective"
"VA0059161001"|"EXO"|"VA0059161"|"US ARMY GARRISON AND FORT LEE"|-77.3558760001113|37.2848339996724|"FORT LEE"|"Prince George"|"Commercial"|"Effective"
"VA0059161002"|"EXO"|"VA0059161"|"US ARMY GARRISON AND FORT LEE"|-77.3243611110743|37.2458333334868|"FORT LEE"|"Prince George"|"Commercial"|"Effective"
"VA0059161003"|"EXO"|"VA0059161"|"US ARMY GARRISON AND FORT LEE"|-77.3288888887026|37.2441666665301|"FORT LEE"|"Prince George"|"Commercial"|"Effective"
"VA0059161006"|"EXO"|"VA0059161"|"US ARMY GARRISON AND FORT LEE"|-77.3556710000719|37.286103999935|"FORT LEE"|"Prince George"|"Commercial"|"Effective"
"VA0059161008"|"EXO"|"VA0059161"|"US ARMY GARRISON AND FORT LEE"|-77.355814000187|37.2850359999826|"FORT LEE"|"Prince George"|"Commercial"|"Effective"
"VA0059170001"|"EXO"|"VA0059170"|"THE APPLE HOUSE WWTP"|-78.1016666663134|38.9141666665999|"LINDEN"|"Warren"|"Industrial"|"Effective"
"VA0060194001"|"EXO"|"VA0060194"|"PROCTORS CREEK WWTP"|-77.3858333335148|37.3869444442753|"CHESTER"|"Chesterfield"|"Municipal"|"Effective"
"VA0060275001"|"EXO"|"VA0060275"|"BREAKS INTERSTATE PARK CAMP NO 3 STP"|-82.2911111110969|37.3044444446874|"BREAKS"|"Dickenson"|"Municipal"|"Effective"
"VA0060330001"|"EXO"|"VA0060330"|"UNIONVILLE ELEMENTARY SCHOOL"|-77.9514444448423|38.2621666668652|"UNIONVILLE"|"Orange"|"Commercial"|"Effective"
"VA0060348001"|"EXO"|"VA0060348"|"HARTWOOD ELEMENTARY SCHOOL"|-77.5620629996783|38.4021930002799|"HARTWOOD"|"Stafford"|"Commercial"|"Effective"
"VA0060364001"|"EXO"|"VA0060364"|"FINCASTLE TOWN - REGIONAL SEWAGE TREATMENT PLANT"|-79.8794444443983|37.5166666664513|"FINCASTLE"|"Botetourt"|"Municipal"|"Effective"
"VA0060429001"|"EXO"|"VA0060429"|"FOUR WINDS CAMPGROUND SEWAGE TREATMENT PLANT"|-77.2650599998946|38.2482399997068|"RAPPAHANNOCK ACADEMY"|"Caroline"|"Commercial"|"Admin Continued"
"VA0060445001"|"EXO"|"VA0060445"|"HENRY COUNTY PUBLIC SA - PIEDMONT ESTATES LAGOON"|-79.7430199998398|36.689430000113|"AXTON"|"Martinsville (city)"|"Municipal"|"Effective"
"VA0060500001"|"EXO"|"VA0060500"|"WATERFORD SEWAGE TREATMENT PLANT"|-77.6166666666255|39.1916666667314|"WATERFORD"|"Loudoun"|"Municipal"|"Admin Continued"
"VA0060526001"|"EXO"|"VA0060526"|"VDOC - ST BRIDES CORRECTIONAL CENTER"|-76.1841666662784|36.6113888889586|"CHESAPEAKE"|""|"Commercial"|"Effective"
"VA0060569001"|"EXO"|"VA0060569"|"WINDMILL POINT RESORT AND YACHT HARBOR"|-76.2902979997566|37.6172019999863|"WHITE STONE"|"Lancaster"|"Commercial"|"Effective"
"VA0060585001"|"EXO"|"VA0060585"|"CHARLES CITY ADMINISTRATION BUILDING"|-77.0763888889298|37.3433333330673|"CHARLES CITY"|""|"Commercial"|"Effective"
"VA0060593001"|"EXO"|"VA0060593"|"DANVILLE CITY - NORTHSIDE"|-79.3630555551717|36.560555555638|"DANVILLE"|""|"Municipal"|"Effective"
"VA0060640001"|"EXO"|"VA0060640"|"NORTH RIVER WWTF"|-78.9299999998825|38.3394444445592|"MOUNT CRAWFORD"|"Rockingham"|"Municipal"|"Effective"
"VA0060712001"|"EXO"|"VA0060712"|"REEDVILLE SANITARY DISTRICT"|-76.2783333330975|37.8347222218866|"REEDVILLE"|"Northumberland"|"Municipal"|"Effective"
"VA0060798001"|"EXO"|"VA0060798"|"APPALACHIA ELEMENTARY SCHOOL STP"|-82.7455555559959|36.924999999862|"APPALACHIA"|"Wise"|"Commercial"|"Effective"
"VA0060844001"|"EXO"|"VA0060844"|"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"|-80.5261111115472|37.1913888885957|"BLACKSBURG"|""|"Municipal"|"Effective"
"VA0060879001"|"EXO"|"VA0060879"|"RAPIDAN BAPTIST CAMP AND CONFERENCE CENTER"|-78.2999999998803|38.2813888891232|"ROCHELLE"|"Madison"|"Commercial"|"Effective"
"VA0060887001"|"EXO"|"VA0060887"|"LAKE LAND OR WASTEWATER TREATMENT PLANT"|-77.5497222218846|38.0305555557001|"RUTHER GLEN"|"Caroline"|"Municipal"|"Effective"
"VA0060968001"|"EXO"|"VA0060968"|"AQUIA WASTEWATER TREATMENT PLANT"|-77.3952777775426|38.4472222220687|"STAFFORD"|"Stafford"|"Municipal"|"Admin Continued"
"VA0061042001"|"EXO"|"VA0061042"|"BENNIES MOBILE HOME PARK SEWAGE TREATMENT PLANT"|-79.1144444440107|37.3472222222716|"LYNCHBURG"|"Lynchburg (city)"|"Municipal"|"Effective"
"VA0061158001"|"EXO"|"VA0061158"|"NOTTOWAY COUNTY SCHOOLS NOTTOWAY HIGH"|-78.0693888893096|37.1236111114638|"NOTTOWAY"|"Nottoway"|"Commercial"|"Effective"
"VA0061158201"|"INO"|"VA0061158"|"NOTTOWAY COUNTY SCHOOLS NOTTOWAY HIGH"|-78.0649499999788|37.1217299999521|"NOTTOWAY"|"Nottoway"|"Commercial"|"Effective"
"VA0061247001"|"EXO"|"VA0061247"|"GLADSTONE STP"|-78.8463888888931|37.5438888885802|"GLADSTONE"|"Nelson"|"Municipal"|"Effective"
"VA0061280001"|"EXO"|"VA0061280"|"VICA"|-77.530277777928|39.2291666668155|"LUCKETTS"|"Loudoun"|"Municipal"|"Effective"
"VA0061298001"|"EXO"|"VA0061298"|"JOHN J WRIGHT EDUCATIONAL AND CULTURAL CENTER"|-77.5974999997211|38.1563888887123|"SPOTSYLVANIA"|"Spotsylvania"|"Commercial"|"Effective"
"VA0061301001"|"EXO"|"VA0061301"|"BERKELEY ELEMENTARY SCHOOL"|-77.6144444448184|38.1186111111532|"PARTLOW"|"Spotsylvania"|"Commercial"|"Effective"
"VA0061379001"|"EXO"|"VA0061379"|"VDOT INTERSTATE 85 BRUNSWICK REST AREA"|-77.8350000000499|36.8594444447915|"BRUNSWICK COUNTY"|"Brunswick"|"Commercial"|"Effective"
"VA0061409001"|"EXO"|"VA0061409"|"WOODFORD ESTATES MHC LIMITED LIABILITY CORPORATION"|-77.5197222220983|38.0900000000827|"WOODFORD"|"Caroline"|"Municipal"|"Effective"
"VA0061549001"|"EXO"|"VA0061549"|"TOMS BROOK-MAURERTOWN SANITARY DISTRICT"|-78.4375000000234|38.9427777780535|"TOMS BROOK"|""|"Municipal"|"Effective"
"VA0061590001"|"EXO"|"VA0061590"|"CULPEPER WASTEWATER TREATMENT PLANT"|-77.9688888886334|38.4655555554016|"CULPEPER"|""|"Municipal"|"Effective"
"VA0061751001"|"EXO"|"VA0061751"|"CHRISTIANSBURG TOWN - WWTF"|-80.5258333335967|37.1475000003551|"CHRISTIANSBURG"|"Montgomery"|"Municipal"|"Effective"
"VA0061859001"|"EXO"|"VA0061859"|"COURTLAND TOWN - WASTEWATER TREATMENT PLANT"|-77.0438888884877|36.6736111114643|"COURTLAND"|"Southampton"|"Municipal"|"Effective"
"VA0061913001"|"EXO"|"VA0061913"|"POUND WWTP"|-82.6041666663429|37.137499999706|"POUND"|"Wise"|"Municipal"|"Effective"
"VA0061964001"|"EXO"|"VA0061964"|"FOREST LAKES ESTATES STP"|-78.1791666668841|39.0586111114338|"STEPHENS CITY"|"Frederick"|"Municipal"|"Effective"
"VA0062031001"|"EXO"|"VA0062031"|"EVERGREEN MOBILE HOME PARK"|-79.1500000001114|37.2980555554861|"RUSTBURG"|"Campbell"|"Municipal"|"Effective"
"VA0062154001"|"EXO"|"VA0062154"|"HANOVER COURTHOUSE WWTP"|-77.3702777781699|37.7883333336482|"HANOVER"|"Hanover"|"Municipal"|"Effective"
"VA0062189001"|"EXO"|"VA0062189"|"LCSA - SAINT LOUIS COMMUNITY"|-77.7961111112385|39.0063888887731|"MIDDLEBURG"|"Loudoun"|"Municipal"|"Effective"
"VA0062219001"|"EXO"|"VA0062219"|"ELLISTON-LAFAYETTE WWTP"|-80.2093611107276|37.2304999997974|"ELLISTON"|"Montgomery"|"Municipal"|"Effective"
"VA0062421001"|"EXO"|"VA0062421"|"NEWTON MOBILE COURT INC"|-78.6375000003948|36.6319444441244|"BUFFALO JUNCTION"|"Mecklenburg"|"Commercial"|"Effective"
"VA0062481001"|"EXO"|"VA0062481"|"NEW HOPE WWTP"|-78.9075959996286|38.2178260002691|"FORT DEFIANCE"|"Augusta"|"Municipal"|"Effective"
"VA0062499001"|"EXO"|"VA0062499"|"DOC - SOUTHAMPTON CORRECTIONAL CENTER"|-77.2500555555867|36.7294444447846|"CAPRON"|"Southampton"|"Commercial"|"Effective"
"VA0062529001"|"EXO"|"VA0062529"|"FERGUSON SEWAGE TREATMENT PLANT"|-77.928333|38.491666|"BRANDY STATION"|"Culpeper"|"Municipal"|"Terminated"
"VA0062642001"|"EXO"|"VA0062642"|"LURAY WWTP"|-78.4611111114404|38.6852777775137|"LURAY"|"Page"|"Municipal"|"Effective"
"VA0062669001"|"EXO"|"VA0062669"|"STONY CREEK WWTP"|-77.3902777780273|36.948888889021|"STONY CREEK"|"Sussex"|"Municipal"|"Effective"
"VA0062685001"|"EXO"|"VA0062685"|"PEPPERS FERRY REGIONAL WASTEWA"|-80.562194444047|37.1826666663863|"PULASKI"|"Pulaski"|"Municipal"|"Effective"
"VA0062731001"|"EXO"|"VA0062731"|"ELK HILL FARM WWTP"|-78.085000000065|37.7124999998486|"GOOCHLAND"|"Goochland"|"Commercial"|"Effective"
"VA0062812001"|"EXO"|"VA0062812"|"FRONT ROYAL WWTP"|-78.188095000035|38.9438099999701|"FRONT ROYAL"|"Warren"|"Municipal"|"Effective"
"VA0062880001"|"EXO"|"VA0062880"|"SPERRYVILLE SEWAGE TREATMENT PLANT"|-78.219166666599|38.6580555556849|"SPERRYVILLE"|"Rappahannock"|"Municipal"|"Effective"
