"MP_hydroid","Hydrocode","Source Type","MP Name","Facility_hydroid","Facility","Use Type","Year","Water Use MGY","Water Use (MGD)","Latitude","Longitude","FIPS Code","Locality","OWS Planner" 
"393372","","Well","Comfort Station #1","67051","Pohick Bay Park & Golf Course","commercial","2021","0.02345","0.00","38.669277777778","-77.167722222222","51059","","hsomers"
"393374","","Well","Comfort Station #2","67051","Pohick Bay Park & Golf Course","commercial","2021","0","0.00","38.671166666667","-77.165000000000","51059","","hsomers"
"393382","","Well","Comfort Station #3","67051","Pohick Bay Park & Golf Course","commercial","2021","0.0934","0.00","38.674166666667","-77.172250000000","51059","","hsomers"
"393385","","Well","Pool Well","67051","Pohick Bay Park & Golf Course","commercial","2021","3.4365","0.01","38.671444444444","-77.168777777778","51059","","hsomers"
"393387","","Well","Marina Well","67051","Pohick Bay Park & Golf Course","commercial","2021","0.1187","0.00","38.673944444444","-77.166722222222","51059","","hsomers"
"394519","main_house_well","Well","Main House Well","450455","Foundation Seed Farm","irrigation","2021","0.18108","0.00","38.091972222222","-76.724444444444","51193","","hsomers"
"395693","construction_intake","Surface Water Intake","Construction Intake","394857","Cobbs Creek Reservoir temporary construction withdrawal","commercial","2021","15.2844","0.04","37.734664000000","-78.192914000000","51049","","gmahadwar"
"396930","2a","Well","2A, 151-124","67424","Lancaster Courthouse","municipal","2021","1.122616","0.00","37.766666666667","-76.451797222222","51103","","hsomers"
"398754","well_#8","Well","Well #8","67016","Tyson Farms, Inc.","industrial","2021","0","0.00","37.887286111111","-75.555836111111","51001","","rgreen"
"398760","well_#7","Well","Well #7","67016","Tyson Farms, Inc.","industrial","2021","0","0.00","37.884527777770","-75.558972222220","51001","","rgreen"
"398901","well_bdy-20","Well","Well BDY-20","74345","BROADWAY WTP","municipal","2021","34.514","0.09","38.619419585997","-78.796470444649","51165","","gmahadwar"
"398945","office_well","Well","Office Well","72619","GORE PLANT","mining","2021","1.338","0.00","39.250608488782","-78.339381963015","51069","","gmahadwar"
"399085","well_#3","Well","Well #3","66848","Mt Zion Rustic Public Water System","municipal","2021","0.039636","0.00","37.304106000000","-76.934440580556","51036","","rgreen"
"399088","well_#4","Well","Well #4","66848","Mt Zion Rustic Public Water System","municipal","2021","5.759997","0.02","37.304039277778","-76.934207788889","51036","","rgreen"
"399786","ferncliff_business_park_well","Well","Ferncliff Business Park Well","456224","LCWA-Northeast Creek Reservoir System","municipal","2021","0.752","0.00","","","51109","","hsomers"
"399873","#13_tee","Well","#13 Tee","72416","Heritage Hunt Golf Club","commercial","2021","0.02502","0.00","38.818139809114","-77.596483156085","51153","","hsomers"
"400210","quarry_dewatering","Surface Water Intake","Quarry Dewatering","400209","Amelia Quarry","mining","2021","25.47","0.07","37.361249000000","-77.910149000000","51007","","rgreen"
"401072","","Well","Well #1, 196-004","67331","Stratford Hall Plantation","municipal","2021","1.3214","0.00","38.151205555556","-76.836155555556","51193","","hsomers"
"401074","","Well","Well #2A, 196-257","67331","Stratford Hall Plantation","municipal","2021","1.8596","0.01","38.154155555556","-76.837319444444","51193","","hsomers"
"401241","100_hp_electric_pump","Surface Water Intake","100 HP Electric Pump","71823","GARLAND GRAY FORESTRY CENTER","irrigation","2021","148.5","0.41","36.858952410143","-77.173633575439","51183","","rgreen"
"401243","100_hp_vfd_drive","Surface Water Intake","100 HP VFD Drive","71823","GARLAND GRAY FORESTRY CENTER","irrigation","2021","148.5","0.41","36.859141264473","-77.177152633667","51183","","rgreen"
"401250","quail_run","Surface Water Intake","Quail Run","72006","Massanutten Resort Surface Water Withdrawal Project","commercial","2021","0","0.00","38.405379420881","-78.708801269531","51165","","gmahadwar"
"401335","stumpy_lake","Surface Water Intake","Stumpy Lake","71956","VIRGINIA BEACH SERVICE AREA","municipal","2021","204.4","0.56","36.759971546908","-76.142506599426","51810","","rgreen"
"401373","building_well","Well","Building Well","90580","Endfield Nursery","irrigation","2021","0.013327","0.00","37.753972222222","-77.036944444444","51097","","hsomers"
"401552","wells","Well","Wells","71829","ROCK HARBOR GOLF COURSE","commercial","2021","0.05","0.00","39.182098191154","-78.207301088361","51069","","gmahadwar"
"401564","irrigation_pond","Surface Water Intake","Irrigation Pond","71829","ROCK HARBOR GOLF COURSE","commercial","2021","17.6","0.05","39.187370766023","-78.208966255188","51069","","gmahadwar"
"401934","king_william","Surface Water Intake","King William Side of Pamunkey","73167","KIRBY FARMS LLC","irrigation","2021","6","0.02","37.678497444958","-77.181701660156","51085","","hsomers"
"402000","drinking_water_well","Well","Drinking Water Well","67261","Solenis LLC","industrial","2021","0.989245","0.00","36.652983333333","-77.000719444444","51175","","rgreen"
"402139","well_#1","Well","Well #1","402138","Cedar Ridge Mobile Home Park","municipal","2021","2.05756","0.01","38.206500000000","-77.348472000000","51033","","hsomers"
"402141","well_#2","Well","Well #2","402138","Cedar Ridge Mobile Home Park","municipal","2021","2.43916","0.01","38.209130290266","-77.348700963032","51033","","hsomers"
"402318","","Well","Piney Point TW-1  ","67185","Solenis, LLC - Suffolk Site (Formerly known as BASF Corporation)","industrial","2021","0","0.00","36.776133333333","-76.542263888889","51800","","rgreen"
"402320","","Well","Piney Point TW-2","67185","Solenis, LLC - Suffolk Site (Formerly known as BASF Corporation)","industrial","2021","0","0.00","36.776152777778","-76.542400000000","51800","","rgreen"
"402322","","Well","Piney Point TW-3","67185","Solenis, LLC - Suffolk Site (Formerly known as BASF Corporation)","industrial","2021","0","0.00","36.775583333333","-76.542694444444","51800","","rgreen"
"402324","","Well","Piney Point TW-4","67185","Solenis, LLC - Suffolk Site (Formerly known as BASF Corporation)","industrial","2021","0","0.00","36.775833333333","-76.542472222222","51800","","rgreen"
"403551","well","Well","Well","73067","PLANK ROAD FARM","irrigation","2021","0","0.00","36.863750087572","-77.166225260628","51175","","rgreen"
"403552","pond-sussex","Surface Water Intake","Pond-Sussex","73067","PLANK ROAD FARM","irrigation","2021","6.9","0.02","36.872509837811","-77.169020030688","51175","","rgreen"
"405309","well_#2","Well","Well #2 OLD BARN PLACE","73480","VIRGINIAN GOLF CLUB COURSE","commercial","2021","0","0.00","36.622312420391","-82.099716117207","51191","","trevor.lawson@d..."
"405646","vision_quest_","Well","Vision Quest Well #1","415645","Vision Quest Farm","agriculture","2021","0.0761","0.00","37.780843030000","-75.613069080000","51001","","rgreen"
"405653","vision_quest_","Well","Vision Quest Well #2","415645","Vision Quest Farm","agriculture","2021","1.177","0.00","37.780730270000","-75.613166820000","51001","","rgreen"
"405657","vision_quest","Well","Vision Quest Well #3","415645","Vision Quest Farm","agriculture","2021","0.7761","0.00","37.780619380000","-75.613264120000","51001","","rgreen"
"405661","vision_quest_","Well","Vision Quest Well #4","415645","Vision Quest Farm","agriculture","2021","0.2091","0.00","37.780507670000","-75.613355880000","51001","","rgreen"
"405665","vision_quest_","Well","Vision Quest Well #5","415645","Vision Quest Farm","agriculture","2021","0.3613","0.00","37.780235970000","-75.613585330000","51001","","rgreen"
"405669","vision_quest_","Well","Vision Quest Well #6","415645","Vision Quest Farm","agriculture","2021","0.6242","0.00","37.780115350000","-75.613682420000","51001","","rgreen"
"405673","vision_quest_","Well","Vision Quest Well #7","415645","Vision Quest Farm","agriculture","2021","0.3251","0.00","37.780000770000","-75.613780480000","51001","","rgreen"
"405677","17-100-0328","Well","Vision Quest Well #8","415645","Vision Quest Farm","agriculture","2021","0.6538","0.00","37.779889470000","-75.613876280000","51001","","rgreen"
"408996","well_#1a_(aka_#3)","Well","#1A (aka #3)","67298","Rescue Water Works","municipal","2021","1.8896","0.01","36.994000000000","-76.558000000000","51093","","rgreen"
"409058","","Well","Well #3, Residence Well","73187","WESTMORELAND STATE PARK","commercial","2021","0","0.00","38.162266666667","-76.870005555556","51193","","hsomers"
"409448","naked_creek","Surface Water Intake","Naked Creek","409442","Naked Creek Farm","irrigation","2021","7.6","0.02","38.459520193749","-78.597779273987","51139","","gmahadwar"
"410020","17-100-0396","Well","Well #7 (17-100-0396)","438395","Dennis Farm","agriculture","2021","0.5662","0.00","37.797355000000","-75.635077000000","51001","","rgreen"
"410024","17-100-0397","Well","Well #8 (17-100-0397)","438395","Dennis Farm","agriculture","2021","0.5826","0.00","37.797209000000","-75.635260000000","51001","","rgreen"
"410033","17-100-0398","Well","Well #9 (17-100-0398)","438395","Dennis Farm","agriculture","2021","0.5147","0.00","37.797015000000","-75.635504000000","51001","","rgreen"
"410037","17-100-0399","Well","Well #10 (17-100-0399)","438395","Dennis Farm","agriculture","2021","0.5291","0.00","37.796868000000","-75.635687000000","51001","","rgreen"
"410041","17-100-0400","Well","Well #11 (17-100-0400)","438395","Dennis Farm","agriculture","2021","0.5441","0.00","37.798367000000","-75.636354000000","51001","","rgreen"
"410053","17-100-0401","Well","Well #12 (17-100-0401)","438395","Dennis Farm","agriculture","2021","0.5078","0.00","37.798220000000","-75.636536000000","51001","","rgreen"
"410057","17-100-0402","Well","Well #13 (17-100-0402)","438395","Dennis Farm","agriculture","2021","0.5641","0.00","37.798025000000","-75.636779000000","51001","","rgreen"
"410065","17-100-0403","Well","Well #14 (17-100-0403)","438395","Dennis Farm","agriculture","2021","0.7136","0.00","37.797877000000","-75.636961000000","51001","","rgreen"
"410381","well_ep001","Well","Earlysville Forest Well EP001","481419","Earlysville Forest","Municipal","2021","2.0897","0.01","37.000000000000","-78.000000000000","51003","","gmahadwar"
"410383","earlysville_forest_well_7","Well","Earlysville Forest Well 7","481419","Earlysville Forest","Municipal","2021","0.00003","8.14","38.158079450000","-78.462758610000","51003","","gmahadwar"
"410399","","Well","Mountain View Well 11","73668","APPLE TREE VILLAGE S3/STEEPLEC","municipal","2021","3.865","0.01","","","51023","","trevor.lawson@d..."
"410401","mountain_view_well_12","Well","Mountain View Well 12","73668","APPLE TREE VILLAGE S3/STEEPLEC","municipal","2021","24.446","0.07","37.354444440000","-79.906660000000","51023","","trevor.lawson@d..."
"410403","","Well","Mountain View Well 15","73668","APPLE TREE VILLAGE S3/STEEPLEC","municipal","2021","33.306","0.09","","","51023","","trevor.lawson@d..."
"410424","","Well","Well 4","73851","POWHATAN Courthouse SERVICE AREA","municipal","2021","10.049859","0.03","","","51145","","gmahadwar"
"410590","well_#4","Well","Well #4","73455","DAYTON SERVICE AREA","municipal","2021","215.788","0.59","38.424491533653","-78.942036679446","51165","","gmahadwar"
"411885","36558_seaside_road_-_poultry_well_#4_-01465","Well","Poultry Well #4 ","415621","Seaside Farm","agriculture","2021","0.2424","0.00","37.544065280000","-75.798660000000","51001","","rgreen"
"411889","ow1","Well","OW1","410320","Haile Farm","agriculture","2021","0","0.00","37.866666666667","-76.802101383333","51057","","hsomers"
"411893","pw1","Well","PW1","410320","Haile Farm","agriculture","2021","22.063","0.06","37.866666666667","-76.801613222222","51057","","hsomers"
"412221","36558_seaside_road_-_poultry_well_#2_-01463","Well","Poultry Well #2","415621","Seaside Farm","agriculture","2021","0.3753","0.00","37.544332110000","-75.797929222222","51001","","rgreen"
"412225","36558_seaside_road_-_poultry_well_#3_-01464","Well","Poultry Well #3","415621","Seaside Farm","agriculture","2021","0.7466","0.00","37.544197190000","-75.798319555556","51001","","rgreen"
"412229","36558_seaside_road_-_poultry_well_#1_-01462","Well","Poultry Well #1","415621","Seaside Farm","agriculture","2021","0.6505","0.00","37.544433060000","-75.797695861111","51001","","rgreen"
"412315","hutton_branch_well_#2","Well","Hutton Branch Well #2","73547","HUTTON BRANCH","municipal","2021","15.53","0.04","","","51173","","trevor.lawson@d..."
"413389","36558_seaside_road_-_poultry_well_#5_-_01466","Well","Poultry Well #5","415621","Seaside Farm","agriculture","2021","0.1876","0.00","37.542633170000","-75.795673233333","51001","","rgreen"
"413402","36558_seaside_road_-_poultry_well_#_6_-_01467","Well","Poultry Well #6","415621","Seaside Farm","agriculture","2021","0.7396","0.00","37.542511310000","-75.795887883333","51001","","rgreen"
"413415","36558_seaside_road_-_poultry_well_#_7_-01468","Well","Poultry Well #7","415621","Seaside Farm","agriculture","2021","0.1998","0.00","37.542283750000","-75.796294016667","51001","","rgreen"
"413422","36558_seaside_road_-poultry_well_#_8_-_01469","Well","Poultry Well #8","415621","Seaside Farm","agriculture","2021","0.7404","0.00","37.542156720000","-75.796551600000","51001","","rgreen"
"414848","well_#4","Well","Well #4","72052","NEW CASTLE WTP","municipal","2021","0","0.00","37.500128700000","-80.110881500000","51045","","trevor.lawson@d..."
"417264","8-c","Well","8-C","67233","Smithfield Hog Production Farms 6-8","agriculture","2021","7.5548","0.02","36.862183000000","-77.039286000000","51175","","rgreen"
"417432","","Well","Well #3","90589","Glenwood Mobile Home Park","municipal","2021","1.00998","0.00","","","51177","","hsomers"
"417434","","Well","Well #5","90589","Glenwood Mobile Home Park","municipal","2021","0.71148","0.00","","","51177","","hsomers"
"426230","spring_grove_spring_withdrawal","Surface Water Intake","Spring Grove Spring Withdrawal","379263","Spring Grove Spring Water Withdrawal","commercial","2021","13.5375","0.04","37.164788510217","-76.985848878662","51181","","rgreen"
"426544","3516_davis_road_-_poultry_house_well_#1_","Well","3516 Davis Road - Poultry House Well #1 ","398665","HT Farm","agriculture","2021","0.4629","0.00","37.995186000000","-75.530486000000","51001","","rgreen"
"426601","3516_davis_road_-_poultry_house_well_#_2_","Well","3516 Davis Road - Poultry House Well # 2 ","398665","HT Farm","agriculture","2021","0.3912","0.00","37.995021000000","-75.530672000000","51001","","rgreen"
"426674","3516_davis_road_-_poultry_house_well_#_3_","Well","3516 Davis Road - Poultry House Well # 3 ","398665","HT Farm","agriculture","2021","0.5585","0.00","37.995430000000","-75.531270000000","51001","","rgreen"
"426721","3516_davis_road_-_poultry_house_well_#_4_","Well","3516 Davis Road - Poultry House Well # 4 ","398665","HT Farm","agriculture","2021","0.4365","0.00","37.995298000000","-75.531434000000","51001","","rgreen"
"426788","3516_davis_road_-_poultry_house_well_#_5_","Well","3516 Davis Road - Poultry House Well # 5 ","398665","HT Farm","agriculture","2021","0.487","0.00","37.995688000000","-75.532049000000","51001","","rgreen"
"426869","3516_davis_road_-_poultry_house_well_#_6_","Well","3516 Davis Road - Poultry House Well # 6 ","398665","HT Farm","agriculture","2021","0.4852","0.00","37.995469000000","-75.532223000000","51001","","rgreen"
"427870","cherrystone_camp_ground_-_pool_area","Well","W-8B Swimming Pool #2","67152","Cherrystone Family Camping Resort","commercial","2021","0.9031","0.00","37.290639000000","-76.012969000000","51131","","rgreen"
"428306","well_1_-_old_well","Well","Well 1 - Old Well","67700","Tucker's Recreation Park","agriculture","2021","0.0781","0.00","37.472250000000","-76.727278000000","51119","","hsomers"
"428308","well_2_-_new_well","Well","Well 2 - New Well","67700","Tucker's Recreation Park","agriculture","2021","1.8153","0.00","37.473083000000","-76.726306000000","51119","","hsomers"
"428457","17-100-0380__________chicken_house_well_#1","Well","17-100-0380 Chicken House Well #1","413260","Greene's Poultry Farm","agriculture","2021","0.7709","0.00","37.850000000000","-75.589586400000","51001","","rgreen"
"428461","17-100-0381__________chicken_house_well_#2","Well","17-100-0381          Chicken House Well #2","413260","Greene's Poultry Farm","agriculture","2021","0.9439","0.00","37.850000000000","-75.589822683333","51001","","rgreen"
"428465","17-100-0382_________chicken_house_well_#3","Well","17-100-0382         Chicken House Well #3","413260","Greene's Poultry Farm","agriculture","2021","0.9042","0.00","37.850000000000","-75.590133683333","51001","","rgreen"
"428469","17-100-0383_________chicken_house_well_#4","Well","17-100-0383         Chicken House Well #4","413260","Greene's Poultry Farm","agriculture","2021","0.7887","0.00","37.850000000000","-75.590367650000","51001","","rgreen"
"428603","","Well","Well #2","90589","Glenwood Mobile Home Park","municipal","2021","1.15796","0.00","38.226527777778","-77.496055555556","51177","","hsomers"
"434714","barn_wells_(2)","Well","Barn Wells (2)","432283","South Pork Farm","agriculture","2021","2.64","0.01","37.167286103397","-78.641023094798","51037","","trevor.lawson@d..."
"434715","cow/calf_well","Well","Cow/calf Well","432283","South Pork Farm","agriculture","2021","0.12","0.00","37.170782760144","-78.639553275244","51037","","trevor.lawson@d..."
"434716","wells_at_poultry_houses_","Well","Wells at poultry houses ","432286","Flying High Farm","agriculture","2021","1.584","0.00","37.164472488374","-78.642696984725","51037","","trevor.lawson@d..."
"434938","well_#2","Well","Well #2","66914","White Tail Park","commercial","2021","1.4721","0.00","36.888743000000","-76.840633000000","51175","","rgreen"
"434988","","Well","Rosegill Well #1","410737","Eastern Middlesex County Regional Water System","municipal","2021","1.031242","0.00","37.620205555556","-76.569801944444","51119","","hsomers"
"434990","","Well","Rosegill Well #2","410737","Eastern Middlesex County Regional Water System","municipal","2021","4.074461","0.01","37.620076388889","-76.571114444444","51119","","hsomers"
"435079","lot_11_new_branch_road_-_poultry_-_well_#_2","Well","New Branch Rd Well #2","398647","Natalie Farm","agriculture","2021","0.04445","0.00","37.740312000000","-75.698568111111","51001","","rgreen"
"435083","lot_11_new_branch_road_-_poultry_-_well_#1","Well","New Branch Rd Well #1","398647","Natalie Farm","agriculture","2021","1.2871","0.00","37.740467000000","-75.698445472222","51001","","rgreen"
"435087","lot_11_new_branch_road_-poultry_-well_#_3","Well","New Branch Rd Well #3","398647","Natalie Farm","agriculture","2021","0.5533","0.00","37.740145000000","-75.698700777778","51001","","rgreen"
"435107","lot_11_new_branch_road_-_poulty_-_well_#_4","Well","New Branch Rd Well #4","398647","Natalie Farm","agriculture","2021","0.4749","0.00","37.739979000000","-75.698823638889","51001","","rgreen"
"435111","lot_11_new_branch_road_-_poultry_-_well_#_5","Well","New Branch Rd Well #5","398647","Natalie Farm","agriculture","2021","0.0048","0.00","37.739810000000","-75.698939250000","51001","","rgreen"
"435142","17-100-0384_____chicken_house_well_#_5","Well","17-100-0384     Chicken House Well #5","413260","Greene's Poultry Farm","agriculture","2021","0.367","0.00","37.850000000000","-75.591209166667","51001","","rgreen"
"435186","17-100-0385_______chicken_house_well_#6","Well","17-100-0385       Chicken House Well #6","413260","Greene's Poultry Farm","agriculture","2021","1.6481","0.00","37.850000000000","-75.591326800000","51001","","rgreen"
"435985","lot_11_new_branch_road_-_poultry_well_#_7","Well","New Branch Rd Well #7","398647","Natalie Farm","agriculture","2021","0.0844","0.00","37.739781000000","-75.701718000000","51001","","rgreen"
"436200","","Well","Well 3B","66998","Reedville Public Water System","municipal","2021","2.912282","0.01","","","51133","","hsomers"
"436286","ow4l_deq_100-1307","Well","OW4L (WQ)","67257","Captain's Cove Utility Company, Inc.","commercial","2021","0","0.00","38.001876000000","-75.409764183333","51001","","rgreen"
"436293","2a_--_deq_142-616","Well","Well #2A -- DEQ 142-00616","67000","Burnside Farms Mayfield Ellerson","municipal","2021","15.760192","0.04","37.616666666700","-77.377602777700","51085","","hsomers"
"436652","lot_11_new_branch_road_-_poultry_-_well_#_6","Well","New Branch Rd Well #6","398647","Natalie Farm","agriculture","2021","0","0.00","37.740228000000","-75.701371183333","51001","","rgreen"
"436668","lot_11_new_branch_road_-_poultry_-well_#_8","Well","New Branch Rd Well #8","398647","Natalie Farm","agriculture","2021","3.6145","0.01","37.739549000000","-75.701900366667","51001","","rgreen"
"436744","wells_(7)","Well","Wells (7)","436503","Schaubach, Thomas M.","agriculture","2021","1.355374","0.00","37.237455430155","-78.154393516455","51135","","rgreen"
"436745","wells_(5)","Well","Wells (5)","436504","Super Chic LTD","agriculture","2021","1.542396","0.00","37.102119640796","-78.203400080673","51135","","rgreen"
"436963","gwp_370013077020003","Well","12-C","67053","Smithfield Hog Production Farm 12","agriculture","2021","6.4127","0.02","37.003390000000","-77.033052000000","51183","","rgreen"
"437141","migrant_labor_camp_well","Well","Migrant Camp Well","72612","INGLESIDE PLANTATION and LIBERTY FARM","irrigation","2021","0.006591","0.00","38.146982000000","-77.026228000000","51193","","hsomers"
"437143","","Well","Cedar Hill well","72612","INGLESIDE PLANTATION and LIBERTY FARM","irrigation","2021","0.0143","0.00","38.135190000000","-76.970600000000","51193","","hsomers"
"437734","well_#1-tp_famr","Well","Well #1","398661","Eagle, Birdie, Superior Farm","agriculture","2021","0.026247","0.00","37.835112000000","-75.574075000000","51001","","rgreen"
"437736","well_#2,_tp_farm","Well","Well #2","398661","Eagle, Birdie, Superior Farm","agriculture","2021","2.652921","0.01","37.834540000000","-75.573400000000","51001","","rgreen"
"437738","well_#3_-_tp_farm","Well","Well #3","398661","Eagle, Birdie, Superior Farm","agriculture","2021","0.627775","0.00","37.834360000000","-75.573670000000","51001","","rgreen"
"439176","well_#1","Well","Well #1 (05-100-1463)","438395","Dennis Farm","agriculture","2021","0.8456","0.00","37.800120000000","-75.631990000000","51001","","rgreen"
"439178","05-100-1462","Well","Well #2 (05-100-1462)","438395","Dennis Farm","agriculture","2021","0.3876","0.00","37.799780000000","-75.631170000000","51001","","rgreen"
"439180","05-100-1465","Well","Well #3 (05-100-1465)","438395","Dennis Farm","agriculture","2021","0.3868","0.00","37.799280000000","-75.631700000000","51001","","rgreen"
"439182","05-100-1464","Well","Well #4 (05-100-1464)","438395","Dennis Farm","agriculture","2021","0.8265","0.00","37.799660000000","-75.632220000000","51001","","rgreen"
"439215","","Well","Well #1","398646","Morey Farm","agriculture","2021","0.3916","0.00","37.661620448004","-75.754015797459","51001","","rgreen"
"439225","","Well","Well #1","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.1684","0.00","37.978430000000","-75.544870000000","51001","","rgreen"
"439227","","Well","Well #2","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.2281","0.00","37.978050000000","-75.544430000000","51001","","rgreen"
"439229","","Well","Well #3","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.1247","0.00","37.978280000000","-75.543550000000","51001","","rgreen"
"439231","well_#4","Well","Well #4","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.2326","0.00","37.977950000000","-75.544050000000","51001","","rgreen"
"439233","","Well","Well #5","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.2037","0.00","37.978280000000","-75.546770000000","51001","","rgreen"
"439235","","Well","Well #6","398685","Holland Homestead, Backwoods, & Horsey Poultry Farms","agriculture","2021","0.2462","0.00","37.977810000000","-75.545950000000","51001","","rgreen"
"439360","","Well","Well #2","398646","Morey Farm","agriculture","2021","0.7241","0.00","37.661431566171","-75.753751898728","51001","","rgreen"
"439362","","Well","Well #3","398646","Morey Farm","agriculture","2021","0.2313","0.00","37.660231582374","-75.755251932736","51001","","rgreen"
"439364","well#5","Well","Well#5","398646","Morey Farm","agriculture","2021","0.0369","0.00","37.660231582374","-75.755251932736","51001","","rgreen"
"439366","well_#6","Well","Well #6","398646","Morey Farm","agriculture","2021","0.6023","0.00","37.660331578094","-75.755451939778","51001","","rgreen"
"439368","well#7","Well","Well#7","398646","Morey Farm","agriculture","2021","0.1005","0.00","37.659728813212","-75.755676940792","51001","","rgreen"
"439376","","Well","Well #1","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","4.658","0.01","37.889208295583","-75.543626436024","51001","","rgreen"
"439378","well_#2","Well","Well #2","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","0.55975","0.00","37.889180521350","-75.544015332787","51001","","rgreen"
"439380","","Well","Well #3","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","0.54271","0.00","37.889224951539","-75.542248631080","51001","","rgreen"
"439382","","Well","Well #4","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","0.58058","0.00","37.889124948543","-75.541548618258","51001","","rgreen"
"439384","","Well","Well #5","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","0.27899","0.00","37.890124925991","-75.541548609207","51001","","rgreen"
"439386","","Well","well #6","398648","Thornton Farm (Ed, Pat, and Brandy Sue Farm)","agriculture","2021","0.2567","0.00","37.889624935015","-75.541248607844","51001","","rgreen"
"439549","","Well","OMF1","398649","Old Mill Farms","agriculture","2021","0.59685","0.00","37.665109833333","-75.717399000000","51001","","rgreen"
"439551","","Well","OMF2","398649","Old Mill Farms","agriculture","2021","0.60231","0.00","37.665730000000","-75.718484000000","51001","","rgreen"
"439553","tam2","Well","TAM3","398649","Old Mill Farms","agriculture","2021","0.62047","0.00","37.664869000000","-75.716409722222","51001","","rgreen"
"439555","","Well","TAM4","398649","Old Mill Farms","agriculture","2021","0.8008","0.00","37.664664000000","-75.716025000000","51001","","rgreen"
"439557","","Well","TAM5","398649","Old Mill Farms","agriculture","2021","0.52077","0.00","37.664495000000","-75.715217777778","51001","","rgreen"
"439559","","Well","TAM6","398649","Old Mill Farms","agriculture","2021","0.50421","0.00","37.664234000000","-75.714481111111","51001","","rgreen"
"439561","","Well","OMF7","398649","Old Mill Farms","agriculture","2021","0.50966","0.00","37.666226833333","-75.717465000000","51001","","rgreen"
"439563","","Well","Well #1","410329","Peter and Mary Poultry Farm","agriculture","2021","0","0.00","37.997247222222","-75.471191666667","51001","","rgreen"
"439565","","Well","Well #2","410329","Peter and Mary Poultry Farm","agriculture","2021","0.000142","0.00","37.996350000000","-75.471202777778","51001","","rgreen"
"439567","","Well","Well #3","410329","Peter and Mary Poultry Farm","agriculture","2021","0.0034","0.00","37.998854666667","-75.469989833333","51001","","rgreen"
"439579","weii_#1","Well","Well #1","398677","Tanner Farm","agriculture","2021","0.2923","0.00","37.653563055556","-75.701136111111","51001","","rgreen"
"439581","","Well","Well #2","398677","Tanner Farm","agriculture","2021","0.281","0.00","37.653689722222","-75.701183055556","51001","","rgreen"
"439583","","Well","Well #3","398677","Tanner Farm","agriculture","2021","0.3708","0.00","37.654047777778","-75.700492777778","51001","","rgreen"
"439589","","Well","Well #4","398677","Tanner Farm","agriculture","2021","0.3267","0.00","37.654140277778","-75.700502777778","51001","","rgreen"
"439591","","Well","Well #5","398677","Tanner Farm","agriculture","2021","0.4594","0.00","37.654508333333","-75.699722222222","51001","","rgreen"
"439593","","Well","Well #6","398677","Tanner Farm","agriculture","2021","0.4123","0.00","37.654614444444","-75.699852777778","51001","","rgreen"
"439599","","Well","Well #1","393295","Ish Farm","agriculture","2021","0.5562","0.00","37.921755000000","-75.541118000000","51001","","rgreen"
"439601","well_#2","Well","Well #2","393295","Ish Farm","agriculture","2021","0.5431","0.00","37.921634000000","-75.541226000000","51001","","rgreen"
"439603","","Well","Well #1","398673","Elahi LLC","agriculture","2021","0.4864","0.00","37.804744000000","-75.640837000000","51001","","rgreen"
"439605","well_#2","Well","Well #2","398673","Elahi LLC","agriculture","2021","0.509","0.00","37.804780000000","-75.641023000000","51001","","rgreen"
"439607","","Well","Well #3","398673","Elahi LLC","agriculture","2021","0.509","0.00","37.804902000000","-75.641219000000","51001","","rgreen"
"439609","","Well","Well #4","398673","Elahi LLC","agriculture","2021","0.5161","0.00","37.804992000000","-75.641457000000","51001","","rgreen"
"439611","","Well","Well #5","398673","Elahi LLC","agriculture","2021","0.5819","0.00","37.805010000000","-75.641491000000","51001","","rgreen"
"439613","","Well","Well #3","393295","Ish Farm","agriculture","2021","0.5384","0.00","37.921479000000","-75.541305000000","51001","","rgreen"
"439615","","Well","Well #4","393295","Ish Farm","agriculture","2021","0.554","0.00","37.921359333333","-75.541368944444","51001","","rgreen"
"439617","well_#1","Well","Well #1","398698","Last Hurrah Farm","agriculture","2021","0.2895","0.00","37.977736110000","-75.527169440000","51001","","rgreen"
"439619","well_#2","Well","Well #2","398698","Last Hurrah Farm","agriculture","2021","0.6712","0.00","37.977466670000","-75.526300000000","51001","","rgreen"
"439621","well_#3","Well","Well #3","398698","Last Hurrah Farm","agriculture","2021","0.9536","0.00","37.977125000000","-75.527530560000","51001","","rgreen"
"439623","well_#4","Well","Well #4","398698","Last Hurrah Farm","agriculture","2021","0.2324","0.00","37.976908330000","-75.526591670000","51001","","rgreen"
