bundle	name	ftype	hydrocode	fstatus	wkt_geom
facility	ROYSTER AUTO SALVAGE USED PART	unknown	echo_VAU001581	inactive	POINT (-81.110882 37.107212)
facility	"ROYSTER-CLARK, INC"	unknown	echo_VAU001599	inactive	POINT (-81.110882 37.107212)
facility	RSW REGIONAL JAIL WWTP	wwtp	echo_VA0092703	inactive	POINT (-78.17154 39.00247)
facility	RURAL RETREAT WASTEWATER TREATMENT PLANT	wwtp	echo_VA0021326	active	POINT (-81.25325 36.892518)
facility	RUSH RIVER WASTEWATER TREATMENT PLANT	wwtp	echo_VA0091651	active	POINT (-78.151139 38.713167)
facility	RUSH RIVER WASTEWATER TREATMENT PLANT	wwtp	echo_VAN020108	active	POINT (-78.151139 38.713167)
facility	RUSSELL PRATER ELEMENTARY SCHOOL	municipal	echo_VA0026964	inactive	POINT (-82.0964 37.2781)
facility	RUTHVILLE COMMUNITY CENTER WWTP	wwtp	echo_VA0021261	active	POINT (-77.04689 37.37398)
facility	RUTLEDGE CREEK WWTP	wwtp	echo_VA0031321	active	POINT (-79.030556 37.583611)
facility	RUTLEDGE CREEK WWTP	wwtp	echo_VAN040071	inactive	POINT (-79.02912 37.58492)
facility	RYDER ENTERPRISES WWTP	wwtp	echo_VA0092720	active	POINT (-78.41757 38.01615)
facility	RYE VALLEY WATER AUTH SPRING F	unknown	echo_VA0092673	inactive	POINT (-81.40451 36.80254)
facility	S L WILLIAMSON & CO - RED HILL	unknown	echo_VAU001860	inactive	POINT (-78.611839 37.963711)
facility	S.I.L. CLEARWATER. L.L.C.	unknown	echo_VAL090263	inactive	POINT (-81.110882 37.107212)
facility	SAINT PATRICKS CHURCH	municipal	echo_VA0092193	inactive	POINT (-77.635 38.314722)
facility	SALTVILLE TOWN - WWTP	wwtp	echo_VA0026808	active	POINT (-81.77042 36.88801)
facility	SAN DAMIANO SPIRITUAL LIFE CENTER	unknown	echo_VA0089010	active	POINT (-78.1377 39.09492)
facility	SAN-WEST NO. 4 MINE	mining	echo_WV1011928	inactive	POINT (-81.110882 37.107212)
facility	SANDYS MOBILE HOME COURT (MHC) LLC STP	wwtp	echo_VAN010136	inactive	POINT (-78.14803 39.06438)
facility	SANDYS MOBILE HOME COURT (MHC) LLC STP	wwtp	echo_VA0088811	active	POINT (-78.14803 39.06438)
facility	SARGENT SPRINGS WATER TREATMENT PLANT	wwtp	echo_VA0090379	inactive	POINT (-82.285 36.863611)
facility	SCHUYLER STP	wwtp	echo_VA0026484	active	POINT (-78.694761 37.788026)
facility	SCHUYLER WTP	wwtp	echo_VA0088081	inactive	POINT (-78.726766 37.791036)
facility	SCHWARTZ SEWAGE TREATMENT PLAN	wwtp	echo_VA0073121	inactive	POINT (-77.28904 38.35537)
facility	"SCOOT PALLETS, INC"	unknown	echo_VAR140049	inactive	POINT (-81.110882 37.107212)
facility	SCOTT COUNTY PSA - HOLSTON REG	municipal	echo_VAL067351	inactive	POINT (-82.5803 36.5995)
facility	SCOTT COUNTY PSA - HOLSTON REGIONAL WWTP	wwtp	echo_VA0067351	active	POINT (-82.5803 36.5995)
facility	SCOTT COUNTY PSA WATER TREATME	municipal	echo_VA0052434	inactive	POINT (-82.558056 36.6375)
facility	SCOTT COUNTY SCHOOLS - HILTON ELEMENTARY	municipal	echo_VA0021083	active	POINT (-82.463055 36.653888)
facility	SCOTT COUNTY SCHOOLS - TWIN SPRINGS HIGH	municipal	echo_VA0066311	active	POINT (-82.577204 36.640675)
facility	SCOTT COUNTY SCHOOLS - YUMA EL	municipal	echo_VA0064033	inactive	POINT (-82.59137 36.643721)
facility	SCOTTSBURG WWTP	wwtp	echo_VA0062103	active	POINT (-78.8025 36.741944)
facility	SCOTTSVILLE STP	wwtp	echo_VAL025470	inactive	POINT (-78.460485 38.017507)
facility	SCOTTSVILLE WTP	wwtp	echo_VA0055018	inactive	POINT (-78.51672 37.79162)
facility	SCOTTSVILLE WWTP	wwtp	echo_VA0025470	active	POINT (-78.494444 37.797222)
facility	SEAGATE TERMINALS LLC	commercial	echo_VA0091561	active	POINT (-76.28389 36.8143)
facility	"SEAY MILLING & MACHINERY, INC"	unknown	echo_VAU001711	inactive	POINT (-78.452465 37.543155)
facility	SELMA ESTATES-CRAFTMARK	municipal	echo_VAU001769	inactive	POINT (-77.55384 39.17361)
facility	SELMA ESTATES-EDGEMOORE	municipal	echo_VAU001768	inactive	POINT (-77.55384 39.17361)
facility	SEMINOLE MINE	mining	echo_WV1006126	inactive	POINT (-81.110882 37.107212)
facility	"SENTRY EQUIPMENT ERECTORS, INC"	unknown	echo_VAU001695	inactive	POINT (-79.291286 37.305086)
facility	SEVEN SPRINGS WATER TREATMENT PLANT	wwtp	echo_VA0090361	inactive	POINT (-82.254166 36.863611)
facility	"SEWELL ""R"" MINE"	mining	echo_WV1027581	inactive	POINT (-81.266087 37.246294)
facility	SEWELL MINE	mining	echo_WV1021559	inactive	POINT (-81.266087 37.246294)
facility	SHAWNEE-PAGETON HAULROAD	unknown	echo_WV1005642	inactive	POINT (-81.110882 37.107212)
facility	SHAWSVILLE SEWAGE TREATMENT PLANT	wwtp	echo_VA0024031	active	POINT (-80.2438 37.1803)
facility	SHEETZ TRAVEL CENTER #701	unknown	echo_VA0090271	active	POINT (-78.629758 38.759996)
facility	SHEFFIELD ACRES STP	wwtp	echo_VA0061743	inactive	POINT (-82.460582 36.895704)
facility	SHEN VALLE LOGISTICS STP	wwtp	echo_VA0088846	active	POINT (-78.541045 38.841274)
facility	SHENANDOAH AUTO PARTS	unknown	echo_VAR320109	inactive	POINT (-79.96966 37.28078)
facility	SHENANDOAH BAPTIST CHURCH - CAMP EAGLE	municipal	echo_VA0075451	active	POINT (-79.902284 37.537429)
facility	SHENANDOAH CROSSING STP	wwtp	echo_VAN030119	inactive	POINT (-78.14306 38.07986)
facility	SHENANDOAH CROSSING STP	wwtp	echo_VA0076678	active	POINT (-78.14306 38.07986)
facility	SHENANDOAH STP	wwtp	echo_VA0023825	active	POINT (-78.6324 38.48752)
facility	SHENSTONE	unknown	echo_VAR104191	inactive	POINT (-77.603882 39.117402)
facility	SHENSTONE	unknown	echo_VAR101014	inactive	POINT (-77.603882 39.117402)
facility	SHILLELAGH ESTATES	municipal	echo_VA0091758	active	POINT (-76.29962 36.69157)
facility	SHORTS CREEK WWTP	wwtp	echo_VA0092843	inactive	POINT (-80.858889 36.853333)
facility	SHREDDED PRODUCTS CO	industrial	echo_VAR050214	inactive	POINT (-79.729167 37.382222)
facility	SHRINE MONT STP	wwtp	echo_VA0028401	inactive	POINT (-78.810833 38.793889)
facility	SIGN POST ESTATES WWTP	wwtp	echo_VA0079057	active	POINT (-77.15997 37.37423)
facility	SIMMONS TERMINAL AND RESTAURANT	municipal	echo_VA0063614	active	POINT (-78.1525 36.598889)
facility	SIX O FIVE VILLAGE M H P STP	wwtp	echo_VA0090140	active	POINT (-77.916389 37.970556)
facility	SKIPPERS WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0028916	active	POINT (-77.56664 36.60473)
facility	SKYLAND STP	wwtp	echo_VA0024422	active	POINT (-78.46527 38.66105)
facility	SKYLINE RESORT INC STP	wwtp	echo_VA0075183	active	POINT (-78.28881 38.90594)
facility	SKYLINE SWANNANOA STP	wwtp	echo_VA0028037	active	POINT (-78.85838 38.03156)
facility	SLATE HILL HOUSING DEVELOPMENT	unknown	echo_VAR103461	inactive	POINT (-81.110882 37.107212)
facility	SLURRY PAVERS CHESTERFIELD FACILITY	unknown	echo_VA0054330	active	POINT (-77.42728 37.41826)
facility	"SMITH IRON AND METAL, INC"	unknown	echo_VAU000024	inactive	POINT (-77.45324 37.47243)
facility	SMITH MIDLAND INCORPORATED	commercial	echo_VA0084298	active	POINT (-77.71415 38.60833)
facility	SMITH MOUNTAIN DAM VISITOR CENTER SEWAGE TREATMENT	wwtp	echo_VA0074179	active	POINT (-79.933917 37.278482)
facility	SMITH-TRAVATO PROPERTY	unknown	echo_VAU000050	inactive	POINT (-81.110882 37.107212)
facility	"SMUIFIT-STONE, INC."	commercial	echo_VAU540050	inactive	POINT (-78.47001 37.06679)
facility	SMYTH COUNTY PUBLIC SCHOOLS - NORTHWOOD MIDDLE	municipal	echo_VA0029688	active	POINT (-81.628889 36.928333)
facility	SOLENIS LLC	commercial	echo_VA0003433	active	POINT (-76.999045 36.6512)
facility	SOLITE CORPORATION	commercial	echo_VAG844036	inactive	POINT (-78.324127 37.708435)
facility	SOLITE LIGHTWEIGHT BLOCK CO	unknown	echo_VAU001611	inactive	POINT (-81.110882 37.107212)
facility	"SONNY MERRYMAN, INC"	unknown	echo_VAU001714	inactive	POINT (-79.20311 37.20277)
facility	SOUTH BOSTON FOURSQUARE CHURCH	municipal	echo_VA0022691	active	POINT (-78.913972 36.62821)
facility	SOUTH CENTRAL WASTEWATER AUTHORITY WWTF	wwtp	echo_VAN040087	inactive	POINT (-77.39709 37.23754)
facility	SOUTH CENTRAL WASTEWATER AUTHORITY WWTF	wwtp	echo_VA0025437	active	POINT (-77.39709 37.23754)
facility	SOUTH FORK #2 DEEP MINE	mining	echo_WV0096725	inactive	POINT (-82.47096 36.95919)
facility	SOUTH HILL STP	wwtp	echo_VAL069337	inactive	POINT (-78.12975 36.72522)
facility	SOUTH HILL WWTP	wwtp	echo_VA0069337	active	POINT (-78.13329 36.69685)
facility	"SOUTH RIDING, LOGACY"	unknown	echo_VAR104199	inactive	POINT (-81.110882 37.107212)
facility	SOUTHERN MOBILE HOME PARK	municipal	echo_VA0063568	inactive	POINT (-78.745556 36.816111)
facility	SOUTHERN PINES ASSOC-VICO CONS	unknown	echo_VAU001645	inactive	POINT (-76.29 36.84881)
facility	SOUTHERN PINES POLLUTION CONTR	wwtp	echo_VA0091987	inactive	POINT (-78.198611 37.876944)
facility	SOUTHERN STATES COOPERATIVE	unknown	echo_VAR050462	inactive	POINT (-79.908892 37.27913)
facility	SOUTHPOINTE II	unknown	echo_VAU001697	inactive	POINT (-81.110882 37.107212)
facility	SOUTHSIDE ELECTRIC COOPERATIVE	fossilpower	echo_VAU001657	inactive	POINT (-81.110882 37.107212)
facility	SOUTHSIDE ELEMENTARY SCHOOL	municipal	echo_VA0022934	inactive	POINT (-77.53591 37.13067)
facility	SOUTHWEST VA SCRAP METALS	unknown	echo_VAU001607	inactive	POINT (-82.54656 36.93489)
facility	SOUTHWEST VIRGINIA LOG YARD	unknown	echo_VAU001627	inactive	POINT (-80.71221 36.775441)
facility	"SPAULDING EQUIPMENT, CO"	unknown	echo_VAU001717	inactive	POINT (-81.110882 37.107212)
facility	SPECIALTY COATING AND LAMINATING LLC	commercial	echo_VA0091871	active	POINT (-77.46044 37.86565)
facility	SPERRYVILLE SEWAGE TREATMENT PLANT	wwtp	echo_VA0062880	active	POINT (-78.2243 38.656)
facility	SPONAUGLE SUBDIVISION	unknown	echo_VA0088552	inactive	POINT (-79.97794 37.86847)
facility	SPOTSYLVANIA COUNTY	municipal	echo_VAU001850	inactive	POINT (-77.59247 38.20451)
facility	SPOTSYLVANIA COUNTY - AGGREGATE NUTRIENT DISCHARGE	municipal	echo_VAN020055	inactive	POINT (-77.49719 38.27427)
facility	SPOTSYLVANIA COUNTY HIGH SCHOOL	municipal	echo_VA0087271	active	POINT (-77.65054 38.16187)
facility	SPRING BRANCH WWTF	wwtp	echo_VA0061310	active	POINT (-77.08597 37.050329)
facility	SPRING CREEK-RYAN HOMES (NVR)	municipal	echo_VAU001791	inactive	POINT (-81.110882 37.107212)
facility	SPROUSES CORNER LLC STP	wwtp	echo_VA0063291	active	POINT (-78.49177 37.53042)
facility	SPRUANCE GENCO LLC	commercial	echo_VA0085499	active	POINT (-77.4267 37.45566)
facility	SPSA - REGIONAL LANDFILL	unknown	echo_VA0090034	active	POINT (-76.50915 36.7564)
facility	SQUIRE JIM NO. 1 MINE	mining	echo_WV1011821	inactive	POINT (-81.110882 37.107212)
facility	SQUIRE JIM NO. 2 AND SQUIRE JIM NO. 3	unknown	echo_WV1021222	inactive	POINT (-81.994964 37.206161)
facility	SQUIRE JIM NO. 4 MINE	mining	echo_WV1023837	inactive	POINT (-81.994964 37.206161)
facility	ST PAUL APPAREL INCORPORATED S	commercial	echo_VA0065854	inactive	POINT (-81.110882 37.107212)
facility	ST PAUL WASTEWATER TREATMENT PLANT	wwtp	echo_VA0026221	active	POINT (-82.31893 36.90426)
facility	ST. GABRIEL FORENSIC LAB	unknown	echo_VAU001668	inactive	POINT (-78.13263 38.20337)
facility	ST. MARY'S ORPHANAGE	unknown	echo_VAU001636	inactive	POINT (-76.1942 36.85149)
facility	STAFFORD COUNTY - ABEL LAKE WATER TREATMENT PLANT	wwtp	echo_VA0057487	active	POINT (-77.4824 38.38819)
facility	STAFFORD COUNTY PUBLIC SCHOOLS	municipal	echo_VAR040071	inactive	POINT (-77.47103 38.36571)
facility	STANLEY STP	wwtp	echo_VAN010142	inactive	POINT (-78.565946 38.587927)
facility	STANLEY STP	wwtp	echo_VA0064394	active	POINT (-78.526486 38.580708)
facility	"STAR CITY AUTO PARTS, INC"	unknown	echo_VAR050776	inactive	POINT (-79.992338 37.281737)
facility	STAR FORT SECTION 7	unknown	echo_VAU001742	inactive	POINT (-78.16478 39.20631)
facility	STATION B VISITORS CONTROL CTR	unknown	echo_VAU001748	inactive	POINT (-77.82534 38.73956)
facility	STATION C FIRING RANGE	unknown	echo_VAU001749	inactive	POINT (-81.110882 37.107212)
facility	STATION D VISITORS CONTROL CTR	unknown	echo_VAU001750	inactive	POINT (-81.110882 37.107212)
facility	STAUTON METAL RECYCLERS	unknown	echo_VAR050504	inactive	POINT (-79.07906 38.14362)
facility	STEEPLECHASE	unknown	echo_VAU001743	inactive	POINT (-78.122597 39.170653)
facility	STELLA-JONES CORP	unknown	echo_VA0080241	active	POINT (-79.50866 37.97131)
facility	STEPHENS LANDING	municipal	echo_VAU001744	inactive	POINT (-81.110882 37.107212)
facility	STONE-ROBINSON ELEMENTARY SCHOOL	municipal	echo_VA0076244	active	POINT (-78.3969 38.00917)
facility	STONEBROOK CLUB	unknown	echo_VA0088722	active	POINT (-78.22323 39.14242)
facility	STONEY CREEK SANITARY DISTRICT STP	wwtp	echo_VAN010015	inactive	POINT (-78.74458 38.83274)
facility	STONEY CREEK SANITARY DISTRICT STP	wwtp	echo_VA0028380	active	POINT (-78.74458 38.83274)
facility	STONY CREEK WWTP	wwtp	echo_VA0062669	active	POINT (-77.388544 36.953496)
facility	STRASBURG STP	wwtp	echo_VA0020311	active	POINT (-78.35444 38.97743)
facility	STRASBURG STP	wwtp	echo_VAN010102	inactive	POINT (-78.35444 38.97743)
facility	STRASBURG STP	wwtp	echo_VAL020311	inactive	POINT (-78.35444 38.97743)
facility	"STRUCTURAL SYSTEMS, INC"	unknown	echo_VAU001707	inactive	POINT (-77.991556 38.459081)
facility	STUART TOWN - WASTE WATER TREATMENT PLANT	wwtp	echo_VA0022985	active	POINT (-80.254756 36.632415)
facility	STUARTS DRAFT STP	wwtp	echo_VAL066877	inactive	POINT (-79.013461 38.025534)
facility	STUARTS DRAFT WWTP	wwtp	echo_VA0066877	active	POINT (-79.013461 38.025534)
facility	SUFFIELD MEADOWS	unknown	echo_VAR104209	inactive	POINT (-81.110882 37.107212)
facility	SUFFOLK CITY - G ROBERT HOUSE JR WTP	wwtp	echo_VA0076473	active	POINT (-76.572 36.86369)
facility	SUFFOLK CITY - G ROBERT HOUSE JR WTP	wwtp	echo_VAN040127	inactive	POINT (-76.572 36.86369)
facility	SUMMIT HELICOPTORS	unknown	echo_ILG870595	inactive	POINT (-81.110882 37.107212)
facility	SUNBELT RENTALS	unknown	echo_VAU001597	inactive	POINT (-77.524922 38.768034)
facility	SUNOCO - MANASSAS TERMINAL	unknown	echo_VA0087858	active	POINT (-77.504444 38.799722)
facility	SUNSET BAY UTILITIES - SOUTH	unknown	echo_VA0054003	active	POINT (-75.380738 37.931374)
facility	SUNSHINE TRUCK STOP	unknown	echo_VAU001633	inactive	POINT (-81.110882 37.107212)
facility	SUPER WALMART	unknown	echo_VAR103397	inactive	POINT (-81.110882 37.107212)
facility	SUPERIOR WALLS OF CENTRAL VA	unknown	echo_VAU001725	inactive	POINT (-77.957932 37.358846)
facility	SURFACE MINE # 3	mining	echo_WV1026852	inactive	POINT (-81.265595 37.245419)
facility	SURRY COUNTY WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0088463	active	POINT (-76.899167 37.079167)
facility	SURRY POWER STATION AND GRAVEL NECK	fossilpower	echo_VA0004090	active	POINT (-76.6911 37.1575)
facility	SURRY TOWN OF WWTF	wwtp	echo_VA0061646	active	POINT (-76.837272 37.130856)
facility	SUSSEX COURTHOUSE COMPLEX	unknown	echo_VA0080390	active	POINT (-77.279722 36.911944)
facility	SUSSEX SCHOOLS COMPLEX	municipal	echo_VA0090786	active	POINT (-77.2575 36.916944)
facility	SUSSEX SCHOOLS COMPLEX WTP	wwtp	echo_VA0090697	inactive	POINT (-77.252524 36.921804)
facility	SVC MANUFACTURING  INC - QTG B	commercial	echo_VA0091847	inactive	POINT (-81.01612 36.9688)
facility	SW VIRGINIA TRAINING CENTER ST	unknown	echo_VA0060763	inactive	POINT (-80.7955 36.74248)
facility	SWIFT CREEK FOREST PRODUCTS	industrial	echo_VAU001628	inactive	POINT (-81.110882 37.107212)
facility	"TALBOTT'S WOOD PRODUCTS, INC"	industrial	echo_VAU001718	inactive	POINT (-81.110882 37.107212)
facility	TANGIER TOWN	municipal	echo_VAN050004	inactive	POINT (-76.009722 37.827778)
facility	TANGIER TOWN	municipal	echo_VA0067423	active	POINT (-75.9989 37.8281)
facility	TANGLEWOOD HOME FOR ADULTS INC	municipal	echo_VA0090646	active	POINT (-80.090833 37.813611)
facility	TAPESTRY PLACE APARTMENTS	unknown	echo_VAU001812	inactive	POINT (-81.110882 37.107212)
facility	TAPPAHANNOCK TOWN OF WWTP	wwtp	echo_VAN020033	inactive	POINT (-76.876034 37.915259)
facility	TAPPAHANNOCK TOWN OF WWTP	wwtp	echo_VA0071471	active	POINT (-76.876034 37.915259)
facility	"TARMAC, INC"	unknown	echo_VAU001641	inactive	POINT (-81.110882 37.107212)
facility	"TAYLOR BROTHERS, INC"	unknown	echo_VAU001708	inactive	POINT (-79.22205 37.37666)
facility	TAYLOR RIDGE	unknown	echo_VAU001773	inactive	POINT (-78.36607 39.00059)
facility	TAYLOR-RAMSEY CORP.	commercial	echo_VAR050256	inactive	POINT (-81.110882 37.107212)
facility	TAZEWELL COUNTY PSA - AMONATE WWTP	wwtp	echo_VA0090620	active	POINT (-81.633333 37.192777)
facility	TAZEWELL COUNTY PSA - FALLS MILLS HALES BOTTOM STP	wwtp	echo_VA0062561	inactive	POINT (-81.307222 37.276111)
facility	"TAZEWELL WASTEWATER PLANT, TOW"	wwtp	echo_VAL026298	inactive	POINT (-81.556467 37.125443)
facility	TAZEWELL WWTP	wwtp	echo_VA0026298	active	POINT (-81.556467 37.125443)
facility	TCS MATERIALS FERRY ROAD PLANT	manufacturing	echo_VAG110034	inactive	POINT (-76.18175 36.90658)
facility	TENASKA VIRGINIA GENERATING STATION	unknown	echo_VA0090905	active	POINT (-78.38319 37.86903)
facility	TEST OPERATOR	unknown	echo_GMG29061E	inactive	POINT (-81.110882 37.107212)
facility	THE APPLE HOUSE WWTP	wwtp	echo_VA0059170	active	POINT (-78.101667 38.914167)
facility	THE BIBB COMPANY	commercial	echo_VAU001538	inactive	POINT (-78.94822 37.05492)
facility	THE HIGHLANDS	unknown	echo_VAR104350	inactive	POINT (-81.110882 37.107212)
facility	THE HOME SOURCE	municipal	echo_VAU001681	inactive	POINT (-81.110882 37.107212)
facility	THE MADEIRA SCHOOL	municipal	echo_VA0024121	active	POINT (-77.23458 38.96506)
facility	THE MADEIRA SCHOOL	municipal	echo_VAN010124	inactive	POINT (-77.23458 38.96506)
facility	THE NATURE CONSERVANCY	unknown	echo_VA0089796	active	POINT (-77.1123 38.88223)
facility	THE OLD FARM GOLF CLUB	agriculture	echo_VA0090182	active	POINT (-82.064678 36.640233)
facility	THE RIDGE AT HUNTON PARK	unknown	echo_VAU001790	inactive	POINT (-77.52906 37.68307)
facility	THE SHOCKEY PRECAST GROUP	unknown	echo_VA0067326	inactive	POINT (-77.49711 38.19309)
facility	THE SHOPPES AT WESTCHESTER	unknown	echo_VAU001789	inactive	POINT (-81.110882 37.107212)
facility	THE SUSTAINABILITY PARK LLC	commercial	echo_VA0002780	active	POINT (-77.31651 37.35376)
facility	THE SUSTAINABILITY PARK LLC	commercial	echo_VAN040078	inactive	POINT (-77.31651 37.35376)
facility	THE TIDES UTILITIES LLC NORTH WWTP	wwtp	echo_VAN020114	inactive	POINT (-76.42797 37.67089)
facility	THE TIDES UTILITIES LLC NORTH WWTP	wwtp	echo_VA0029343	active	POINT (-76.42797 37.67089)
facility	THE TIDES UTILITIES LLC SOUTH	commercial	echo_VA0029351	active	POINT (-76.427485 37.664082)
facility	THOMPSON TRUCKING INC.	commercial	echo_VAU001548	inactive	POINT (-78.99005 37.35113)
facility	THORNBURG COMMUNITY SEWAGE TREATMENT PLANT	wwtp	echo_VA0029513	active	POINT (-77.515833 38.135989)
facility	THORNBURG SEWAGE TREATMENT PLA	wwtp	echo_VAL029513	inactive	POINT (-77.515833 38.135989)
facility	THORNTON GAP WWTP	wwtp	echo_VA0024449	inactive	POINT (-78.46527 38.66105)
facility	THOUSAND TRAILS LYNCHBURG PRESERVE	unknown	echo_VA0068543	active	POINT (-79.043631 37.210623)
facility	THREE CREEK STP	wwtp	echo_VAL077259	inactive	POINT (-81.110882 37.107212)
facility	THREE CREEK WWTP	wwtp	echo_VA0077259	active	POINT (-77.51189 36.72868)
facility	THREE SPRINGS WATER FILTRATION PLANT	manufacturing	echo_VA0089508	active	POINT (-81.110882 37.107212)
facility	TIDEWATER TANK TERMINAL LLC	commercial	echo_VA0083313	active	POINT (-76.28812 36.771629)
facility	TIDEWATER WOOD PRODUCTS LLC	commercial	echo_VA0073555	inactive	POINT (-76.41483 37.00949)
facility	TIMBER RIDGE SCHOOL	municipal	echo_VA0087424	active	POINT (-78.30819 39.37573)
facility	TINDALL	unknown	echo_VAR050682	inactive	POINT (-77.5233 37.1985)
facility	TITAN VIRGINIA CENTREVILLE PLT	unknown	echo_VAG110074	inactive	POINT (-77.49389 38.82639)
facility	TOMS BROOK-MAURERTOWN SANITARY DISTRICT	municipal	echo_VA0061549	active	POINT (-78.438848 38.945378)
facility	TOWN OF BOONES MILL - SEWAGE TREATMENT PLANT	wwtp	echo_VA0067245	active	POINT (-79.940833 37.118056)
facility	TOWN OF BRIDGEWATER	municipal	echo_VAU001670	inactive	POINT (-81.110882 37.107212)
facility	TOWN OF BROADWAY REGIONAL WWTF	wwtp	echo_VA0090263	active	POINT (-78.75566 38.631934)
facility	TOWN OF BROADWAY REGIONAL WWTF	wwtp	echo_VAN010062	inactive	POINT (-78.75566 38.631934)
facility	TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT	wwtp	echo_VAL026409	inactive	POINT (-76.961142 38.24964)
facility	TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT	wwtp	echo_VA0026409	active	POINT (-76.961142 38.24964)
facility	TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT	wwtp	echo_VAN010099	inactive	POINT (-76.994705 38.272693)
facility	TOWN OF GLASGOW WWTP	wwtp	echo_VA0083712	inactive	POINT (-79.445556 37.623611)
facility	TOWN OF LAWRENCEVILLE	municipal	echo_VAL020354	inactive	POINT (-77.838299 36.747177)
facility	TOWN OF LURAY	municipal	echo_VAL062642	inactive	POINT (-78.458819 38.684558)
facility	TOWN OF MARION STP	wwtp	echo_VAL020494	inactive	POINT (-81.110882 37.107212)
facility	TOWN OF POCAHONTAS	municipal	echo_WVU007388	inactive	POINT (-81.110882 37.107212)
facility	TOWN OF PURCELLVILLE STP	wwtp	echo_VAL022802	inactive	POINT (-77.71611 39.13464)
facility	TOWN OF WYTHEVILLE	municipal	echo_VAL020281	inactive	POINT (-81.08366 36.95098)
facility	TRANS IND CORPORATION - COXEND	commercial	echo_VA0088153	inactive	POINT (-77.381309 37.377106)
facility	TRANSIT MIXED CONCRETE	industrial	echo_VAG111002	inactive	POINT (-79.054729 38.14619)
facility	TRANSMONTAIGNE  MONTVALE PIEDMONT TERMINAL	unknown	echo_VA0051446	active	POINT (-79.7314 37.388247)
facility	TRANSMONTAIGNE MONTVALE ATLANTIC TERMINAL	unknown	echo_VA0026051	active	POINT (-79.738611 37.383889)
facility	"TRANSMONTAIGNE OPERATING COMPANY, LP - CHESAPEAKE"	commercial	echo_VA0023272	active	POINT (-76.28381 36.81661)
facility	TRAVELCENTERS OF AMERICA	unknown	echo_VAU001637	inactive	POINT (-81.110882 37.107212)
facility	TRAVELCENTERS OF AMERICA - ASHLAND TRAVEL CENTER	unknown	echo_VA0070572	inactive	POINT (-77.480958 37.760125)
facility	TRAVELCENTERS OF AMERICA - RICHMOND TRAVEL CENTER	unknown	echo_VA0061972	inactive	POINT (-77.44716 37.72269)
facility	TRAVELERS INN - PETERSBURG	unknown	echo_VA0092584	active	POINT (-77.35739 37.08589)
facility	TRI TECH LABORATORIES	unknown	echo_VAU001724	inactive	POINT (-79.1425 37.39963)
facility	TRI-STATE CHRISTIAN SERVICE STP	wwtp	echo_VA0030121	active	POINT (-78.337061 39.097361)
facility	TRUCK BODY CORPORATION	commercial	echo_VAU001661	inactive	POINT (-79.12208 37.38022)
facility	TURKEY CREEK REFUSE AREA 1 & 2	unknown	echo_WV1006584	inactive	POINT (-81.266087 37.246294)
facility	TURKEY GAP COMPLAEX	unknown	echo_WV1008579	inactive	POINT (-81.994964 37.206161)
facility	TWIN LAKES OVERLOOK	unknown	echo_VAU001740	inactive	POINT (-81.110882 37.107212)
facility	TWIN LAKES OVERLOOK	unknown	echo_VAR104414	inactive	POINT (-78.09014 39.16675)
facility	TWIN OAKS COMMUNITY STP	wwtp	echo_VA0088421	active	POINT (-77.992162 37.932598)
facility	TWO HILLS INC STP	wwtp	echo_VA0080535	active	POINT (-78.64348 38.68261)
facility	TXI CHAPARRAL STEEL	unknown	echo_VAR050655	inactive	POINT (-77.447791 37.179193)
facility	TXI CHAPPARRAL STEEL	unknown	echo_VAR050619	inactive	POINT (-77.447791 37.179193)
facility	TYSINGER MOTORS MERCEDES AND	industrial	echo_VAU001815	inactive	POINT (-76.35671 37.09633)
facility	TYSON FARMS INC - TEMPERANCEVILLE	agriculture	echo_VAN050005	inactive	POINT (-75.555278 37.885)
facility	TYSON FARMS INC - TEMPERANCEVILLE	agriculture	echo_VA0004049	active	POINT (-75.555278 37.885)
facility	TYSON FARMS INCORPORATED - GLEN ALLEN	agriculture	echo_VA0004031	inactive	POINT (-77.5525 37.697222)
facility	TYSON FARMS INCORPORATED - GLEN ALLEN	agriculture	echo_VAN040089	inactive	POINT (-77.5525 37.697222)
facility	TYSON FOODS-POULTRY PROCESSING-FEED PROD-HATCHERY	unknown	echo_VA0090131	active	POINT (-78.115544 37.319904)
facility	U.S. COAST GUARD	unknown	echo_VAU001732	inactive	POINT (-81.110882 37.107212)
facility	U.S. DOE THOMAS JEFFERSON FAC	unknown	echo_VAP181272	inactive	POINT (-76.41577 36.97279)
facility	U.S. POSTAL SERVICE	unknown	echo_VAU001731	inactive	POINT (-76.281341 36.852776)
facility	U.S.DOE-THOMAS JEFFERSON NATIO	unknown	echo_VAG250018	inactive	POINT (-81.110882 37.107212)
facility	UNIMIN CORPORATION	commercial	echo_VA0090590	active	POINT (-78.33422 39.252466)
facility	UNIONVILLE ELEMENTARY SCHOOL	municipal	echo_VA0060330	active	POINT (-77.955656 38.260196)
