"bundle","name","ftype","hydrocode","fstatus","wkt_geom"
"facility","RIVANNA W&SA-MOORES CREEK STP","wwtp","echo_VAL025518","inactive","POINT (38.017507 -78.460485)"
"facility","RIVANNA WATER & SEWER AUTH","unknown","echo_VAL065366","inactive","POINT (37.107212 -81.110882)"
"facility","RIVER RIDGE ASSOCIATION INC","unknown","echo_VA0028029","active","POINT (36.581666 -78.146111)"
"facility","RIVERBEND","unknown","echo_VAU001598","inactive","POINT (37.107212 -81.110882)"
"facility","RIVERSIDE CONVALESCENT CENTER MATHEWS","unknown","echo_VA0071641","inactive","POINT (37.429166 -76.326388)"
"facility","RIVERSIDE SHORE MEMORIAL HOSPITAL","municipal","echo_VAN050003","inactive","POINT (37.47444 -75.863752)"
"facility","RIVERSIDE SHORE MEMORIAL HOSPITAL","municipal","echo_VA0027537","active","POINT (37.47444 -75.863752)"
"facility","RIVERSIDE SHORE REHABILITATION CENTER","unknown","echo_VA0063606","active","POINT (37.75883 -75.62423)"
"facility","RIVERTON","unknown","echo_VAU001777","inactive","POINT (37.107212 -81.110882)"
"facility","ROADFORK LOADOUT","unknown","echo_WV1008781","inactive","POINT (37.107212 -81.110882)"
"facility","ROANOKE CEMENT CO - BOTETOURT COUNTY","municipal","echo_VA0072397","active","POINT (37.4604 -79.9948)"
"facility","ROANOKE CONCRETE SUPPLY CO","industrial","echo_VAG112005","inactive","POINT (37.255366 -79.943331)"
"facility","ROANOKE MOOSE LODGE #284 STP","wwtp","echo_VA0077895","active","POINT (37.36614 -80.05106)"
"facility","ROANOKE STP","wwtp","echo_VAL025020","inactive","POINT (37.263578 -79.91236)"
"facility","ROBERTSON FOWLER COMPANY","commercial","echo_VAU001615","inactive","POINT (37.51037 -79.70858)"
"facility","ROBINETTE MOBILE HOME PARK WWTP","wwtp","echo_VA0092045","active","POINT (36.981223 -82.622484)"
"facility","ROBINETTE STEEL & SCRAP METAL","unknown","echo_VAU001603","inactive","POINT (37.107212 -81.110882)"
"facility","ROCK NARROWS NO. 12 MINE","mining","echo_WV0045144","inactive","POINT (37.107212 -81.110882)"
"facility","ROCKBRIDGE ALUM SPRINGS STP","wwtp","echo_VA0086967","active","POINT (37.908097 -79.608632)"
"facility","ROCKETT'S LANDING","municipal","echo_VAU001794","inactive","POINT (37.50843 -77.41304)"
"facility","ROCKLAND VILLAGE","municipal","echo_VAU000043","inactive","POINT (37.107212 -81.110882)"
"facility","ROCKY MOUNT STP","wwtp","echo_VAL085952","inactive","POINT (36.9969 -79.8533)"
"facility","ROCKY MOUNT TOWN SEWAGE TREATMENT PLANT","wwtp","echo_VA0085952","active","POINT (36.9969 -79.8533)"
"facility","ROCKYDALE RIVANNA QUARRY","mining","echo_VAG840204","inactive","POINT (38.11185 -78.46021)"
"facility","ROD & STAFF WELDING","unknown","echo_VAU001626","inactive","POINT (37.315132 -78.427375)"
"facility","ROHOIC CREEK WASTEWATER TREATM","wwtp","echo_VAL092274","inactive","POINT (37.193703 -77.509318)"
"facility","ROHOIC CREEK WASTEWATER TREATMENT PLANT","wwtp","echo_VA0092274","active","POINT (37.193703 -77.509318)"
"facility","RONILE INC","unknown","echo_VA0076015","active","POINT (36.956653 -79.864963)"
"facility","RONNIE FREED POULTRY","unknown","echo_WVU000037","inactive","POINT (37.107212 -81.110882)"
"facility","ROSEVILLE DOWNS","unknown","echo_VAU001758","inactive","POINT (39.0905 -78.06365)"
"facility","ROUND HILL TOWN WASTEWATER TREATMENT PLANT","wwtp","echo_VAN010093","inactive","POINT (39.120555 -77.757222)"
"facility","ROUND HILL TOWN WASTEWATER TREATMENT PLANT","wwtp","echo_VA0026212","active","POINT (39.120555 -77.757222)"
"facility","ROWE CONCRETE","industrial","echo_VAU001619","inactive","POINT (38.22889 -77.1508)"
"facility","ROXBURY READY MIX, INC.","commercial","echo_VAG110198","inactive","POINT (37.4586 -77.14677)"
"facility","ROY C. JENKINS, INC","unknown","echo_VAU001710","inactive","POINT (37.543517 -78.45162)"
"facility","ROYAL CADILLAC CHEVROLET","unknown","echo_VAU001713","inactive","POINT (37.37805 -79.2184)"
"facility","ROYSTER AUTO SALVAGE USED PART","unknown","echo_VAU001581","inactive","POINT (37.107212 -81.110882)"
"facility","ROYSTER-CLARK, INC","unknown","echo_VAU001599","inactive","POINT (37.107212 -81.110882)"
"facility","RSW REGIONAL JAIL WWTP","wwtp","echo_VA0092703","inactive","POINT (39.00247 -78.17154)"
"facility","RURAL RETREAT WASTEWATER TREATMENT PLANT","wwtp","echo_VA0021326","active","POINT (36.892518 -81.25325)"
"facility","RUSH RIVER WASTEWATER TREATMENT PLANT","wwtp","echo_VAN020108","active","POINT (38.713167 -78.151139)"
"facility","RUSH RIVER WASTEWATER TREATMENT PLANT","wwtp","echo_VA0091651","active","POINT (38.713167 -78.151139)"
"facility","RUSSELL PRATER ELEMENTARY SCHOOL","municipal","echo_VA0026964","inactive","POINT (37.2781 -82.0964)"
"facility","RUTHVILLE COMMUNITY CENTER WWTP","wwtp","echo_VA0021261","active","POINT (37.37398 -77.04689)"
"facility","RUTLEDGE CREEK WWTP","wwtp","echo_VA0031321","active","POINT (37.583611 -79.030556)"
"facility","RUTLEDGE CREEK WWTP","wwtp","echo_VAN040071","inactive","POINT (37.58492 -79.02912)"
"facility","RYDER ENTERPRISES WWTP","wwtp","echo_VA0092720","active","POINT (38.01615 -78.41757)"
"facility","RYE VALLEY WATER AUTH SPRING F","unknown","echo_VA0092673","inactive","POINT (36.80254 -81.40451)"
"facility","S L WILLIAMSON & CO - RED HILL","unknown","echo_VAU001860","inactive","POINT (37.963711 -78.611839)"
"facility","S.I.L. CLEARWATER. L.L.C.","unknown","echo_VAL090263","inactive","POINT (37.107212 -81.110882)"
"facility","SAINT PATRICKS CHURCH","municipal","echo_VA0092193","inactive","POINT (38.314722 -77.635)"
"facility","SALTVILLE TOWN - WWTP","wwtp","echo_VA0026808","active","POINT (36.88801 -81.77042)"
"facility","SAN DAMIANO SPIRITUAL LIFE CENTER","unknown","echo_VA0089010","active","POINT (39.09492 -78.1377)"
"facility","SAN-WEST NO. 4 MINE","mining","echo_WV1011928","inactive","POINT (37.107212 -81.110882)"
"facility","SANDYS MOBILE HOME COURT (MHC) LLC STP","wwtp","echo_VAN010136","inactive","POINT (39.06438 -78.14803)"
"facility","SANDYS MOBILE HOME COURT (MHC) LLC STP","wwtp","echo_VA0088811","active","POINT (39.06438 -78.14803)"
"facility","SARGENT SPRINGS WATER TREATMENT PLANT","wwtp","echo_VA0090379","inactive","POINT (36.863611 -82.285)"
"facility","SCHUYLER STP","wwtp","echo_VA0026484","active","POINT (37.788026 -78.694761)"
"facility","SCHUYLER WTP","wwtp","echo_VA0088081","inactive","POINT (37.791036 -78.726766)"
"facility","SCHWARTZ SEWAGE TREATMENT PLAN","wwtp","echo_VA0073121","inactive","POINT (38.35537 -77.28904)"
"facility","SCOOT PALLETS, INC","unknown","echo_VAR140049","inactive","POINT (37.107212 -81.110882)"
"facility","SCOTT COUNTY PSA - HOLSTON REG","municipal","echo_VAL067351","inactive","POINT (36.5995 -82.5803)"
"facility","SCOTT COUNTY PSA - HOLSTON REGIONAL WWTP","wwtp","echo_VA0067351","active","POINT (36.5995 -82.5803)"
"facility","SCOTT COUNTY PSA WATER TREATME","municipal","echo_VA0052434","inactive","POINT (36.6375 -82.558056)"
"facility","SCOTT COUNTY SCHOOLS - HILTON ELEMENTARY","municipal","echo_VA0021083","active","POINT (36.653888 -82.463055)"
"facility","SCOTT COUNTY SCHOOLS - TWIN SPRINGS HIGH","municipal","echo_VA0066311","active","POINT (36.640675 -82.577204)"
"facility","SCOTT COUNTY SCHOOLS - YUMA EL","municipal","echo_VA0064033","inactive","POINT (36.643721 -82.59137)"
"facility","SCOTTSBURG WWTP","wwtp","echo_VA0062103","active","POINT (36.741944 -78.8025)"
"facility","SCOTTSVILLE STP","wwtp","echo_VAL025470","inactive","POINT (38.017507 -78.460485)"
"facility","SCOTTSVILLE WTP","wwtp","echo_VA0055018","inactive","POINT (37.79162 -78.51672)"
"facility","SCOTTSVILLE WWTP","wwtp","echo_VA0025470","active","POINT (37.797222 -78.494444)"
"facility","SEAGATE TERMINALS LLC","commercial","echo_VA0091561","active","POINT (36.8143 -76.28389)"
"facility","SEAY MILLING & MACHINERY, INC","unknown","echo_VAU001711","inactive","POINT (37.543155 -78.452465)"
"facility","SELMA ESTATES-CRAFTMARK","municipal","echo_VAU001769","inactive","POINT (39.17361 -77.55384)"
"facility","SELMA ESTATES-EDGEMOORE","municipal","echo_VAU001768","inactive","POINT (39.17361 -77.55384)"
"facility","SEMINOLE MINE","mining","echo_WV1006126","inactive","POINT (37.107212 -81.110882)"
"facility","SENTRY EQUIPMENT ERECTORS, INC","unknown","echo_VAU001695","inactive","POINT (37.305086 -79.291286)"
"facility","SEVEN SPRINGS WATER TREATMENT PLANT","wwtp","echo_VA0090361","inactive","POINT (36.863611 -82.254166)"
"facility","SEWELL ""R"" MINE","mining","echo_WV1027581","inactive","POINT (37.246294 -81.266087)"
"facility","SEWELL MINE","mining","echo_WV1021559","inactive","POINT (37.246294 -81.266087)"
"facility","SHAWNEE-PAGETON HAULROAD","unknown","echo_WV1005642","inactive","POINT (37.107212 -81.110882)"
"facility","SHAWSVILLE SEWAGE TREATMENT PLANT","wwtp","echo_VA0024031","active","POINT (37.1803 -80.2438)"
"facility","SHEETZ TRAVEL CENTER #701","unknown","echo_VA0090271","active","POINT (38.759996 -78.629758)"
"facility","SHEFFIELD ACRES STP","wwtp","echo_VA0061743","inactive","POINT (36.895704 -82.460582)"
"facility","SHEN VALLE LOGISTICS STP","wwtp","echo_VA0088846","active","POINT (38.841274 -78.541045)"
"facility","SHENANDOAH AUTO PARTS","unknown","echo_VAR320109","inactive","POINT (37.28078 -79.96966)"
"facility","SHENANDOAH BAPTIST CHURCH - CAMP EAGLE","municipal","echo_VA0075451","active","POINT (37.537429 -79.902284)"
"facility","SHENANDOAH CROSSING STP","wwtp","echo_VAN030119","inactive","POINT (38.07986 -78.14306)"
"facility","SHENANDOAH CROSSING STP","wwtp","echo_VA0076678","active","POINT (38.07986 -78.14306)"
"facility","SHENANDOAH STP","wwtp","echo_VA0023825","active","POINT (38.485833 -78.632222)"
"facility","SHENSTONE","unknown","echo_VAR101014","inactive","POINT (39.117402 -77.603882)"
"facility","SHENSTONE","unknown","echo_VAR104191","inactive","POINT (39.117402 -77.603882)"
"facility","SHILLELAGH ESTATES","municipal","echo_VA0091758","active","POINT (36.69157 -76.29962)"
"facility","SHORTS CREEK WWTP","wwtp","echo_VA0092843","inactive","POINT (36.853333 -80.858889)"
"facility","SHREDDED PRODUCTS CO","industrial","echo_VAR050214","inactive","POINT (37.382222 -79.729167)"
"facility","SHRINE MONT STP","wwtp","echo_VA0028401","inactive","POINT (38.793889 -78.810833)"
"facility","SIGN POST ESTATES WWTP","wwtp","echo_VA0079057","active","POINT (37.37423 -77.15997)"
"facility","SIMMONS TERMINAL AND RESTAURANT","municipal","echo_VA0063614","active","POINT (36.598889 -78.1525)"
"facility","SIX O FIVE VILLAGE M H P STP","wwtp","echo_VA0090140","active","POINT (37.970556 -77.916389)"
"facility","SKIPPERS WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0028916","active","POINT (36.60473 -77.56664)"
"facility","SKYLAND STP","wwtp","echo_VA0024422","active","POINT (38.66105 -78.46527)"
"facility","SKYLINE RESORT INC STP","wwtp","echo_VA0075183","active","POINT (38.90594 -78.28881)"
"facility","SKYLINE SWANNANOA STP","wwtp","echo_VA0028037","active","POINT (38.03156 -78.85838)"
"facility","SLATE HILL HOUSING DEVELOPMENT","unknown","echo_VAR103461","inactive","POINT (37.107212 -81.110882)"
"facility","SLURRY PAVERS CHESTERFIELD FACILITY","unknown","echo_VA0054330","active","POINT (37.41826 -77.42728)"
"facility","SMITH IRON AND METAL, INC","unknown","echo_VAU000024","inactive","POINT (37.47243 -77.45324)"
"facility","SMITH MIDLAND INCORPORATED","commercial","echo_VA0084298","active","POINT (38.60833 -77.71415)"
"facility","SMITH MOUNTAIN DAM VISITOR CENTER SEWAGE TREATMENT","wwtp","echo_VA0074179","active","POINT (37.278482 -79.933917)"
"facility","SMITH-TRAVATO PROPERTY","unknown","echo_VAU000050","inactive","POINT (37.107212 -81.110882)"
"facility","SMUIFIT-STONE, INC.","commercial","echo_VAU540050","inactive","POINT (37.06679 -78.47001)"
"facility","SMYTH COUNTY PUBLIC SCHOOLS - NORTHWOOD MIDDLE","municipal","echo_VA0029688","active","POINT (36.928333 -81.628889)"
"facility","SOLENIS LLC","commercial","echo_VA0003433","active","POINT (36.6512 -76.999045)"
"facility","SOLITE CORPORATION","commercial","echo_VAG844036","inactive","POINT (37.708435 -78.324127)"
"facility","SOLITE LIGHTWEIGHT BLOCK CO","unknown","echo_VAU001611","inactive","POINT (37.107212 -81.110882)"
"facility","SONNY MERRYMAN, INC","unknown","echo_VAU001714","inactive","POINT (37.20277 -79.20311)"
"facility","SOUTH BOSTON FOURSQUARE CHURCH","municipal","echo_VA0022691","active","POINT (36.62821 -78.913972)"
"facility","SOUTH CENTRAL WASTEWATER AUTHORITY WWTF","wwtp","echo_VA0025437","active","POINT (37.23754 -77.39709)"
"facility","SOUTH CENTRAL WASTEWATER AUTHORITY WWTF","wwtp","echo_VAN040087","inactive","POINT (37.23754 -77.39709)"
"facility","SOUTH FORK #2 DEEP MINE","mining","echo_WV0096725","inactive","POINT (36.95919 -82.47096)"
"facility","SOUTH HILL STP","wwtp","echo_VAL069337","inactive","POINT (36.72522 -78.12975)"
"facility","SOUTH HILL WWTP","wwtp","echo_VA0069337","active","POINT (36.69685 -78.13329)"
"facility","SOUTH RIDING, LOGACY","unknown","echo_VAR104199","inactive","POINT (37.107212 -81.110882)"
"facility","SOUTHERN MOBILE HOME PARK","municipal","echo_VA0063568","inactive","POINT (36.816111 -78.745556)"
"facility","SOUTHERN PINES ASSOC-VICO CONS","unknown","echo_VAU001645","inactive","POINT (36.84881 -76.29)"
"facility","SOUTHERN PINES POLLUTION CONTR","wwtp","echo_VA0091987","inactive","POINT (37.876944 -78.198611)"
"facility","SOUTHERN STATES COOPERATIVE","unknown","echo_VAR050462","inactive","POINT (37.27913 -79.908892)"
"facility","SOUTHPOINTE II","unknown","echo_VAU001697","inactive","POINT (37.107212 -81.110882)"
"facility","SOUTHSIDE ELECTRIC COOPERATIVE","fossilpower","echo_VAU001657","inactive","POINT (37.107212 -81.110882)"
"facility","SOUTHSIDE ELEMENTARY SCHOOL","municipal","echo_VA0022934","inactive","POINT (37.13067 -77.53591)"
"facility","SOUTHWEST VA SCRAP METALS","unknown","echo_VAU001607","inactive","POINT (36.93489 -82.54656)"
"facility","SOUTHWEST VIRGINIA LOG YARD","unknown","echo_VAU001627","inactive","POINT (36.775441 -80.71221)"
"facility","SPAULDING EQUIPMENT, CO","unknown","echo_VAU001717","inactive","POINT (37.107212 -81.110882)"
"facility","SPECIALTY COATING AND LAMINATING LLC","commercial","echo_VA0091871","active","POINT (37.86565 -77.46044)"
"facility","SPERRYVILLE SEWAGE TREATMENT PLANT","wwtp","echo_VA0062880","active","POINT (38.656 -78.2243)"
"facility","SPONAUGLE SUBDIVISION","unknown","echo_VA0088552","inactive","POINT (37.86847 -79.97794)"
"facility","SPOTSYLVANIA COUNTY","municipal","echo_VAU001850","inactive","POINT (38.20451 -77.59247)"
"facility","SPOTSYLVANIA COUNTY - AGGREGATE NUTRIENT DISCHARGE","municipal","echo_VAN020055","inactive","POINT (38.27427 -77.49719)"
"facility","SPOTSYLVANIA COUNTY HIGH SCHOOL","municipal","echo_VA0087271","active","POINT (38.16187 -77.65054)"
"facility","SPRING BRANCH WWTF","wwtp","echo_VA0061310","active","POINT (37.050329 -77.08597)"
"facility","SPRING CREEK-RYAN HOMES (NVR)","municipal","echo_VAU001791","inactive","POINT (37.107212 -81.110882)"
"facility","SPROUSES CORNER LLC STP","wwtp","echo_VA0063291","active","POINT (37.53042 -78.49177)"
"facility","SPRUANCE GENCO LLC","commercial","echo_VA0085499","active","POINT (37.45566 -77.4267)"
"facility","SPSA - REGIONAL LANDFILL","unknown","echo_VA0090034","active","POINT (36.7564 -76.50915)"
"facility","SQUIRE JIM NO. 1 MINE","mining","echo_WV1011821","inactive","POINT (37.107212 -81.110882)"
"facility","SQUIRE JIM NO. 2 AND SQUIRE JIM NO. 3","unknown","echo_WV1021222","inactive","POINT (37.206161 -81.994964)"
"facility","SQUIRE JIM NO. 4 MINE","mining","echo_WV1023837","inactive","POINT (37.206161 -81.994964)"
"facility","ST PAUL APPAREL INCORPORATED S","commercial","echo_VA0065854","inactive","POINT (37.107212 -81.110882)"
"facility","ST PAUL WASTEWATER TREATMENT PLANT","wwtp","echo_VA0026221","active","POINT (36.90426 -82.31893)"
"facility","ST. GABRIEL FORENSIC LAB","unknown","echo_VAU001668","inactive","POINT (38.20337 -78.13263)"
"facility","ST. MARY'S ORPHANAGE","unknown","echo_VAU001636","inactive","POINT (36.85149 -76.1942)"
"facility","STAFFORD COUNTY - ABEL LAKE WATER TREATMENT PLANT","wwtp","echo_VA0057487","active","POINT (38.38819 -77.4824)"
"facility","STAFFORD COUNTY PUBLIC SCHOOLS","municipal","echo_VAR040071","inactive","POINT (38.36571 -77.47103)"
"facility","STANLEY STP","wwtp","echo_VA0064394","active","POINT (38.580708 -78.526486)"
"facility","STANLEY STP","wwtp","echo_VAN010142","inactive","POINT (38.587927 -78.565946)"
"facility","STAR CITY AUTO PARTS, INC","unknown","echo_VAR050776","inactive","POINT (37.281737 -79.992338)"
"facility","STAR FORT SECTION 7","unknown","echo_VAU001742","inactive","POINT (39.20631 -78.16478)"
"facility","STATION B VISITORS CONTROL CTR","unknown","echo_VAU001748","inactive","POINT (38.73956 -77.82534)"
"facility","STATION C FIRING RANGE","unknown","echo_VAU001749","inactive","POINT (37.107212 -81.110882)"
"facility","STATION D VISITORS CONTROL CTR","unknown","echo_VAU001750","inactive","POINT (37.107212 -81.110882)"
"facility","STAUTON METAL RECYCLERS","unknown","echo_VAR050504","inactive","POINT (38.14362 -79.07906)"
"facility","STEEPLECHASE","unknown","echo_VAU001743","inactive","POINT (39.170653 -78.122597)"
"facility","STELLA-JONES CORP","unknown","echo_VA0080241","active","POINT (37.97131 -79.50866)"
"facility","STEPHENS LANDING","municipal","echo_VAU001744","inactive","POINT (37.107212 -81.110882)"
"facility","STONE-ROBINSON ELEMENTARY SCHOOL","municipal","echo_VA0076244","active","POINT (38.00917 -78.3969)"
"facility","STONEBROOK CLUB","unknown","echo_VA0088722","active","POINT (39.14242 -78.22323)"
"facility","STONEY CREEK SANITARY DISTRICT STP","wwtp","echo_VAN010015","inactive","POINT (38.83274 -78.74458)"
"facility","STONEY CREEK SANITARY DISTRICT STP","wwtp","echo_VA0028380","active","POINT (38.83274 -78.74458)"
"facility","STONY CREEK WWTP","wwtp","echo_VA0062669","active","POINT (36.953496 -77.388544)"
"facility","STRASBURG STP","wwtp","echo_VAL020311","inactive","POINT (38.97743 -78.35444)"
"facility","STRASBURG STP","wwtp","echo_VA0020311","active","POINT (38.97743 -78.35444)"
"facility","STRASBURG STP","wwtp","echo_VAN010102","inactive","POINT (38.97743 -78.35444)"
"facility","STRUCTURAL SYSTEMS, INC","unknown","echo_VAU001707","inactive","POINT (38.459081 -77.991556)"
"facility","STUART TOWN - WASTE WATER TREATMENT PLANT","wwtp","echo_VA0022985","active","POINT (36.632415 -80.254756)"
"facility","STUARTS DRAFT STP","wwtp","echo_VAL066877","inactive","POINT (38.025534 -79.013461)"
"facility","STUARTS DRAFT WWTP","wwtp","echo_VA0066877","active","POINT (38.025534 -79.013461)"
"facility","SUFFIELD MEADOWS","unknown","echo_VAR104209","inactive","POINT (37.107212 -81.110882)"
"facility","SUFFOLK CITY - G ROBERT HOUSE JR WTP","wwtp","echo_VAN040127","inactive","POINT (36.86369 -76.572)"
"facility","SUFFOLK CITY - G ROBERT HOUSE JR WTP","wwtp","echo_VA0076473","active","POINT (36.86369 -76.572)"
"facility","SUMMIT HELICOPTORS","unknown","echo_ILG870595","inactive","POINT (37.107212 -81.110882)"
"facility","SUNBELT RENTALS","unknown","echo_VAU001597","inactive","POINT (38.768034 -77.524922)"
"facility","SUNOCO - MANASSAS TERMINAL","unknown","echo_VA0087858","active","POINT (38.799722 -77.504444)"
"facility","SUNSET BAY UTILITIES - SOUTH","unknown","echo_VA0054003","active","POINT (37.931374 -75.380738)"
"facility","SUNSHINE TRUCK STOP","unknown","echo_VAU001633","inactive","POINT (37.107212 -81.110882)"
"facility","SUPER WALMART","unknown","echo_VAR103397","inactive","POINT (37.107212 -81.110882)"
"facility","SUPERIOR WALLS OF CENTRAL VA","unknown","echo_VAU001725","inactive","POINT (37.358846 -77.957932)"
"facility","SURFACE MINE # 3","mining","echo_WV1026852","inactive","POINT (37.245419 -81.265595)"
"facility","SURRY COUNTY WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0088463","active","POINT (37.077777 -76.899166)"
"facility","SURRY POWER STATION AND GRAVEL NECK","fossilpower","echo_VA0004090","active","POINT (37.1575 -76.6911)"
"facility","SURRY TOWN OF WWTF","wwtp","echo_VA0061646","active","POINT (37.130856 -76.837272)"
"facility","SUSSEX COURTHOUSE COMPLEX","unknown","echo_VA0080390","active","POINT (36.913602 -77.279528)"
"facility","SUSSEX SCHOOLS COMPLEX","municipal","echo_VA0090786","active","POINT (36.916944 -77.2575)"
"facility","SUSSEX SCHOOLS COMPLEX WTP","wwtp","echo_VA0090697","inactive","POINT (36.921804 -77.252524)"
"facility","SVC MANUFACTURING  INC - QTG B","commercial","echo_VA0091847","inactive","POINT (36.9688 -81.01612)"
"facility","SW VIRGINIA TRAINING CENTER ST","unknown","echo_VA0060763","inactive","POINT (36.74248 -80.7955)"
"facility","SWIFT CREEK FOREST PRODUCTS","industrial","echo_VAU001628","inactive","POINT (37.107212 -81.110882)"
"facility","TALBOTT'S WOOD PRODUCTS, INC","industrial","echo_VAU001718","inactive","POINT (37.107212 -81.110882)"
"facility","TANGIER TOWN","municipal","echo_VA0067423","active","POINT (37.828055 -75.998888)"
"facility","TANGIER TOWN","municipal","echo_VAN050004","inactive","POINT (37.828055 -75.998888)"
"facility","TANGLEWOOD HOME FOR ADULTS INC","municipal","echo_VA0090646","active","POINT (37.813611 -80.090833)"
"facility","TAPESTRY PLACE APARTMENTS","unknown","echo_VAU001812","inactive","POINT (37.107212 -81.110882)"
"facility","TAPPAHANNOCK TOWN OF WWTP","wwtp","echo_VAN020033","inactive","POINT (37.915259 -76.876034)"
"facility","TAPPAHANNOCK TOWN OF WWTP","wwtp","echo_VA0071471","active","POINT (37.915259 -76.876034)"
"facility","TARMAC, INC","unknown","echo_VAU001641","inactive","POINT (37.107212 -81.110882)"
"facility","TAYLOR BROTHERS, INC","unknown","echo_VAU001708","inactive","POINT (37.37666 -79.22205)"
"facility","TAYLOR RIDGE","unknown","echo_VAU001773","inactive","POINT (39.00059 -78.36607)"
"facility","TAYLOR-RAMSEY CORP.","commercial","echo_VAR050256","inactive","POINT (37.107212 -81.110882)"
"facility","TAZEWELL COUNTY PSA - AMONATE WWTP","wwtp","echo_VA0090620","active","POINT (37.192778 -81.633333)"
"facility","TAZEWELL COUNTY PSA - FALLS MILLS HALES BOTTOM STP","wwtp","echo_VA0062561","inactive","POINT (37.276111 -81.307222)"
"facility","TAZEWELL WASTEWATER PLANT, TOW","wwtp","echo_VAL026298","inactive","POINT (37.125443 -81.556467)"
"facility","TAZEWELL WWTP","wwtp","echo_VA0026298","active","POINT (37.125443 -81.556467)"
"facility","TCS MATERIALS FERRY ROAD PLANT","manufacturing","echo_VAG110034","inactive","POINT (36.90658 -76.18175)"
"facility","TENASKA VIRGINIA GENERATING STATION","unknown","echo_VA0090905","active","POINT (37.86903 -78.38319)"
"facility","THE APPLE HOUSE WWTP","wwtp","echo_VA0059170","active","POINT (38.914167 -78.101667)"
"facility","THE BIBB COMPANY","commercial","echo_VAU001538","inactive","POINT (37.05492 -78.94822)"
"facility","THE HIGHLANDS","unknown","echo_VAR104350","inactive","POINT (37.107212 -81.110882)"
"facility","THE HOME SOURCE","municipal","echo_VAU001681","inactive","POINT (37.107212 -81.110882)"
"facility","THE MADEIRA SCHOOL","municipal","echo_VA0024121","active","POINT (38.96506 -77.23458)"
"facility","THE MADEIRA SCHOOL","municipal","echo_VAN010124","inactive","POINT (38.96506 -77.23458)"
"facility","THE NATURE CONSERVANCY","unknown","echo_VA0089796","active","POINT (38.88223 -77.1123)"
"facility","THE OLD FARM GOLF CLUB","agriculture","echo_VA0090182","active","POINT (36.640233 -82.064678)"
"facility","THE RIDGE AT HUNTON PARK","unknown","echo_VAU001790","inactive","POINT (37.68307 -77.52906)"
"facility","THE SHOCKEY PRECAST GROUP","unknown","echo_VA0067326","inactive","POINT (38.19309 -77.49711)"
"facility","THE SHOPPES AT WESTCHESTER","unknown","echo_VAU001789","inactive","POINT (37.107212 -81.110882)"
"facility","THE SUSTAINABILITY PARK LLC","commercial","echo_VA0002780","active","POINT (37.35376 -77.31651)"
"facility","THE SUSTAINABILITY PARK LLC","commercial","echo_VAN040078","inactive","POINT (37.35376 -77.31651)"
"facility","THE TIDES UTILITIES LLC NORTH WWTP","wwtp","echo_VAN020114","inactive","POINT (37.67089 -76.42797)"
"facility","THE TIDES UTILITIES LLC NORTH WWTP","wwtp","echo_VA0029343","active","POINT (37.67089 -76.42797)"
"facility","THE TIDES UTILITIES LLC SOUTH","commercial","echo_VA0029351","active","POINT (37.664082 -76.427485)"
"facility","THOMPSON TRUCKING INC.","commercial","echo_VAU001548","inactive","POINT (37.35113 -78.99005)"
"facility","THORNBURG COMMUNITY SEWAGE TREATMENT PLANT","wwtp","echo_VA0029513","active","POINT (38.135989 -77.515833)"
"facility","THORNBURG SEWAGE TREATMENT PLA","wwtp","echo_VAL029513","inactive","POINT (38.135989 -77.515833)"
"facility","THORNTON GAP WWTP","wwtp","echo_VA0024449","inactive","POINT (38.66105 -78.46527)"
"facility","THOUSAND TRAILS LYNCHBURG PRESERVE","unknown","echo_VA0068543","active","POINT (37.210623 -79.043631)"
"facility","THREE CREEK STP","wwtp","echo_VAL077259","inactive","POINT (37.107212 -81.110882)"
"facility","THREE CREEK WWTP","wwtp","echo_VA0077259","active","POINT (36.72868 -77.51189)"
"facility","THREE SPRINGS WATER FILTRATION PLANT","manufacturing","echo_VA0089508","active","POINT (37.107212 -81.110882)"
"facility","TIDEWATER TANK TERMINAL LLC","commercial","echo_VA0083313","active","POINT (36.771629 -76.28812)"
"facility","TIDEWATER WOOD PRODUCTS LLC","commercial","echo_VA0073555","inactive","POINT (37.00943 -76.41479)"
"facility","TIMBER RIDGE SCHOOL","municipal","echo_VA0087424","active","POINT (39.37573 -78.30819)"
"facility","TINDALL","unknown","echo_VAR050682","inactive","POINT (37.1985 -77.5233)"
"facility","TITAN VIRGINIA CENTREVILLE PLT","unknown","echo_VAG110074","inactive","POINT (38.82639 -77.49389)"
"facility","TOMS BROOK-MAURERTOWN SANITARY DISTRICT","municipal","echo_VA0061549","active","POINT (38.945378 -78.438848)"
"facility","TOWN OF BOONES MILL - SEWAGE TREATMENT PLANT","wwtp","echo_VA0067245","active","POINT (37.118056 -79.940833)"
"facility","TOWN OF BRIDGEWATER","municipal","echo_VAU001670","inactive","POINT (37.107212 -81.110882)"
"facility","TOWN OF BROADWAY REGIONAL WWTF","wwtp","echo_VAN010062","inactive","POINT (38.631934 -78.75566)"
"facility","TOWN OF BROADWAY REGIONAL WWTF","wwtp","echo_VA0090263","active","POINT (38.631934 -78.75566)"
