"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"wkt_geom"	"dh_link_facility_mps"
"transfer"	"TO VA0083097010"	"release"	"vahydro_VA0083097010"	"inactive"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097011"	"release"	"vahydro_VA0083097011"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097012"	"release"	"vahydro_VA0083097012"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097013"	"release"	"vahydro_VA0083097013"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097014"	"release"	"vahydro_VA0083097014"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097015"	"release"	"vahydro_VA0083097015"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097016"	"release"	"vahydro_VA0083097016"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097101"	"release"	"vahydro_VA0083097101"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097102"	"release"	"vahydro_VA0083097102"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083097103"	"release"	"vahydro_VA0083097103"	"active"	"POINT (-78.722222 36.880278)"	"echo_VA0083097"
"transfer"	"TO VA0083135001"	"release"	"vahydro_VA0083135001"	"active"	"POINT (-78.437 37.3247)"	"echo_VA0083135"
"transfer"	"TO VA0083135GW1"	"release"	"vahydro_VA0083135GW1"	"inactive"	"POINT (-78.437 37.3247)"	"echo_VA0083135"
"transfer"	"TO VA0083135S01"	"release"	"vahydro_VA0083135S01"	"inactive"	"POINT (-78.437 37.3247)"	"echo_VA0083135"
"transfer"	"TO VA0083135SP1"	"release"	"vahydro_VA0083135SP1"	"inactive"	"POINT (-78.437 37.3247)"	"echo_VA0083135"
"transfer"	"TO VA0083291001"	"release"	"vahydro_VA0083291001"	"active"	"POINT (-78.65854 37.95652)"	"echo_VA0083291"
"transfer"	"TO VA0083305001"	"release"	"vahydro_VA0083305001"	"active"	"POINT (-78.726946 38.495009)"	"echo_VA0083305"
"transfer"	"TO VA0083313001"	"release"	"vahydro_VA0083313001"	"active"	"POINT (-76.28812 36.771629)"	"echo_VA0083313"
"transfer"	"TO VA0083313003"	"release"	"vahydro_VA0083313003"	"inactive"	"POINT (-76.28812 36.771629)"	"echo_VA0083313"
"transfer"	"TO VA0083313301"	"release"	"vahydro_VA0083313301"	"inactive"	"POINT (-76.28812 36.771629)"	"echo_VA0083313"
"transfer"	"TO VA0083399001"	"release"	"vahydro_VA0083399001"	"active"	"POINT (-79.277309 37.104445)"	"echo_VA0083399"
"transfer"	"TO VA0083399002"	"release"	"vahydro_VA0083399002"	"inactive"	"POINT (-79.277309 37.104445)"	"echo_VA0083399"
"transfer"	"TO VA0083399003"	"release"	"vahydro_VA0083399003"	"inactive"	"POINT (-79.277309 37.104445)"	"echo_VA0083399"
"transfer"	"TO VA0083402001"	"release"	"vahydro_VA0083402001"	"active"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402002"	"release"	"vahydro_VA0083402002"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402003"	"release"	"vahydro_VA0083402003"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402004"	"release"	"vahydro_VA0083402004"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402005"	"release"	"vahydro_VA0083402005"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402101"	"release"	"vahydro_VA0083402101"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402102"	"release"	"vahydro_VA0083402102"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083402103"	"release"	"vahydro_VA0083402103"	"inactive"	"POINT (-79.273889 37.118333)"	"echo_VA0083402"
"transfer"	"TO VA0083411001"	"release"	"vahydro_VA0083411001"	"active"	"POINT (-77.749208 38.372065)"	"echo_VA0083411"
"transfer"	"TO VA0083411S01"	"release"	"vahydro_VA0083411S01"	"inactive"	"POINT (-77.749208 38.372065)"	"echo_VA0083411"
"transfer"	"TO VA0083411SP1"	"release"	"vahydro_VA0083411SP1"	"inactive"	"POINT (-77.749208 38.372065)"	"echo_VA0083411"
"transfer"	"TO VA0083712001"	"release"	"vahydro_VA0083712001"	"inactive"	"POINT (-79.445556 37.623611)"	"echo_VA0083712"
"transfer"	"TO VA0084069001"	"release"	"vahydro_VA0084069001"	"active"	"POINT (-78.557 36.624)"	"echo_VA0084069"
"transfer"	"TO VA0084069003"	"release"	"vahydro_VA0084069003"	"inactive"	"POINT (-78.557 36.624)"	"echo_VA0084069"
"transfer"	"TO VA0084069007"	"release"	"vahydro_VA0084069007"	"inactive"	"POINT (-78.557 36.624)"	"echo_VA0084069"
"transfer"	"TO VA0084069101"	"release"	"vahydro_VA0084069101"	"active"	"POINT (-78.557 36.624)"	"echo_VA0084069"
"transfer"	"TO VA0084069102"	"release"	"vahydro_VA0084069102"	"active"	"POINT (-78.557 36.624)"	"echo_VA0084069"
"transfer"	"TO VA0084212003"	"release"	"vahydro_VA0084212003"	"active"	"POINT (-79.176111 38.226361)"	"echo_VA0084212"
"transfer"	"TO VA0084298001"	"release"	"vahydro_VA0084298001"	"active"	"POINT (-77.71415 38.60833)"	"echo_VA0084298"
"transfer"	"TO VA0084298002"	"release"	"vahydro_VA0084298002"	"active"	"POINT (-77.71415 38.60833)"	"echo_VA0084298"
"transfer"	"TO VA0084433001"	"release"	"vahydro_VA0084433001"	"active"	"POINT (-78.602778 36.989722)"	"echo_VA0084433"
"transfer"	"TO VA0085171001"	"release"	"vahydro_VA0085171001"	"active"	"POINT (-78.05713 39.09051)"	"echo_VA0085171"
"transfer"	"TO VA0085499001"	"release"	"vahydro_VA0085499001"	"active"	"POINT (-77.4267 37.45566)"	"echo_VA0085499"
"transfer"	"TO VA0085499101"	"release"	"vahydro_VA0085499101"	"active"	"POINT (-77.4267 37.45566)"	"echo_VA0085499"
"transfer"	"TO VA0085499102"	"release"	"vahydro_VA0085499102"	"active"	"POINT (-77.4267 37.45566)"	"echo_VA0085499"
"transfer"	"TO VA0085588001"	"release"	"vahydro_VA0085588001"	"active"	"POINT (-78.819534 38.532106)"	"echo_VA0085588"
"transfer"	"TO VA0085723001"	"release"	"vahydro_VA0085723001"	"active"	"POINT (-77.973854 38.482902)"	"echo_VA0085723"
"transfer"	"TO VA0085871001"	"release"	"vahydro_VA0085871001"	"active"	"POINT (-77.4667 37.93819)"	"echo_VA0085871"
"transfer"	"TO VA0085871002"	"release"	"vahydro_VA0085871002"	"active"	"POINT (-77.4667 37.93819)"	"echo_VA0085871"
"transfer"	"TO VA0085901001"	"release"	"vahydro_VA0085901001"	"active"	"POINT (-77.508072 38.752598)"	"echo_VA0085901"
"transfer"	"TO VA0085901002"	"release"	"vahydro_VA0085901002"	"active"	"POINT (-77.508072 38.752598)"	"echo_VA0085901"
"transfer"	"TO VA0085901003"	"release"	"vahydro_VA0085901003"	"active"	"POINT (-77.508072 38.752598)"	"echo_VA0085901"
"transfer"	"TO VA0085901004"	"release"	"vahydro_VA0085901004"	"active"	"POINT (-77.508072 38.752598)"	"echo_VA0085901"
"transfer"	"TO VA0085936001"	"release"	"vahydro_VA0085936001"	"active"	"POINT (-76.921667 37.306944)"	"echo_VA0085936"
"transfer"	"TO VA0085952001"	"release"	"vahydro_VA0085952001"	"active"	"POINT (-79.8533 36.9969)"	"echo_VA0085952"
"transfer"	"TO VA0085952002"	"release"	"vahydro_VA0085952002"	"inactive"	"POINT (-79.8533 36.9969)"	"echo_VA0085952"
"transfer"	"TO VA0085952003"	"release"	"vahydro_VA0085952003"	"inactive"	"POINT (-79.8533 36.9969)"	"echo_VA0085952"
"transfer"	"TO VA0085952004"	"release"	"vahydro_VA0085952004"	"inactive"	"POINT (-79.8533 36.9969)"	"echo_VA0085952"
"transfer"	"TO VA0085961001"	"release"	"vahydro_VA0085961001"	"active"	"POINT (-80.755556 37.3425)"	"echo_VA0085961"
"transfer"	"TO VA0085979001"	"release"	"vahydro_VA0085979001"	"active"	"POINT (-78.36611 38.01577)"	"echo_VA0085979"
"transfer"	"TO VA0085979004"	"release"	"vahydro_VA0085979004"	"active"	"POINT (-78.36611 38.01577)"	"echo_VA0085979"
"transfer"	"TO VA0086151002"	"release"	"vahydro_VA0086151002"	"active"	"POINT (-77.42987 37.48065)"	"echo_VA0086151"
"transfer"	"TO VA0086274001"	"release"	"vahydro_VA0086274001"	"active"	"POINT (-82.550087 37.18361)"	"echo_VA0086274"
"transfer"	"TO VA0086304001"	"release"	"vahydro_VA0086304001"	"active"	"POINT (-81.5522 36.8225)"	"echo_VA0086304"
"transfer"	"TO VA0086541001"	"release"	"vahydro_VA0086541001"	"active"	"POINT (-79.98991 37.21346)"	"echo_VA0086541"
"transfer"	"TO VA0086584001"	"release"	"vahydro_VA0086584001"	"active"	"POINT (-78.382777 37.978888)"	"echo_VA0086584"
"transfer"	"TO VA0086622001"	"release"	"vahydro_VA0086622001"	"active"	"POINT (-77.388056 37.148611)"	"echo_VA0086622"
"transfer"	"TO VA0086665001"	"release"	"vahydro_VA0086665001"	"active"	"POINT (-80.0045 36.78999)"	"echo_VA0086665"
"transfer"	"TO VA0086665002"	"release"	"vahydro_VA0086665002"	"inactive"	"POINT (-80.0045 36.78999)"	"echo_VA0086665"
"transfer"	"TO VA0086665003"	"release"	"vahydro_VA0086665003"	"inactive"	"POINT (-80.0045 36.78999)"	"echo_VA0086665"
"transfer"	"TO VA0086673001"	"release"	"vahydro_VA0086673001"	"active"	"POINT (-77.075021 37.351663)"	"echo_VA0086673"
"transfer"	"TO VA0086681001"	"release"	"vahydro_VA0086681001"	"active"	"POINT (-77.996917 37.357225)"	"echo_VA0086681"
"transfer"	"TO VA0086681S01"	"release"	"vahydro_VA0086681S01"	"inactive"	"POINT (-77.996917 37.357225)"	"echo_VA0086681"
"transfer"	"TO VA0086681SP1"	"release"	"vahydro_VA0086681SP1"	"inactive"	"POINT (-77.996917 37.357225)"	"echo_VA0086681"
"transfer"	"TO VA0086720001"	"release"	"vahydro_VA0086720001"	"active"	"POINT (-77.246389 38.290556)"	"echo_VA0086720"
"transfer"	"TO VA0086789001"	"release"	"vahydro_VA0086789001"	"active"	"POINT (-77.330849 38.292502)"	"echo_VA0086789"
"transfer"	"TO VA0086967001"	"release"	"vahydro_VA0086967001"	"active"	"POINT (-79.608632 37.908097)"	"echo_VA0086967"
"transfer"	"TO VA0087033001"	"release"	"vahydro_VA0087033001"	"active"	"POINT (-78.203024 38.124685)"	"echo_VA0087033"
"transfer"	"TO VA0087033101"	"release"	"vahydro_VA0087033101"	"active"	"POINT (-78.203024 38.124685)"	"echo_VA0087033"
"transfer"	"TO VA0087033103"	"release"	"vahydro_VA0087033103"	"active"	"POINT (-78.203024 38.124685)"	"echo_VA0087033"
"transfer"	"TO VA0087033104"	"release"	"vahydro_VA0087033104"	"active"	"POINT (-78.203024 38.124685)"	"echo_VA0087033"
"transfer"	"TO VA0087068001"	"release"	"vahydro_VA0087068001"	"inactive"	"POINT (-77.04303 38.80456)"	"echo_VA0087068"
"transfer"	"TO VA0087068002"	"release"	"vahydro_VA0087068002"	"inactive"	"POINT (-77.04303 38.80456)"	"echo_VA0087068"
"transfer"	"TO VA0087068003"	"release"	"vahydro_VA0087068003"	"inactive"	"POINT (-77.04303 38.80456)"	"echo_VA0087068"
"transfer"	"TO VA0087068004"	"release"	"vahydro_VA0087068004"	"inactive"	"POINT (-77.04303 38.80456)"	"echo_VA0087068"
"transfer"	"TO VA0087084001"	"release"	"vahydro_VA0087084001"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084002"	"release"	"vahydro_VA0087084002"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084003"	"release"	"vahydro_VA0087084003"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084004"	"release"	"vahydro_VA0087084004"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084005"	"release"	"vahydro_VA0087084005"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084006"	"release"	"vahydro_VA0087084006"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084007"	"release"	"vahydro_VA0087084007"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084008"	"release"	"vahydro_VA0087084008"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084009"	"release"	"vahydro_VA0087084009"	"inactive"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084010"	"release"	"vahydro_VA0087084010"	"inactive"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084011"	"release"	"vahydro_VA0087084011"	"inactive"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084012"	"release"	"vahydro_VA0087084012"	"inactive"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084013"	"release"	"vahydro_VA0087084013"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084014"	"release"	"vahydro_VA0087084014"	"active"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087084015"	"release"	"vahydro_VA0087084015"	"inactive"	"POINT (-80.575521 37.076756)"	"echo_VA0087084"
"transfer"	"TO VA0087092001"	"release"	"vahydro_VA0087092001"	"active"	"POINT (-79.87234 37.25519)"	"echo_VA0087092"
"transfer"	"TO VA0087092002"	"release"	"vahydro_VA0087092002"	"active"	"POINT (-79.87234 37.25519)"	"echo_VA0087092"
"transfer"	"TO VA0087106001"	"release"	"vahydro_VA0087106001"	"active"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087106002"	"release"	"vahydro_VA0087106002"	"active"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087106003"	"release"	"vahydro_VA0087106003"	"inactive"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087106004"	"release"	"vahydro_VA0087106004"	"inactive"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087106005"	"release"	"vahydro_VA0087106005"	"active"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087106006"	"release"	"vahydro_VA0087106006"	"active"	"POINT (-79.4025 37.092222)"	"echo_VA0087106"
"transfer"	"TO VA0087114001"	"release"	"vahydro_VA0087114001"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114002"	"release"	"vahydro_VA0087114002"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114003"	"release"	"vahydro_VA0087114003"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114004"	"release"	"vahydro_VA0087114004"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114005"	"release"	"vahydro_VA0087114005"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114006"	"release"	"vahydro_VA0087114006"	"active"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087114007"	"release"	"vahydro_VA0087114007"	"inactive"	"POINT (-79.187587 37.461393)"	"echo_VA0087114"
"transfer"	"TO VA0087173001"	"release"	"vahydro_VA0087173001"	"active"	"POINT (-76.317222 37.559722)"	"echo_VA0087173"
"transfer"	"TO VA0087238001"	"release"	"vahydro_VA0087238001"	"active"	"POINT (-79.70844 37.37464)"	"echo_VA0087238"
"transfer"	"TO VA0087254001"	"release"	"vahydro_VA0087254001"	"active"	"POINT (-82.069087 37.07898)"	"echo_VA0087254"
"transfer"	"TO VA0087271001"	"release"	"vahydro_VA0087271001"	"active"	"POINT (-77.65054 38.16187)"	"echo_VA0087271"
"transfer"	"TO VA0087327001"	"release"	"vahydro_VA0087327001"	"active"	"POINT (-75.381537 37.930783)"	"echo_VA0087327"
"transfer"	"TO VA0087378001"	"release"	"vahydro_VA0087378001"	"active"	"POINT (-81.798333 36.750555)"	"echo_VA0087378"
"transfer"	"TO VA0087424001"	"release"	"vahydro_VA0087424001"	"active"	"POINT (-78.30819 39.37573)"	"echo_VA0087424"
"transfer"	"TO VA0087548001"	"release"	"vahydro_VA0087548001"	"active"	"POINT (-76.093611 36.715833)"	"echo_VA0087548"
"transfer"	"TO VA0087599001"	"release"	"vahydro_VA0087599001"	"active"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599003"	"release"	"vahydro_VA0087599003"	"active"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599004"	"release"	"vahydro_VA0087599004"	"active"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599005"	"release"	"vahydro_VA0087599005"	"inactive"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599901"	"release"	"vahydro_VA0087599901"	"inactive"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599903"	"release"	"vahydro_VA0087599903"	"inactive"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087599904"	"release"	"vahydro_VA0087599904"	"inactive"	"POINT (-76.346354 36.860639)"	"echo_VA0087599"
"transfer"	"TO VA0087611001"	"release"	"vahydro_VA0087611001"	"inactive"	"POINT (-76.31302 37.55462)"	"echo_VA0087611"
"transfer"	"TO VA0087629001"	"release"	"vahydro_VA0087629001"	"inactive"	"POINT (-76.3175 37.554444)"	"echo_VA0087629"
"transfer"	"TO VA0087645001"	"release"	"vahydro_VA0087645001"	"inactive"	"POINT (-77.31706 38.26772)"	"echo_VA0087645"
"transfer"	"TO VA0087661001"	"release"	"vahydro_VA0087661001"	"active"	"POINT (-78.469444 38.569444)"	"echo_VA0087661"
"transfer"	"TO VA0087661002"	"release"	"vahydro_VA0087661002"	"active"	"POINT (-78.469444 38.569444)"	"echo_VA0087661"
"transfer"	"TO VA0087696001"	"release"	"vahydro_VA0087696001"	"active"	"POINT (-78.25176 38.37642)"	"echo_VA0087696"
"transfer"	"TO VA0087696002"	"release"	"vahydro_VA0087696002"	"active"	"POINT (-78.25176 38.37642)"	"echo_VA0087696"
"transfer"	"TO VA0087718001"	"release"	"vahydro_VA0087718001"	"active"	"POINT (-78.021846 38.364794)"	"echo_VA0087718"
"transfer"	"TO VA0087718002"	"release"	"vahydro_VA0087718002"	"active"	"POINT (-78.021846 38.364794)"	"echo_VA0087718"
"transfer"	"TO VA0087734001"	"release"	"vahydro_VA0087734001"	"active"	"POINT (-77.44613 37.46726)"	"echo_VA0087734"
"transfer"	"TO VA0087734002"	"release"	"vahydro_VA0087734002"	"active"	"POINT (-77.44613 37.46726)"	"echo_VA0087734"
"transfer"	"TO VA0087858001"	"release"	"vahydro_VA0087858001"	"active"	"POINT (-77.504444 38.799722)"	"echo_VA0087858"
"transfer"	"TO VA0087858002"	"release"	"vahydro_VA0087858002"	"active"	"POINT (-77.504444 38.799722)"	"echo_VA0087858"
"transfer"	"TO VA0087874001"	"release"	"vahydro_VA0087874001"	"active"	"POINT (-77.360186 38.994423)"	"echo_VA0087874"
"transfer"	"TO VA0087874002"	"release"	"vahydro_VA0087874002"	"active"	"POINT (-77.360186 38.994423)"	"echo_VA0087874"
"transfer"	"TO VA0087874003"	"release"	"vahydro_VA0087874003"	"active"	"POINT (-77.360186 38.994423)"	"echo_VA0087874"
"transfer"	"TO VA0087882001"	"release"	"vahydro_VA0087882001"	"active"	"POINT (-81.9275 36.643611)"	"echo_VA0087882"
"transfer"	"TO VA0087891001"	"release"	"vahydro_VA0087891001"	"active"	"POINT (-77.65892 38.88159)"	"echo_VA0087891"
"transfer"	"TO VA0087955001"	"release"	"vahydro_VA0087955001"	"active"	"POINT (-82.411389 36.735556)"	"echo_VA0087955"
"transfer"	"TO VA0088048001"	"release"	"vahydro_VA0088048001"	"active"	"POINT (-80.64252 37.31449)"	"echo_VA0088048"
"transfer"	"TO VA0088072001"	"release"	"vahydro_VA0088072001"	"active"	"POINT (-76.559722 36.963055)"	"echo_VA0088072"
"transfer"	"TO VA0088102001"	"release"	"vahydro_VA0088102001"	"active"	"POINT (-77.144167 37.706667)"	"echo_VA0088102"
"transfer"	"TO VA0088111001"	"release"	"vahydro_VA0088111001"	"active"	"POINT (-83.355278 36.667222)"	"echo_VA0088111"
"transfer"	"TO VA0088161001"	"release"	"vahydro_VA0088161001"	"active"	"POINT (-79.414588 37.795135)"	"echo_VA0088161"
"transfer"	"TO VA0088196001"	"release"	"vahydro_VA0088196001"	"active"	"POINT (-77.551119 39.164341)"	"echo_VA0088196"
"transfer"	"TO VA0088277002"	"release"	"vahydro_VA0088277002"	"active"	"POINT (-79.23189 37.93128)"	"echo_VA0088277"
"transfer"	"TO VA0088331001"	"release"	"vahydro_VA0088331001"	"active"	"POINT (-76.8589 37.51482)"	"echo_VA0088331"
"transfer"	"TO VA0088331650"	"release"	"vahydro_VA0088331650"	"inactive"	"POINT (-76.8589 37.51482)"	"echo_VA0088331"
"transfer"	"TO VA0088331676"	"release"	"vahydro_VA0088331676"	"inactive"	"POINT (-76.8589 37.51482)"	"echo_VA0088331"
"transfer"	"TO VA0088374002"	"release"	"vahydro_VA0088374002"	"active"	"POINT (-77.305465 38.267131)"	"echo_VA0088374"
"transfer"	"TO VA0088374003"	"release"	"vahydro_VA0088374003"	"active"	"POINT (-77.305465 38.267131)"	"echo_VA0088374"
"transfer"	"TO VA0088374004"	"release"	"vahydro_VA0088374004"	"active"	"POINT (-77.305465 38.267131)"	"echo_VA0088374"
"transfer"	"TO VA0088382001"	"release"	"vahydro_VA0088382001"	"active"	"POINT (-78.137527 37.506082)"	"echo_VA0088382"
"transfer"	"TO VA0088404001"	"release"	"vahydro_VA0088404001"	"active"	"POINT (-76.208852 36.594607)"	"echo_VA0088404"
"transfer"	"TO VA0088421001"	"release"	"vahydro_VA0088421001"	"active"	"POINT (-77.992162 37.932598)"	"echo_VA0088421"
"transfer"	"TO VA0088463001"	"release"	"vahydro_VA0088463001"	"active"	"POINT (-76.899167 37.079167)"	"echo_VA0088463"
"transfer"	"TO VA0088498001"	"release"	"vahydro_VA0088498001"	"active"	"POINT (-80.521339 36.687588)"	"echo_VA0088498"
"transfer"	"TO VA0088510001"	"release"	"vahydro_VA0088510001"	"active"	"POINT (-77.56293 38.78761)"	"echo_VA0088510"
"transfer"	"TO VA0088561001"	"release"	"vahydro_VA0088561001"	"active"	"POINT (-80.04853 37.011962)"	"echo_VA0088561"
"transfer"	"TO VA0088587001"	"release"	"vahydro_VA0088587001"	"inactive"	"POINT (-77.356389 38.854167)"	"echo_VA0088587"
"transfer"	"TO VA0088595001"	"release"	"vahydro_VA0088595001"	"inactive"	"POINT (-77.482838 38.751824)"	"echo_VA0088595"
"transfer"	"TO VA0088609001"	"release"	"vahydro_VA0088609001"	"inactive"	"POINT (-77.378036 37.381453)"	"echo_VA0088609"
"transfer"	"TO VA0088617001"	"release"	"vahydro_VA0088617001"	"inactive"	"POINT (-77.515278 37.628889)"	"echo_VA0088617"
"transfer"	"TO VA0088625000"	"release"	"vahydro_VA0088625000"	"inactive"	"POINT (-76.247847 36.714295)"	"echo_VA0088625"
"transfer"	"TO VA0088633001"	"release"	"vahydro_VA0088633001"	"inactive"	"POINT (-76.34477 37.02783)"	"echo_VA0088633"
"transfer"	"TO VA0088641001"	"release"	"vahydro_VA0088641001"	"inactive"	"POINT (-76.43037 36.97775)"	"echo_VA0088641"
"transfer"	"TO VA0088650001"	"release"	"vahydro_VA0088650001"	"inactive"	"POINT (-76.28202 36.845386)"	"echo_VA0088650"
"transfer"	"TO VA0088668000"	"release"	"vahydro_VA0088668000"	"inactive"	"POINT (-76.29774 36.832984)"	"echo_VA0088668"
"transfer"	"TO VA0088676000"	"release"	"vahydro_VA0088676000"	"inactive"	"POINT (-76.05599 36.75079)"	"echo_VA0088676"
"transfer"	"TO VA0088684001"	"release"	"vahydro_VA0088684001"	"active"	"POINT (-78.974444 37.578056)"	"echo_VA0088684"
"transfer"	"TO VA0088684003"	"release"	"vahydro_VA0088684003"	"active"	"POINT (-78.974444 37.578056)"	"echo_VA0088684"
"transfer"	"TO VA0088706001"	"release"	"vahydro_VA0088706001"	"active"	"POINT (-78.21628 37.97409)"	"echo_VA0088706"
"transfer"	"TO VA0088714001"	"release"	"vahydro_VA0088714001"	"active"	"POINT (-77.369732 38.008094)"	"echo_VA0088714"
"transfer"	"TO VA0088714003"	"release"	"vahydro_VA0088714003"	"active"	"POINT (-77.369732 38.008094)"	"echo_VA0088714"
"transfer"	"TO VA0088714004"	"release"	"vahydro_VA0088714004"	"active"	"POINT (-77.369732 38.008094)"	"echo_VA0088714"
"transfer"	"TO VA0088714006"	"release"	"vahydro_VA0088714006"	"active"	"POINT (-77.369732 38.008094)"	"echo_VA0088714"
"transfer"	"TO VA0088722001"	"release"	"vahydro_VA0088722001"	"active"	"POINT (-78.22323 39.14242)"	"echo_VA0088722"
"transfer"	"TO VA0088749001"	"release"	"vahydro_VA0088749001"	"inactive"	"POINT (-78.138889 38.524444)"	"echo_VA0088749"
"transfer"	"TO VA0088765001"	"release"	"vahydro_VA0088765001"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765002"	"release"	"vahydro_VA0088765002"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765003"	"release"	"vahydro_VA0088765003"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765004"	"release"	"vahydro_VA0088765004"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765005"	"release"	"vahydro_VA0088765005"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765006"	"release"	"vahydro_VA0088765006"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088765007"	"release"	"vahydro_VA0088765007"	"inactive"	"POINT (-79.52985 37.03629)"	"echo_VA0088765"
"transfer"	"TO VA0088811001"	"release"	"vahydro_VA0088811001"	"active"	"POINT (-78.14803 39.06438)"	"echo_VA0088811"
"transfer"	"TO VA0088871001"	"release"	"vahydro_VA0088871001"	"active"	"POINT (-78.37477 39.2317)"	"echo_VA0088871"
"transfer"	"TO VA0088935001"	"release"	"vahydro_VA0088935001"	"active"	"POINT (-82.291667 36.951667)"	"echo_VA0088935"
"transfer"	"TO VA0088943001"	"release"	"vahydro_VA0088943001"	"active"	"POINT (-78.84711 38.15989)"	"echo_VA0088943"
"transfer"	"TO VA0088978001"	"release"	"vahydro_VA0088978001"	"active"	"POINT (-77.142397 37.056737)"	"echo_VA0088978"
